date,state,statename,positive,death,totaltestresults,death_pos,pos_test,statefips,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,dataqualitygrade,lastupdateet,hospitalized,total,posneg,deathincrease,hospitalizedincrease,negativeincrease,positiveincrease,totaltestresultsincrease,lockdown,d_State_of_emergency,d_K_12_schools,d_day_cares,d_banned_visitors_to_nursing_,d_homeshelter,d_non_essential_businesses,d_Reopen_businesses,d_facemask_ind,d_facemask_employe,d_restaurants_except_take_o,d_gyms,d_movie_theaters,d_waive_oneweek_unin,d_freezing_utility_shut_offs,d_Froze_mortgage_payments,religious,open_liquor,firearms_open,waive_worksearch_unin,expand_elegib_unin_quarant,expand_elegib_unin_school,extend_time_unin,Paid_sick_leave,pop_density_per_square_mi,pop_2018_,Number_Homeless__2019_,Percent_Unemployed__2018_,percent_poverty_federal,percent_risk_illness,All_cause_deaths_2018,fips,mobility_index,google_grocery_pharmacy,google_parks,google_residential,google_retail_recreation,google_transit_stations,google_workplace,TotalHospitalBeds,TotalICUBeds,AvailableHospitalBeds,PotentiallyAvailableHospitalB,AvailableICUBeds,PotentiallyAvailableICUBeds,AdultPopulation,Population65,governorpoliticalaffiliation,statesenatemajoritypoliticalaffi,statehousemajoritypoliticalaffil,stateattorneygeneralpoliticalaff,stateinsurancecommissionerpoliti,paidfamilyleave,paidsickleave,anypaidtimeoff,governor,numberofregisteredvotersinthousa,registeredvotersasashareofthevot,numberofindividualswhovotedintho,individualswhovotedasashareofthe,unemployed,propertytaxes,salesandgrossreceiptstaxes,licensetaxes,incometaxes,othertaxes,totaltax,averagemonthlysnapparticipants,atriskadultsofseriousillnessifin,shareofadultsunderage60atriskofs,olderadultsasashareofallatriskad,white,black,hispanic,americanindianalaskanative,asian,nativehawaiianotherpacificisland,twoormoreraces,children018povertyrate,adults1964povertyrate,adults65povertyrate,povertyrate,children018,adults1925,adults2634,adults3554,adults5564,adults65,totalresidents,stategeneralfundsmedicaidexpendi,stategeneralandotherfundsmedicai,federalfundsmedicaidexpenditures,totalstatemedicaidexpenditures,irscollections,adults1964,medicarebeneficiariesasashareoft,expensesperinpatientday,employerhealthinsurancecoverage,nongrouphealthinsurancecoverage,medicaidhealthinsurancecoverage,medicarehealthinsurancecoverage,militaryhealthinsurancecoverage,uninsuredhealthinsurancecoverage,healthspendingpercapita,hospitalcare,physicianandotherprofessionalser,prescriptiondrugsandothermedical,nursinghomecare,dentalservices,homehealthcare,medicaldurables,otherhealthresidentialandpersona,totalhealthspending,individuals,peopleinfamilieswithchildren,totalpeopleexperiencinghomelessn,medianannualhouseholdincome,professionalsmanagersadultworker,otheroccupationsadultworkers,atleast1fulltimeworker,parttimeworkers,nonworkers,totalgrossstateproduct,malepopulation,femalepopulation,adultswithchildren,adultswithnochildren,percapitastatespending,totalstateexpendituresinmillions,communitysupervision,incarcerated,totalpopulationinusadultcorrecti,citizen,noncitizen,trumpelectoralvote,clintonelectoralvote,trumpshareofpopularvote2016,clintonshareofpopularvote20,othersshareofpopularvote201,trumpstate,whitedeathshare,blackafricanamericadeathshare,americanindianalaskdeathshare,asiandeathshare,hispaniclatinodeathshare,otherdeathshare,whitedeathshunw,blackafricanamericadeathshunw,americanindianalaskdeathshunw,asiandeathshunw,hispaniclatinodeathshunw,otherdeathshunw,whitedeathshw,blackafricanamericadeathshw,americanindianalaskdeathshw,asiandeathshw,hispaniclatinodeathshw,otherdeathshw,tot_pop,tot_pop_lockdown,share_pop_lockdown,weight,tmp,weighted_mobility_index
3/30/20,CT,Connecticut,2571,36,14600,.014002333,.17609589,9,12029,,517,,,,,,,A,3/30/2020 11:30,,14600,14600,2,0,2122,578,2700,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,644.54,3572665,3033,5.5,10.4,36,31230,9,1,-19.22723,-6.3504906,21.155256,-42.504871,-53.084415,-48.697887,2344.6667,247,577,1460.6666,99.333336,173.33333,970847.3333333334,197252.6666666667,Democrat,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Ned Lamont (D),1726,.6800000000000001,1370,.54,.036,,7699557,476434,10511490,393994,19081475,387329,40.8,14,76.40000000000001,.66,.1,.17,.01,.05,,.02,.14,.1,.08,.1,.22,.08,.11,.27,.15,.17,3466300,.24,.19,.58,.24,53729155,.89,.19,2836,.54,.05,.21,.14,.01,.05,9859,.337,.254,.15,.087,.048,.03,.014,.08,35413,2280,1696,3976,74168,.41,.59,.82,.09,.1,275727,.49,.51,.34,.66,9282,33152,44700,15000,59600,.9300000000000001,.07,,7,40.92691437881478,54.56630109670987,4.506784524475354,0,,,,,,,,,,,,,,,,,,,318498592,196857600,.61807996,.01088325,.01088325,14.404366
3/30/20,FL,Florida,5473,63,53698,.011511054,.10192186,12,48225,,,652,,,,,,A,3/30/2020 11:30,652,53698,53698,7,58,9155,1227,10382,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,323.9,21299325,28328,5.2,13.6,42.1,205426,12,15,-22.116198,-42.368393,17.041344,-42.533531,-54.847633,-43.025581,3161.4119,378.41177,1086.1177,2123.8235,124.29412,251.11765,971567.3529411765,234945.1176470588,Republican,Republican,Republican,Republican,Appointed,No,No,No,Ron DeSantis (R),9435,.627,7918,.526,.032,,38456615,2123462,2426900,2954227,45961204,3347518,46.5,17.9,74.90000000000001,.53,.15,.26,.01,.03,0,.02,.19,.12,.1,.13,.21,.08,.12,.25,.14,.21,20843500,.19,.22,.54,.32,205694126,.87,.21,2213,.4,.1,.18,.17,.02,.13,8076,.338,.309,.153,.061,.041,.036,.029,.032,160624,21443,9587,31030,52594,.35,.65,.79,.08,.13,1039236,.49,.52,.29,.71,3696,78523,218600,149800,366000,.91,.09,29,,49.02194141659074,47.82331580580505,3.154742777604211,1,64.099998,15.7,0,2.7,17,.40000001,53.5,15.5,.30000001,2.8,26.1,1.7,36.099998,19.200001,.2,2.7,40.5,1.3,318498592,,,.065442987,.98164481,14.404366
3/30/20,GA,Georgia,2809,87,12724,.030971875,.22076391,13,9915,,,707,,,,,,A,3/30/2020 11:28,707,12724,12724,7,41,2,158,160,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,177.02,10519475,10443,4.8,14.3,36.2,85202,13,31,-10.255148,1.7027878,16.280607,-33.950195,-46.693798,-43.868065,3123,368.85715,954.42859,2038.5714,104.28571,236.57143,1071144.714285714,182897,Republican,Republican,Republican,Republican,Appointed,No,No,No,Brian Kemp (R),4840,.662,4084,.5590000000000001,.035,927590,9132965,719422,12648079,174454,23602510,1556452,39.5,16.8,69,.52,.31,.1,.01,.04,.01,.02,.2,.13,.1,.14,.26,.09,.12,.27,.12,.14,10212800,.12,.09,.52,.21,92804948,.85,.16,1845,.49,.06,.17,.12,.02,.14,6587,.371,.308,.143,.045,.048,.025,.02,.039,66447,6943,2556,9499,56183,.37,.63,.8100000000000001,.07,.12,592153,.48,.52,.34,.66,4889,51394,,91400,,.94,.06,16,,50.771326054771,45.63998335736082,3.588690587868177,1,,,,,,,,,,,,,,,,,,,318498592,,,.032065447,.99402887,14.404366
3/30/20,IL,Illinois,5057,73,30446,.014435436,.16609736,17,25389,,,,,,,,,A,3/29/2020 00:00,,30446,30446,8,0,2223,461,2684,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,220,12741080,10199,5.5,12.1,36.2,110022,17,10,-14.073756,-5.205637,19.687519,-42.422836,-54.006405,-50.10091,1988.1538,238.92308,805.0769,1396.5385,96,167.46153,646116.9230769231,119004.6923076923,Democrat,Democrat,Democrat,Democrat,Appointed,No,No,No,J.B. Pritzker (D),6068,.6780000000000001,4740,.53,.039,59589,18699777,2751479,17883834,462390,39857069,1826011,39.7,15.1,72.90000000000001,.61,.14,.17,.01,.06,0,.02,.16,.11,.09,.12,.24,.09,.12,.26,.13,.15,12438400,.15,.17,.77,.31,161189282,.89,.18,2636,.54,.06,.19,.13,.01,.07,8262,.409,.268,.122,.063,.043,.026,.015,.053,106306,6752,3891,10643,62992,.38,.62,.82,.08,.1,865310,.49,.51,.34,.66,5720,72784,143400,60800,204200,.9300000000000001,.07,,20,38.76175307382528,55.8253666987933,5.412880227381429,0,,,,,,,,,,,,,,,,,,,318498592,196857600,.61807996,.039053235,.39053234,14.404366
3/30/20,IN,Indiana,1786,35,11658,.019596865,.15319952,18,9872,,,,,,,,,B,3/29/2020 12:59,,11658,11658,3,0,1556,272,1828,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,183.74,6691878,5471,4.4,13.1,39.9,65693,18,17,-17.453205,24.747871,18.188475,-37.937263,-27.246792,-45.112148,1949.5555,261.22223,866.44446,1408,107.66666,184.44444,563305.8888888889,109219.3333333333,Republican,Republican,Republican,Republican,Appointed,No,No,No,Eric Holcomb (R),3131,.653,2364,.493,.032,12927,12119558,749114,6514797,1483,19397879,617032,42.8,18.9,69,.79,.09,.07,.01,.02,,.02,.18,.13,.08,.13,.25,.09,.12,.25,.13,.16,6487100,.14,.16,.6,.34,58698927,.79,.19,2591,.54,.05,.18,.15,.01,.08,8300,.421,.251,.135,.07,.04,.02,.019,.045,54741,3776,1482,5258,54181,.34,.66,.8100000000000001,.07,.12,366801,.49,.51,.35,.65,5021,33621,116700,43200,159900,.97,.03,11,,56.94003344841128,37.77483968675205,5.285126864836681,1,,,,,,,,,,,,,,,,,,,318498592,196857600,.61807996,.020367751,.34625176,14.404366
3/30/20,LA,Louisiana,4025,185,34033,.045962732,.11826757,22,30008,,1185,,,,385,,,A,3/30/2020 13:00,,34033,34033,34,0,5677,485,6162,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,88.97,4659978,2941,6.4,18.6,42.1,46048,22,30,-18.333876,-23.493179,17.60186,-40.08028,-45.00708,-41.993786,1448.4,157.2,633.79999,1041.1,64,110.5,366874.5,68457.10000000001,Democrat,Republican,Republican,Republican,Republican,No,No,No,John Bel Edwards (D),2263,.6800000000000001,1656,.498,.043,60172,6864723,393129,3604434,435228,11357686,867342,43.2,20,67.2,.59,.32,.05,.01,.02,,.02,.26,.17,.13,.19,.25,.09,.12,.25,.13,.15,4519300,.19,.16,.67,.36,41982123,.89,.19,2030,.42,.05,.29,.13,.02,.08,7815,.39,.25,.161,.051,.037,.036,.012,.061,36324,2540,519,3059,46145,.34,.66,.75,.08,.17,257288,.48,.52,.32,.6800000000000001,6707,31252,71000,45400,111000,.98,.02,8,,58.0886846535688,38.44956609851397,3.461749247917233,1,48.200001,45.799999,0,1.8,4.1999998,0,58.599998,32.299999,.60000002,1.8,5.1999998,1.5,48.700001,36.099998,.40000001,3.4000001,10,1.4,318498592,196857600,.61807996,.014189388,.42568162,14.404366
3/30/20,MA,Massachusetts,5653,124,42819,.021935256,.13202083,25,37166,,,453,,,,,,B,3/30/2020 16:15,453,42819,42819,25,54,2932,797,3729,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,653.98,6902149,18471,4.8,10,34.6,59152,25,0,-24.931112,-28.403015,24.454117,-48.557011,-71.520813,-57.521812,4450.6665,507,1157.6666,2804,184.66667,346,1758300,342405.3333333333,Republican,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Charlie Baker (R),3345,.6800000000000001,2731,.5550000000000001,.029,7197,9022362,1154719,18689278,781247,29654803,770566,39,12.7,77.2,.71,.07,.12,.01,.07,,.03,.12,.1,.09,.1,.21,.09,.13,.26,.14,.17,6659900,.26,.22,.5600000000000001,.29,117998443,.91,.19,3038,.55,.06,.23,.13,.01,.03,10559,.372,.243,.118,.068,.046,.063,.015,.073,71274,6811,13257,20068,77385,.44,.5600000000000001,.8100000000000001,.09,.1,569488,.49,.51,.32,.6800000000000001,8300,57125,63600,19400,82900,.92,.08,,11,32.80835814000768,60.00506459158761,7.186577268404708,0,88.699997,2.0999999,0,2.0999999,5.1999998,2.0999999,71.400002,7.1999998,.2,7,12.3,1.9,67.099998,7.9000001,.1,8.8999996,14.1,1.9,318498592,196857600,.61807996,.020910297,0,14.404366
3/30/20,MD,Maryland,1413,15,14729,.010615711,.095933191,24,13316,,,353,,,,,,A,3/30/2020 10:00,353,14729,14729,5,76,962,174,1136,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,487.08,6042718,6561,4.9,9,37.1,50568,24,8,-3.2261789,28.236599,19.721645,-26.074331,-52.336048,-49.408852,2903.3333,351,789.33331,1846.3334,125.66666,238.66667,1058718.333333333,200951.6666666667,Republican,Democrat,Democrat,Democrat,Appointed,No,Yes,Yes,Larry Hogan (R),3095,.723,2320,.542,.037,808763,9567244,850913,10540951,659166,22427037,646483,40.2,15.9,71.90000000000001,.5,.29,.1,.01,.06,,.03,.11,.08,.07,.09,.23,.08,.12,.27,.14,.15,5870800,.21,.15,.57,.26,72561209,.88,.17,2815,.5600000000000001,.05,.19,.13,.02,.06,8602,.382,.278,.133,.073,.043,.021,.014,.056,51330,4914,2230,7144,80776,.43,.57,.84,.07,.09,412584,.48,.52,.33,.67,7256,43796,82800,28400,99000,.9300000000000001,.07,,10,33.90930472854767,60.32574423519277,5.764951036259557,0,,,,,,,,,,,,,,,,,,,318498592,196857600,.61807996,.018432735,.14746188,14.404366
3/30/20,MI,Michigan,10901,184,32084,.016879186,.33976436,26,21183,,,,,,,,,B,3/30/2020 16:00,,32084,32084,52,0,5507,891,6398,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,103.36,9995915,8575,5.3,14.1,41.2,98903,26,0,-24.043819,-10.256403,23.912579,-54.514328,-55.343761,-59.944794,1607.4667,181.60001,585.20001,1096.4,64.333336,123,499343.4,101479.5333333333,Democrat,Republican,Republican,Democrat,Appointed,No,No,Yes,Gretchen Whitmer (D),5453,.734,4418,.595,.042,2161275,14692735,1948194,11333887,372270,30508361,1281862,43.3,17.3,72.5,.75,.14,.05,0,.03,,.03,.19,.14,.09,.14,.23,.09,.12,.25,.14,.17,9770000,.27,.14,.59,.3,83256186,.87,.21,2400,.51,.05,.22,.15,.01,.05,8055,.404,.249,.137,.059,.047,.036,.031,.034,79874,5209,3142,8351,54909,.35,.65,.78,.09,.13,527096,.49,.51,.33,.67,5671,56614,,56500,,.97,.03,16,,47.49756421999615,47.27453095086684,5.227904829137013,1,67,26.6,0,3.2,2.2,1,74.900002,13.8,.60000002,3.3,5.1999998,2.3,63.799999,23.1,.30000001,5.6999998,4.8000002,2.2,318498592,196857600,.61807996,.030675175,0,14.404366
3/30/20,MN,Minnesota,576,10,18822,.017361112,.030602487,27,18246,,56,92,24,24,,,,A,3/30/2020 00:00,92,18822,18822,1,17,1092,73,1165,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,64.54000000000001,5611179,7977,3.4,9.6,33.9,44745,27,4,-24.457739,98.103195,20.48568,-44.060223,-55.626072,-49.031315,2522,259.39999,873.79999,1698.2,93,176.39999,844963.6,160082.2,Democrat,Republican,Democrat,Democrat,Appointed,No,No,No,Tim Walz (D),3000,.749,2523,.63,.032,818513,10614808,1476228,13239334,548586,26697469,428986,38.8,12.4,77.7,.8,.06,.05,.01,.05,,.03,.12,.09,.08,.1,.24,.08,.13,.25,.14,.16,5489000,.22,.19,.64,.32,99354057,.8,.18,2379,.57,.06,.18,.14,.01,.04,8871,.38,.229,.108,.066,.046,.059,.014,.098,48377,3993,3250,7243,68388,.39,.61,.84,.09,.08,368852,.5,.5,.35,.65,7103,39819,103900,16300,119500,.96,.04,,10,44.92478809350543,46.44491857377701,8.630293332717562,0,,,,,,,,,,,,,,,,,,,318498592,196857600,.61807996,.017233985,.068935938,14.404366
3/30/20,MO,Missouri,1031,13,14235,.012609118,.072427116,29,13204,,,,,,,,,C,3/30/2020 16:00,,14235,14235,3,0,1657,193,1850,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,87.89,6126452,6179,4.2,13.2,40.5,63117,29,25,-12.147542,40.504086,16.304747,-35.846909,-33.523148,-42.629089,3798,434,1599.5,2699,181.83333,308.16666,1058246.833333333,214342.5,Republican,Republican,Republican,Appointed,Appointed,No,No,No,Mike Parson (R),3299,.723,2509,.55,.031,33267,5539227,598601,6843948,12461,13027504,736590,43.7,18.7,70.3,.8,.11,.04,.01,.02,.01,.03,.18,.13,.08,.13,.24,.09,.12,.25,.14,.17,5934500,.23,.27,.64,.39,63139167,.87,.2,2361,.52,.06,.15,.16,.01,.09,8107,.431,.218,.157,.066,.036,.028,.012,.051,49137,3776,2107,5883,53578,.37,.63,.8,.08,.12,318921,.49,.51,.34,.66,4253,26038,61600,44300,105900,.98,.02,10,,56.77234783816165,38.13523083523671,5.092421326601641,1,,,,,,,,,,,,,,,,,,,318498592,,,.018632736,.46581841,14.404366
3/30/20,MS,Mississippi,847,16,3836,.0188902,.22080292,28,2989,,,195,,,,,,B,3/29/2020 19:00,195,3836,3836,2,-40,429,89,518,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,61.66,2986530,1184,7.1,19.7,42.5,32301,28,49,-5.0564957,4.0496278,13.136729,-26.376705,-23.397102,-33.746288,1694.3334,126.83334,727,1210.5,52.333332,89.5,294439,57081,Republican,Republican,Republican,Democrat,Republican,No,No,No,Tate Reeves (R),1599,.734,1180,.542,.054,29540,5030854,492415,2290344,47418,7890571,505308,43.6,19.7,68.3,.57,.38,.03,.01,.01,,.01,.28,.19,.12,.2,.26,.09,.11,.25,.13,.16,2879400,.13,.11,.49,.26,11460401,.9,.2,1371,.43,.05,.23,.14,.02,.12,7646,.422,.23,.148,.059,.033,.028,.02,.059,22879,1024,328,1352,43529,.33,.6800000000000001,.75,.07,.18,114834,.48,.52,.34,.66,6592,19654,37700,28700,65300,.99,.01,6,,57.94103808883564,40.11478827178409,1.944173639380266,1,,,,,,,,,,,,,,,,,,,318498592,,,.0090405419,.44298655,14.404366
3/30/20,NJ,New Jersey,16636,198,41860,.011901899,.39741996,34,25224,,2000,,,,,,,A,3/29/2020 13:30,,41860,41860,37,0,3008,3250,6258,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1021.27,8908520,8862,4.9,9.5,34.6,75765,34,0,-26.309547,-10.775011,25.738503,-48.386711,-66.434258,-57.714066,2857,258,913,1884.8572,116.14286,187.28572,968738.4285714285,189145.2857142857,Democrat,Democrat,Democrat,Appointed,Appointed,Yes,Yes,Yes,Phil Murphy (D),4297,.6860000000000001,3384,.54,.031,5016,15424507,1542213,17273498,1119812,35365046,760303,39.8,15,73.40000000000001,.55,.13,.21,.01,.1,,.02,.14,.08,.08,.09,.23,.08,.11,.27,.14,.16,8728300,.12,.13,.6,.24,138976784,.88,.18,2786,.57,.06,.17,.13,0,.07,8859,.329,.308,.153,.064,.047,.028,.017,.054,79066,6048,3350,9398,80088,.41,.59,.85,.07,.08,622003,.49,.51,.35,.65,6839,60775,155700,32000,186300,.9,.1,,14,41.35038665002945,55.4530844496942,3.196528900276352,0,65.900002,8.8999996,0,8.3000002,16.700001,.2,54.900002,12.9,.1,9.8000002,20.6,1.6,51.400002,12.2,.1,12.7,22.1,1.4,318498592,196857600,.61807996,.027404517,0,14.404366
3/30/20,NV,Nevada,1008,15,11215,.014880952,.089879625,32,10207,,,,,,,,,A,3/30/2020 12:00,,11215,11215,1,0,1795,270,2065,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,27.44,3034392,7169,5.6,12.9,36.1,24715,32,7,-15.697402,-29.30414,18.266014,-39.821602,-55.462383,-50.817402,3025.5,583.5,874,1949.5,145,364.5,1155473.5,224711,Democrat,Democrat,Democrat,Democrat,Appointed,No,No,Yes,Steve Sisolak (D),1277,.618,1006,.487,.041,317136,7329456,661240,,849204,9157036,439941,39.7,14.8,73.5,.49,.09,.29,.01,.08,.01,.04,.17,.12,.1,.13,.24,.08,.13,.27,.13,.16,2983400,.17,.09,.62,.26,23317912,.83,.17,1991,.48,.05,.19,.14,.02,.11,6714,.354,.32,.144,.037,.052,.035,.021,.036,19020,7058,486,7544,58003,.3,.7,.79,.09,.12,169310,.5,.5,.31,.69,4711,14262,19000,20200,39200,.9,.1,,6,45.50069531760242,47.91782367811904,6.581481004278536,0,,,,,,,,,,,,,,,,,,,318498592,,,.0093670748,.06556952,14.404366
3/30/20,NY,New York,66497,1218,186468,.018316615,.35661346,36,119971,,9517,13721,2352,,,,4204,A,3/29/2020 09:16,13721,186468,186468,253,1646,7124,6984,14108,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,358.21,19542209,92091,5,13.6,36.9,157183,36,0,-24.650295,-39.585915,25.838455,-54.867813,-68.523911,-59.861,5010.2002,430.79999,1100.3,3055.3999,158.60001,294.70001,1495503.5,288184.8,Democrat,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Andrew Cuomo (D),8553,.625,6775,.495,.039,,26399319,1771629,56356425,4013726,88541099,2796620,39.7,14.8,73.59999999999999,.55,.14,.19,.01,.09,,.03,.19,.12,.12,.14,.22,.09,.13,.26,.14,.16,19016900,.2,.21,.65,.36,281220376,.9,.19,2877,.49,.06,.26,.13,0,.05,9778,.372,.222,.147,.063,.037,.049,.014,.096,192809,39827,52070,91897,64894,.38,.62,.79,.09,.12,1668866,.48,.52,.31,.69,8384,163744,142400,74400,212100,.9,.1,,29,36.51562752138784,59.00605094229808,4.478321536314072,0,68.599998,13.4,0,5,12.1,.89999998,73,8.8000002,.30000001,4.3000002,11.7,1.8,61.599998,10.8,.2,7.3000002,18.700001,1.5,318498592,196857600,.61807996,.059707955,0,14.404366
3/30/20,OH,Ohio,1933,39,27275,.020175893,.070870757,39,25342,,,475,,163,,,,B,3/30/2020 14:00,475,27275,27275,10,72,6330,280,6610,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,260.77,11689442,10345,4.9,13.9,39.8,124264,39,9,-20.692019,3.513031,19.358364,-41.020939,-32.094109,-47.699535,2796.8999,363.5,1122.4,1959.5,131.39999,247.39999,896696.1,183971.1,Republican,Republican,Republican,Republican,Appointed,No,No,No,Mike DeWine (R),6062,.702,4538,.525,.042,,18086156,2269604,8707947,66333,29130040,1421366,43.4,17.4,72.59999999999999,.79,.12,.04,.01,.02,,.03,.19,.13,.09,.14,.23,.09,.12,.25,.14,.17,11355900,.22,.19,.74,.38,140891209,.82,.2,2829,.52,.05,.21,.15,.01,.06,8712,.437,.231,.118,.07,.036,.03,.015,.062,101013,6929,3320,10249,54021,.36,.64,.79,.08,.12,675905,.49,.51,.33,.67,5968,69684,256400,71000,326200,.98,.02,18,,51.68765067578619,43.55807627672002,4.75427304749379,1,,,,,,,,,,,,,,,,,,,318498592,196857600,.61807996,.035654474,.32089028,14.404366
3/30/20,OK,Oklahoma,481,17,1688,.035343036,.28495261,40,1207,,,153,103,,,,,B,3/30/2020 08:00,153,1688,1688,1,13,2,52,54,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,56.41,3943079,3944,4.4,15.6,40.8,40933,40,30,-21.784058,-28.209267,17.06786,-37.055504,-28.290972,-40.630661,3486.3333,381.33334,1525.3334,2505.6667,138.66667,260.33334,904980.6666666666,173633.6666666667,Republican,Republican,Republican,Republican,Republican,No,No,No,Kevin Stitt (R),1777,.651,1350,.494,.032,,4062259,1050390,3730132,721049,9563830,585064,42.5,18.2,69.90000000000001,.65,.07,.11,.08,.02,0,.07,.21,.15,.09,.15,.26,.09,.13,.24,.13,.16,3816100,.15,.17,.4,.24,27908169,.85,.19,1971,.46,.06,.18,.15,.02,.14,7627,.409,.251,.155,.054,.045,.026,.014,.047,29575,2823,1048,3871,50051,.35,.65,.8,.07,.13,202554,.49,.51,.37,.63,5753,22669,35500,39000,74500,.96,.04,7,,65.32286481962736,28.93168028454389,5.745454895828745,1,,,,,,,,,,,,,,,,,,,318498592,,,.011981528,.35944584,14.404366
3/30/20,OR,Oregon,606,16,12883,.026402641,.047038734,41,12277,,132,140,,,39,,,A,3/30/2020 11:00,140,12883,12883,3,11,1399,58,1457,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,42.6,4190713,15876,5,12.6,39.8,36187,41,2,-21.348125,-17.487272,17.484962,-43.978649,-48.045601,-46.984947,1529.8,194.60001,571.59998,1050.8,78.800003,136.60001,723070.4,149550.6,Democrat,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Kate Brown (D),2274,.725,1918,.611,.041,20116,1659392,1087449,9684005,193907,12644869,633970,43.4,17.9,71.59999999999999,.75,.02,.13,.01,.05,.01,.04,.15,.12,.07,.12,.22,.08,.13,.26,.13,.18,4110800,.13,.08,.62,.22,33802142,.89,.2,3437,.48,.07,.22,.16,.01,.07,8044,.366,.275,.11,.058,.057,.021,.015,.099,31920,11139,3337,14476,60212,.38,.62,.79,.09,.12,239783,.49,.51,.33,.67,9714,40621,61400,20700,82000,.95,.05,,7,39.09403518449675,50.07185200286208,10.83411281264116,0,,,,,,,,,,,,,,,,,,,318498592,196857600,.61807996,.012906807,.025813615,14.404366
3/30/20,PA,Pennsylvania,4087,49,37864,.011989234,.10793894,42,33777,,,386,,,,,,A,3/30/2020 12:00,386,37864,37864,11,33,3716,693,4409,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,278.09,12807060,13199,4.9,12.2,39.8,134702,42,1,-23.586481,-14.652262,21.347473,-44.948711,-54.594414,-51.374138,2477.7856,274.71429,895.71429,1686.6428,108.85714,191.78572,773819.4285714285,166412.4285714286,Democrat,Republican,Republican,Democrat,Appointed,No,No,No,Tom Wolf (D),6469,.6830000000000001,5173,.546,.04,34399,21034252,2721979,15287269,1631646,40709545,1818589,43.8,16.7,74.2,.76,.1,.08,.01,.04,,.02,.17,.12,.08,.12,.22,.08,.12,.25,.14,.18,12388100,.27,.23,.62,.36,136268950,.83,.21,2525,.52,.05,.2,.16,.01,.06,9258,.369,.246,.145,.084,.034,.026,.014,.081,118419,8163,5349,13512,59195,.37,.63,.8100000000000001,.07,.11,783168,.49,.51,.33,.6800000000000001,6633,84909,291600,82400,368100,.97,.03,20,,48.18333631228592,47.46494918966543,4.351714498048652,1,70.900002,18.200001,0,4.5,5,1.4,76.099998,10.8,.1,3.5999999,7.5999999,1.7,57.200001,23.299999,.2,6.5,10.9,1.9,318498592,,,.038895305,.038895305,14.404366
