date,country,iso3,confirmed,deaths,death_pos,pos_test,test_wom,test_million_wom,population,idb,population_million,deaths_million
5/24/20,Haiti,HTI,865,26,.030057803,.31824872,2718,239,11123176,1,11.123176,2.3374619
5/24/20,Honduras,HND,3950,180,.045569621,.33417937,11820,1195,9587522,1,9.5875216,18.774405
5/24/20,Italy,ITA,229858,32785,.14263153,.066683263,3447012,57003,60421760,,60.421761,542.60254
5/24/20,Japan,JPN,16451,852,.051790163,.060659807,271201,2144,126529100,,126.5291,6.7336287
5/24/20,Mexico,MEX,68620,7394,.10775284,.31819195,215656,1674,126190788,1,126.19079,58.593819
5/24/20,Nicaragua,NIC,279,17,.060931899,,,,6465513,1,6.4655132,2.6293349
5/24/20,Panama,PAN,10926,306,.028006589,.18760303,58240,13520,4176873,1,4.1768732,73.260544
5/24/20,Paraguay,PRY,862,11,.012761021,.034741253,24812,3483,6956071,1,6.9560709,1.5813525
5/24/20,Peru,PER,119959,3456,.028809844,.14611915,820967,24936,31989256,1,31.989256,108.03627
5/24/20,Spain,ESP,235772,28752,.12194832,.066292018,3556567,76071,46796540,,46.796539,614.40442
5/24/20,United Kingdom,GBR,245680,35957,.14635704,.071028262,3458905,50979,66460344,,66.460342,541.02942
5/24/20,United States,USA,1649916,100908,.061159477,.11186057,14749756,44587,326687501,,326.6875,308.88235
5/24/20,Uruguay,URY,769,22,.028608583,.020159388,38146,10985,3449299,1,3.4492991,6.3781075
5/24/20,Venezuela,VEN,1121,10,.0089206062,.0013942716,804004,28266,28870195,1,28.870195,.34637797
5/25/20,Argentina,ARG,12628,467,.036981311,.094614439,133468,2956,44494502,1,44.494503,10.495679
5/25/20,Bahamas,BHS,100,11,.11,.05070994,1972,5020,385640,1,.38564,28.524012
5/25/20,Bolivia,BOL,6660,261,.03918919,.29873508,22294,1913,11353142,1,11.353142,22.989231
5/25/20,Brazil,BRA,374898,23473,.062611699,.50990993,735224,3461,209469333,1,209.46933,112.05936
5/25/20,Chile,CHL,88891,761,.0085610468,.18213838,488041,25552,18729160,1,18.72916,40.631828
5/25/20,Colombia,COL,21981,750,.034120377,.086970113,252742,4972,49648685,1,49.648685,15.10614
5/25/20,Costa Rica,CRI,951,10,.010515247,.04033079,23580,4633,4999441,1,4.9994411,2.0002236
5/25/20,Dominican Republic,DOM,15073,460,.030518144,.2165412,69608,6423,10627165,1,10.627165,43.285297
5/25/20,Ecuador,ECU,37355,3203,.08574488,.35057342,106554,6049,17084357,1,17.084356,187.48146
5/25/20,El Salvador,SLV,1983,35,.017650025,.02638863,75146,11591,6420744,1,6.4207439,5.4510818
5/25/20,France,FRA,180166,28407,.15767126,.13011824,1384633,21217,66977107,,66.977104,424.13
5/25/20,Germany,DEU,180600,8309,.046007752,.050235614,3595059,42922,82905782,,82.905785,100.2222
5/25/20,Guatemala,GTM,3760,59,.015691489,.11964235,31427,1758,17247807,1,17.247807,3.4207249
5/25/20,Haiti,HTI,958,27,.028183715,.35246503,2718,239,11123176,1,11.123176,2.4273643
5/25/20,Honduras,HND,4189,182,.043447122,.28323191,14790,1496,9587522,1,9.5875216,18.983007
5/25/20,Italy,ITA,230158,32877,.14284535,.066094562,3482253,57586,60421760,,60.421761,544.12518
5/25/20,Japan,JPN,16472,857,.052027684,.060135663,273914,2165,126529100,,126.5291,6.7731457
5/25/20,Mexico,MEX,71105,7633,.10734829,.32443741,219164,1702,126190788,1,126.19079,60.487774
5/25/20,Nicaragua,NIC,279,17,.060931899,,,,6465513,1,6.4655132,2.6293349
5/25/20,Panama,PAN,11183,310,.027720647,.18845953,59339,13775,4176873,1,4.1768732,74.218201
5/25/20,Paraguay,PRY,865,11,.012716763,.034303617,25216,3540,6956071,1,6.9560709,1.5813525
5/25/20,Peru,PER,123979,3629,.029271087,.14743222,840922,25541,31989256,1,31.989256,113.44434
5/25/20,Spain,ESP,235400,26834,.11399321,.066187419,3556567,76071,46796540,,46.796539,573.41846
5/25/20,United Kingdom,GBR,247287,36061,.1458265,.070000745,3532634,52065,66460344,,66.460342,542.59424
5/25/20,United States,USA,1668248,101456,.060815897,.10984243,15187647,45910,326687501,,326.6875,310.55978
5/25/20,Uruguay,URY,787,22,.027954256,.020338545,38695,11143,3449299,1,3.4492991,6.3781075
5/25/20,Venezuela,VEN,1177,10,.0084961765,.0014137697,832526,29269,28870195,1,28.870195,.34637797
5/26/20,Argentina,ARG,13228,484,.036589053,.096793547,136662,3026,44494502,1,44.494503,10.877748
5/26/20,Bahamas,BHS,100,11,.11,.049358342,2026,5157,385640,1,.38564,28.524012
5/26/20,Bolivia,BOL,7136,274,.038396861,.32008612,22294,1912,11353142,1,11.353142,24.134289
5/26/20,Brazil,BRA,391222,24512,.062654965,.44873193,871839,4104,209469333,1,209.46933,117.01952
5/26/20,Chile,CHL,92855,806,.0086802002,.18529309,501125,26237,18729160,1,18.72916,43.034496
5/26/20,Colombia,COL,23003,776,.033734731,.088197626,260812,5131,49648685,1,49.648685,15.62982
5/26/20,Costa Rica,CRI,956,10,.010460251,.040332448,23703,4657,4999441,1,4.9994411,2.0002236
5/26/20,Dominican Republic,DOM,15264,468,.030660378,.21928515,69608,6423,10627165,1,10.627165,44.038086
5/26/20,Ecuador,ECU,37355,3203,.08574488,.35057342,106554,6049,17084357,1,17.084356,187.48146
5/26/20,El Salvador,SLV,2042,36,.017629774,.026354508,77482,11951,6420744,1,6.4207439,5.6068268
5/26/20,France,FRA,179887,28480,.15832162,.12991674,1384633,21217,66977107,,66.977104,425.21994
5/26/20,Germany,DEU,181200,8372,.046203092,.050402511,3595059,42922,82905782,,82.905785,100.98209
5/26/20,Guatemala,GTM,3954,63,.015933232,.12581538,31427,1758,17247807,1,17.247807,3.6526384
5/26/20,Haiti,HTI,1174,33,.028109029,.35276443,3328,292,11123176,1,11.123176,2.9667788
5/26/20,Honduras,HND,4401,188,.042717565,.29756594,14790,1496,9587522,1,9.5875216,19.608822
5/26/20,Italy,ITA,230555,32955,.14293769,.065129876,3539927,58540,60421760,,60.421761,545.41608
5/26/20,Japan,JPN,16502,863,.052296691,.059753049,276170,2183,126529100,,126.5291,6.8205657
5/26/20,Mexico,MEX,74560,8134,.10909335,.33042324,225650,1752,126190788,1,126.19079,64.457954
5/26/20,Nicaragua,NIC,759,35,.046113309,,,,6465513,1,6.4655132,5.4133368
5/26/20,Panama,PAN,11447,313,.027343409,.18890062,60598,14067,4176873,1,4.1768732,74.93644
5/26/20,Paraguay,PRY,877,11,.012542759,.033512935,26169,3673,6956071,1,6.9560709,1.5813525
5/26/20,Peru,PER,129751,3788,.029194379,.14816476,875721,26597,31989256,1,31.989256,118.41476
5/26/20,Spain,ESP,236259,27117,.11477658,.066428944,3556567,76071,46796540,,46.796539,579.46594
5/26/20,United Kingdom,GBR,248937,36192,.14538619,.067622125,3681295,54255,66460344,,66.460342,544.56537
5/26/20,United States,USA,1687774,102107,.060498029,.10866319,15532159,46951,326687501,,326.6875,312.55252
5/26/20,Uruguay,URY,789,22,.027883397,.019990372,39469,11366,3449299,1,3.4492991,6.3781075
5/26/20,Venezuela,VEN,1211,11,.0090834023,.0013994062,865367,30424,28870195,1,28.870195,.38101578
5/27/20,Argentina,ARG,13933,500,.035886027,.099366702,140218,3105,44494502,1,44.494503,11.237343
5/27/20,Bahamas,BHS,100,11,.11,.048947625,2043,5200,385640,1,.38564,28.524012
5/27/20,Bolivia,BOL,7768,280,.036045313,.34843457,22294,1912,11353142,1,11.353142,24.662777
5/27/20,Brazil,BRA,411821,25598,.062158074,.472359,871839,4104,209469333,1,209.46933,122.20405
5/27/20,Chile,CHL,97183,841,.0086537767,.1888798,514523,26937,18729160,1,18.72916,44.90324
5/27/20,Colombia,COL,24104,803,.033313971,.088905938,271118,5334,49648685,1,49.648685,16.173641
5/27/20,Costa Rica,CRI,984,10,.010162601,.040430602,24338,4782,4999441,1,4.9994411,2.0002236
5/27/20,Dominican Republic,DOM,15723,474,.030146919,.22153807,70972,6549,10627165,1,10.627165,44.602676
5/27/20,Ecuador,ECU,38103,3275,.085951239,.34784237,109541,6218,17084357,1,17.084356,191.69583
5/27/20,El Salvador,SLV,2109,39,.018492177,.026458079,79711,12295,6420744,1,6.4207439,6.0740623
5/27/20,France,FRA,180044,28546,.15855013,.13003013,1384633,21217,66977107,,66.977104,426.20535
5/27/20,Germany,DEU,181524,8428,.046429124,.045920905,3952971,47194,82905782,,82.905785,101.65756
5/27/20,Guatemala,GTM,4145,68,.016405307,.13189296,31427,1757,17247807,1,17.247807,3.9425304
5/27/20,Haiti,HTI,1320,34,.025757575,.37985611,3475,305,11123176,1,11.123176,3.0566812
5/27/20,Honduras,HND,4640,194,.041810345,.3137255,14790,1496,9587522,1,9.5875216,20.234634
5/27/20,Italy,ITA,231139,33072,.14308274,.064076215,3607251,59654,60421760,,60.421761,547.35248
5/27/20,Japan,JPN,16528,870,.05263795,.059316255,278642,2203,126529100,,126.5291,6.8758888
5/27/20,Mexico,MEX,78023,8597,.11018546,.33183062,235129,1825,126190788,1,126.19079,68.126999
5/27/20,Nicaragua,NIC,759,35,.046113309,,,,6465513,1,6.4655132,5.4133368
5/27/20,Panama,PAN,11728,315,.026858799,.18948218,61895,14367,4176873,1,4.1768732,75.415268
5/27/20,Paraguay,PRY,884,11,.012443439,.033034381,26760,3756,6956071,1,6.9560709,1.5813525
5/27/20,Peru,PER,135905,3983,.029307237,.15012516,905278,27493,31989256,1,31.989256,124.51055
5/27/20,Spain,ESP,236259,27117,.11477658,.066428944,3556567,76071,46796540,,46.796539,579.46594
5/27/20,United Kingdom,GBR,250739,36614,.14602435,.066010177,3798490,55981,66460344,,66.460342,550.91498
5/27/20,United States,USA,1706364,103625,.060728543,.1074843,15875473,47988,326687501,,326.6875,317.19916
5/27/20,Uruguay,URY,803,22,.02739726,.019960726,40229,11585,3449299,1,3.4492991,6.3781075
5/27/20,Venezuela,VEN,1245,11,.0088353418,.0013868853,897695,31561,28870195,1,28.870195,.38101578
5/28/20,Argentina,ARG,14702,508,.034553122,.10133649,145081,3213,44494502,1,44.494503,11.417141
5/28/20,Bahamas,BHS,101,11,.10891089,.049437102,2043,5200,385640,1,.38564,28.524012
5/28/20,Bolivia,BOL,8387,293,.03493502,.37619987,22294,1912,11353142,1,11.353142,25.807835
5/28/20,Brazil,BRA,438238,26754,.061049018,.50265932,871839,4104,209469333,1,209.46933,127.72276
5/28/20,Chile,CHL,101837,890,.0087394565,.19208258,530173,27756,18729160,1,18.72916,47.519482
5/28/20,Colombia,COL,25366,822,.032405581,.089523055,283346,5574,49648685,1,49.648685,16.55633
5/28/20,Costa Rica,CRI,1000,10,.0099999998,.04016548,24897,4892,4999441,1,4.9994411,2.0002236
5/28/20,Dominican Republic,DOM,16068,485,.030184217,.2153541,74612,6884,10627165,1,10.627165,45.63776
5/28/20,Ecuador,ECU,38471,3313,.086116813,.3471736,110812,6290,17084357,1,17.084356,193.92009
5/28/20,El Salvador,SLV,2194,39,.017775752,.026677042,82243,12685,6420744,1,6.4207439,6.0740623
5/28/20,France,FRA,183309,28611,.15608072,.13238814,1384633,21217,66977107,,66.977104,427.17584
5/28/20,Germany,DEU,182196,8470,.046488397,.046090901,3952971,47194,82905782,,82.905785,102.16416
5/28/20,Guatemala,GTM,4348,80,.018399265,.13835238,31427,1757,17247807,1,17.247807,4.6382709
5/28/20,Haiti,HTI,1320,34,.025757575,.37985611,3475,305,11123176,1,11.123176,3.0566812
5/28/20,Honduras,HND,4752,196,.041245792,.32129818,14790,1496,9587522,1,9.5875216,20.443239
5/28/20,Italy,ITA,231732,33142,.14301866,.062916897,3683144,60909,60421760,,60.421761,548.51099
5/28/20,Japan,JPN,16598,881,.053078685,.059006091,281293,2223,126529100,,126.5291,6.9628253
5/28/20,Mexico,MEX,81400,9044,.11110565,.33243757,244858,1901,126190788,1,126.19079,71.669258
5/28/20,Nicaragua,NIC,759,35,.046113309,,,,6465513,1,6.4655132,5.4133368
5/28/20,Panama,PAN,12131,320,.026378699,.19194013,63202,14670,4176873,1,4.1768732,76.612335
5/28/20,Paraguay,PRY,900,11,.012222222,.032816771,27425,3849,6956071,1,6.9560709,1.5813525
5/28/20,Peru,PER,141779,4099,.028911192,.152648,928797,28207,31989256,1,31.989256,128.13678
5/28/20,Spain,ESP,237906,27119,.1139904,.066892035,3556567,76071,46796540,,46.796539,579.50867
5/28/20,United Kingdom,GBR,252473,36957,.14638001,.064437956,3918079,57743,66460344,,66.460342,556.07599
5/28/20,United States,USA,1729313,104803,.060603835,.10588941,16331312,49365,326687501,,326.6875,320.80505
5/28/20,Uruguay,URY,811,22,.027127003,.019556778,41469,11942,3449299,1,3.4492991,6.3781075
5/28/20,Venezuela,VEN,1325,11,.0083018867,.0014760024,897695,31561,28870195,1,28.870195,.38101578
5/29/20,Argentina,ARG,15419,520,.033724625,.10246136,150486,3332,44494502,1,44.494503,11.686837
5/29/20,Bahamas,BHS,102,11,.10784314,.048873983,2087,5312,385640,1,.38564,28.524012
5/29/20,Bolivia,BOL,8731,300,.034360327,.39163002,22294,1912,11353142,1,11.353142,26.424404
5/29/20,Brazil,BRA,465166,27878,.059931293,.50017148,930013,4378,209469333,1,209.46933,133.0887
5/29/20,Chile,CHL,105532,944,.008945154,.19310309,546506,28610,18729160,1,18.72916,50.402687
5/29/20,Colombia,COL,26688,853,.031961929,.094188727,283346,5574,49648685,1,49.648685,17.180717
5/29/20,Costa Rica,CRI,1022,10,.0097847357,.040073715,25503,5010,4999441,1,4.9994411,2.0002236
5/29/20,Dominican Republic,DOM,16531,488,.029520296,.21488366,76930,7098,10627165,1,10.627165,45.920055
5/29/20,Ecuador,ECU,38571,3334,.086438,.3389129,113808,6460,17084357,1,17.084356,195.14929
5/29/20,El Salvador,SLV,2278,42,.018437225,.02691081,84650,13057,6420744,1,6.4207439,6.5412979
5/29/20,France,FRA,183816,28663,.15593311,.13275431,1384633,21217,66977107,,66.977104,427.95221
5/29/20,Germany,DEU,182922,8504,.04648976,.046274561,3952971,47194,82905782,,82.905785,102.57426
5/29/20,Guatemala,GTM,4607,90,.019535489,.14659369,31427,1757,17247807,1,17.247807,5.2180548
5/29/20,Haiti,HTI,1584,35,.02209596,.45582733,3475,305,11123176,1,11.123176,3.1465833
5/29/20,Honduras,HND,4752,196,.041245792,.32129818,14790,1495,9587522,1,9.5875216,20.443239
5/29/20,Italy,ITA,232248,33229,.14307551,.061845738,3755279,62102,60421760,,60.421761,549.95087
5/29/20,Japan,JPN,16673,887,.053199783,.058550444,284763,2251,126529100,,126.5291,7.0102453
5/29/20,Mexico,MEX,84627,9415,.11125291,.34561664,244858,1901,126190788,1,126.19079,74.609253
5/29/20,Nicaragua,NIC,759,35,.046113309,,,,6465513,1,6.4655132,5.4133368
5/29/20,Panama,PAN,12531,326,.026015481,.19826904,63202,14669,4176873,1,4.1768732,78.048813
5/29/20,Paraguay,PRY,917,11,.011995638,.032360516,28337,3977,6956071,1,6.9560709,1.5813525
5/29/20,Peru,PER,148285,4230,.02852615,.15388376,963617,29263,31989256,1,31.989256,132.2319
5/29/20,Spain,ESP,238564,27121,.11368438,.067077041,3556567,76071,46796540,,46.796539,579.55139
5/29/20,United Kingdom,GBR,253977,37231,.14659202,.06280829,4043686,59593,66460344,,66.460342,560.19873
5/29/20,United States,USA,1753665,105963,.060423743,.1043179,16810778,50814,326687501,,326.6875,324.35583
5/29/20,Uruguay,URY,816,22,.026960785,.019144144,42624,12274,3449299,1,3.4492991,6.3781075
5/29/20,Venezuela,VEN,1370,14,.010218978,.0014242659,961899,33819,28870195,1,28.870195,.48492917
5/30/20,Argentina,ARG,16214,528,.03256445,.10433249,155407,3441,44494502,1,44.494503,11.866634
5/30/20,Bahamas,BHS,102,11,.10784314,.048780486,2091,5322,385640,1,.38564,28.524012
5/30/20,Bolivia,BOL,9592,310,.0323186,.43025029,22294,1912,11353142,1,11.353142,27.305218
5/30/20,Brazil,BRA,498440,28834,.057848487,.53594947,930013,4378,209469333,1,209.46933,137.6526
5/30/20,Chile,CHL,118720,997,.0083979107,.21075055,563320,29490,18729160,1,18.72916,53.232498
5/30/20,Colombia,COL,28236,890,.031520046,.09215074,306411,6027,49648685,1,49.648685,17.925953
5/30/20,Costa Rica,CRI,1047,10,.0095510986,.040156484,26073,5122,4999441,1,4.9994411,2.0002236
5/30/20,Dominican Republic,DOM,16908,498,.029453512,.21978422,76930,7098,10627165,1,10.627165,46.861042
5/30/20,Ecuador,ECU,38571,3334,.086438,.3389129,113808,6459,17084357,1,17.084356,195.14929
5/30/20,El Salvador,SLV,2395,46,.01920668,.027537599,86972,13414,6420744,1,6.4207439,7.164279
5/30/20,France,FRA,185616,28720,.15472804,.13405429,1384633,21217,66977107,,66.977104,428.80325
5/30/20,Germany,DEU,183189,8530,.046563931,.046342105,3952971,47193,82905782,,82.905785,102.88788
5/30/20,Guatemala,GTM,4739,102,.021523528,.15079391,31427,1757,17247807,1,17.247807,5.9137955
5/30/20,Haiti,HTI,1865,41,.021983914,.45421335,4106,360,11123176,1,11.123176,3.6859977
5/30/20,Honduras,HND,5094,201,.039458185,.34442189,14790,1495,9587522,1,9.5875216,20.96475
5/30/20,Italy,ITA,232664,33340,.14329678,.060833216,3824621,63249,60421760,,60.421761,551.78796
5/30/20,Japan,JPN,16716,894,.053481694,.058091287,287754,2275,126529100,,126.5291,7.0655684
5/30/20,Mexico,MEX,87512,9779,.11174467,.35739899,244858,1901,126190788,1,126.19079,77.493774
5/30/20,Nicaragua,NIC,759,35,.046113309,,,,6465513,1,6.4655132,5.4133368
5/30/20,Panama,PAN,13018,330,.025349516,.19667029,66192,15363,4176873,1,4.1768732,79.00647
5/30/20,Paraguay,PRY,964,11,.011410789,.033066921,29153,4092,6956071,1,6.9560709,1.5813525
5/30/20,Peru,PER,155671,4371,.028078448,.15371756,1012708,30752,31989256,1,31.989256,136.63963
5/30/20,Spain,ESP,239228,27125,.11338556,.067263737,3556567,76071,46796540,,46.796539,579.6369
5/30/20,United Kingdom,GBR,255076,37385,.14656416,.063080072,4043686,59592,66460344,,66.460342,562.51593
5/30/20,United States,USA,1777509,106926,.060154971,.10291965,17270841,52203,326687501,,326.6875,327.30362
5/30/20,Uruguay,URY,821,22,.026796589,.018882679,43479,12520,3449299,1,3.4492991,6.3781075
5/30/20,Venezuela,VEN,1459,14,.009595613,.001503513,970394,34118,28870195,1,28.870195,.48492917
5/31/20,Argentina,ARG,16851,539,.031986233,.1052727,160070,3544,44494502,1,44.494503,12.113856
5/31/20,Bahamas,BHS,102,11,.10784314,.048780486,2091,5322,385640,1,.38564,28.524012
5/31/20,Bolivia,BOL,9982,313,.031356443,.35348278,28239,2422,11353142,1,11.353142,27.569462
5/31/20,Brazil,BRA,514849,29314,.056937084,.55359334,930013,4378,209469333,1,209.46933,139.94412
5/31/20,Chile,CHL,123550,1054,.0085309595,.21212485,582440,30490,18729160,1,18.72916,56.275883
5/31/20,Colombia,COL,29383,939,.031957254,.091885336,319779,6290,49648685,1,49.648685,18.912888
5/31/20,Costa Rica,CRI,1056,10,.0094696973,.03966644,26622,5230,4999441,1,4.9994411,2.0002236
5/31/20,Dominican Republic,DOM,17285,502,.029042521,.21170405,81647,7533,10627165,1,10.627165,47.237434
5/31/20,Ecuador,ECU,39098,3358,.085886747,.33296996,117422,6664,17084357,1,17.084356,196.55408
5/31/20,El Salvador,SLV,2517,46,.018275725,.028167596,89358,13782,6420744,1,6.4207439,7.164279
5/31/20,France,FRA,185851,28751,.15469919,.13422401,1384633,21217,66977107,,66.977104,429.26608
5/31/20,Germany,DEU,183410,8540,.046562348,.046398014,3952971,47193,82905782,,82.905785,103.00849
5/31/20,Guatemala,GTM,5087,108,.021230588,.16186719,31427,1757,17247807,1,17.247807,6.2616658
5/31/20,Haiti,HTI,2124,44,.020715632,.46405944,4577,402,11123176,1,11.123176,3.9557049
5/31/20,Honduras,HND,5202,212,.040753555,.35172415,14790,1495,9587522,1,9.5875216,22.112076
5/31/20,Italy,ITA,232997,33415,.14341386,.060070295,3878739,64144,60421760,,60.421761,553.02924
5/31/20,Japan,JPN,16751,898,.053608742,.057675358,290436,2296,126529100,,126.5291,7.0971818
5/31/20,Mexico,MEX,90664,9930,.10952528,.33456337,270992,2104,126190788,1,126.19079,78.690369
5/31/20,Nicaragua,NIC,759,35,.046113309,,,,6465513,1,6.4655132,5.4133368
5/31/20,Panama,PAN,13463,336,.02495729,.19877455,67730,15719,4176873,1,4.1768732,80.442947
5/31/20,Paraguay,PRY,986,11,.011156186,.032862283,30004,4211,6956071,1,6.9560709,1.5813525
5/31/20,Peru,PER,164476,4506,.027396094,.15533105,1058874,32153,31989256,1,31.989256,140.85979
5/31/20,Spain,ESP,239479,27127,.11327507,.058929197,4063843,86921,46796540,,46.796539,579.67963
5/31/20,United Kingdom,GBR,256145,37445,.14618672,.059766836,4285738,63158,66460344,,66.460342,563.4187
5/31/20,United States,USA,1796684,107614,.059895895,.10166514,17672567,53417,326687501,,326.6875,329.40961
5/31/20,Uruguay,URY,823,22,.026731471,.018742457,43911,12644,3449299,1,3.4492991,6.3781075
5/31/20,Venezuela,VEN,1510,14,.009271523,.0015474086,975825,34309,28870195,1,28.870195,.48492917
6/1/20,Argentina,ARG,17415,556,.031926502,.10613466,164084,3633,44494502,1,44.494503,12.495926
6/1/20,Bahamas,BHS,102,11,.10784314,.048548311,2101,5347,385640,1,.38564,28.524012
6/1/20,Bolivia,BOL,10531,343,.032570507,.37292397,28239,2422,11353142,1,11.353142,30.211901
6/1/20,Brazil,BRA,526447,29937,.056866124,.56606412,930013,4378,209469333,1,209.46933,142.9183
6/1/20,Chile,CHL,129020,1113,.0086265691,.21527372,599330,31374,18729160,1,18.72916,59.426048
6/1/20,Colombia,COL,30493,969,.031777784,.095356479,319779,6290,49648685,1,49.648685,19.517134
6/1/20,Costa Rica,CRI,1084,10,.0092250919,.040718202,26622,5230,4999441,1,4.9994411,2.0002236
6/1/20,Dominican Republic,DOM,17572,502,.028568177,.21521917,81647,7533,10627165,1,10.627165,47.237434
6/1/20,Ecuador,ECU,39098,3358,.085886747,.33268097,117524,6670,17084357,1,17.084356,196.55408
6/1/20,El Salvador,SLV,2582,46,.017815648,.02811503,91837,14164,6420744,1,6.4207439,7.164279
6/1/20,France,FRA,185952,28779,.15476574,.13429695,1384633,21216,66977107,,66.977104,429.68414
