Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020
Djibouti,DJI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/dj/flat/64.png,958920,.958920002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0019841271,.0019841271,.0019841271,.0019841271,.0019841271,.0019841271,.0019841271,0,0,.0109890113,.0109890113,.0109890113,.0467032976,.0467032976,.1038461551,.1157509163,.104761906,.104761906,.104761906,.2119047642,.2119047642,.2976190448,.3174603283,.3174603283,.3227513134,.3363567591,.1934996247,.1984257251,.067473352,.0357273184,.0357273184,.0304363128,.0209125038,.0245755073,.0239351131,.012030351,.0139872981,.014627913,.4431993365,.7248319983,.7211689949,.7168833017,.7168833017,.7149263024,1,.571428597,.2857142985,.2877076268,.2883879244,.2911351621,.2911351621,.0054208804,.0054208804,.0054208804,.0054395972,.0074547431,.0081088506,.0081088506,.0081088506,.0081088506,.0081088506,.0060967784,.0034013607,0,.0119047621,.0119047621,.0119047621,.0119047621,.0119047621,.0119047621,.0119047621,0,0,0,0,0,0,.012987013,.012987013,.012987013,.012987013,.012987013,.012987013,.012987013,0,0,0,0,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,0,0,0,0,0,0,0,0,0,0,0,0,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,0,0,0,0,0,0,0,0,0,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,DEU,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/de/flat/64.png,82905782,82.90578461,1.285714269,1.571428537,2.142857075,3.142857075,3.057142973,3.177443504,4.24887228,4.041499138,3.783795834,3.069510221,2.200784206,2.249701977,2.169011593,.58314538,.605579555,.6368451715,.6116350889,.5464514494,.4863205254,.6038529873,.5618903041,.4876457155,.4448978007,.3491097391,.297844708,.2674106061,.1225821972,.1126019806,.0860713646,.0849022716,.0689174086,.0577269718,.0590303615,.0520717055,.0532053672,.0554453619,.0442089103,.0465662256,.0478933156,.0368896686,.0376427658,.0356133208,.0367615856,.0361467339,.0345066786,.0358064137,.033891283,.0323444642,.0322381221,.0328166671,.0319267064,.0335151553,.0272532888,.035242781,.0363561884,.0368675739,.0357652605,.0346978046,.0335051417,.0424774103,.0380627215,.0337115936,.0301475022,.0311516691,.0323281437,.0312692598,.0319528468,.0300295036,.0344388746,.0367897861,.038218081,.0399996191,.0416825786,.0425530374,.0439477898,.0429459289,.0437963195,.0435459539,.0416108333,.0370739922,.0284684468,.0275522117,.0352263637,.0353838801,.0344661176,.0346705355,.0394454263,.0422982052,.0395768322,.0323845819,.0303133819,.0313605443,.0319238119,.0272257794,.025547469,.035927102,.0358153805,.0358959176,.0350002982,.0316586085,.0316129401,.0360364988,.0306325294,.0304144938,.0359546095,.0324890204,.0324890204,.0325668752,.0300858635,.0664642602,.0708786473,.0640453473,.0980737805,.0997812301,.0965977907,.0940662697,.0551052317,.0471023247,.0478125401,.0156647526,.0141946003,.0150586553,.013354958,.0084038666,.0091083776,.0075448956,.0058650495,.0062356484,.0061902585,.0072873863,.007458915,.0078548416,.011124339,.011475821,.0108679188,.0103133144,.011485815,.0121886954,.0140501009,.0118605578,.0131460242,.0131460242,.0128819626,.0144681511,.0181296375,.0143825095,.0164490771,.0160462745,.016508596,.0167507268,.0139144994,.0099256681,.0103599746,.0095015178,.0083423117,.0078799911,.0079588871,.0073372102,.0074215839,.0084993187,.0064924625,.0068163769,.0088097323,.0086490391,.008444773,.0075272983,.0062764208,.0057803891,.0061845109,.0045622131,.0047531673,.0043106629,.0054905787,.0047192117,.0051922486,.0037836197,.0036878169,.0034209099,.003370218,.002286054,.0025562756,.0023299693,.0026068625,.0027829732,.0028740924,.0034466586,.0035068761,.0035112039,.0041831685,.0038993373,.0040558749,.0038803746,.0045713666,.0058127036,.0068377643,.0074040703,.0084757423,.0089339381,.0092350068,.0090783909,.0083978334,.0082637239,.0075893877,.0078311311,.0070755924,.0087947259,.0081413975,.0082121491,.0078333784,.0073475363,.0074115535,.0079307556,.0071644718,.0094475802,.0112266373,.011855552,.0135836219,.0131078372,.0136925038,.0151810432,.0150468927,.0137321465,.0149821518,.0153480051,.0163767934
Czech Republic,CZE,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/cz/flat/64.png,10629928,10.62992764,0,0,0,0,0,0,0,0,.0476190485,.0476190485,.190476194,.3333333433,.4404761791,.4404761791,.7261904478,.7380952239,1.738095284,1.709523797,1.589523792,1.720476151,1.747831821,1.479974627,1.438308001,.4732286334,.3735201657,.3737722933,.1437515765,.1235902011,.1145514026,.1069799736,.0782169774,.0799145773,.0595525876,.053059496,.0474794582,.0419078693,.0354624018,.0355159454,.0224984102,.0247511584,.0239860397,.0248243175,.023077378,.0217216033,.0173341315,.0170072056,.0120072048,.0161936581,.0172468722,.0229620654,.0231561661,.0297358185,.0405416787,.0473444015,.0476082452,.0477971286,.0481009185,.0495039821,.0429559052,.0302937571,.0335920453,.0361176282,.0357453078,.0300348289,.0314477012,.0295924153,.0406248383,.034333352,.0293150693,.0415772274,.0556419231,.0556419231,.0631607175,.0510541834,.0472446606,.0494832657,.033898849,.0180258341,.0176333692,.01280999,.0191591959,.0251115784,.0218412075,.0244386084,.0244386084,.0193365682,.0179281514,.0115789454,.0094875684,.007745408,.0075693126,.0075693126,.0097671151,.0115196276,.0144958179,.0185713209,.0212168247,.0213465374,.0255482178,.0233504158,.020310903,.0242471546,.0240326542,.0264891926,.0402647033,.0360630229,.0360630229,.0360630229,.0317960829,.0240740739,.0374052115,.0210786816,.0210786816,.0210786816,.0282215383,.0286155492,.0286155492,.0113930246,.0113930246,.0113930246,.0113930246,.0099644531,.009174658,.009174658,.0079640048,.0105150249,.0105150249,.0109834094,.0052691232,.0039781774,.0101893572,.011271609,.0127732726,.0127732726,.0161144137,.0217166543,.0219583623,.0157471821,.0214676522,.0226414464,.0238945801,.0225063637,.0213684086,.0201679282,.0254984181,.0207812022,.0155547224,.0143015888,.0134675829,.0090032974,.0096354084,.0043049185,.0022194129,.0037445782,.0048350906,.0057988097,.0072869048,.0076643848,.0091221109,.0101498598,.0121433437,.0110528311,.0099162376,.0104885818,.0099928649,.0097109182,.0086831693,.0055987365,.0072313896,.0082382699,.0071910014,.0071714423,.0059956633,.0064338753,.0074673695,.0072777178,.0107595976,.0104983067,.0120375445,.0133980894,.0152733531,.0143702952,.01472048,.0120396335,.0162711423,.0185194109,.019285772,.0215594526,.0224045739,.0224140026,.0212848056,.027115304,.0254100636,.0285096392,.0264472049,.0275468398,.0285843294,.0317952856,.0240426231,.0236808807,.0207963195,.0206577387,.0202215835,.0184939317,.0160941668,.0173158944,.0181732513,.0181721542,.0176157579,.0179833453,.0198762082,.0226338897,.024553692,.0247635096,.0265113972,.0275289807,.0276599526,.0296430737,.0316556506,.0355617628,.0400056951,.0417878255,.0432769433,.0454469584,.0463876016
Cyprus,CYP,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/cy/flat/64.png,1189265,1.189265013,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.4285714328,.4285714328,.4285714328,.7142857313,.7142857313,.571428597,.7142857313,.571428597,.6190476418,.7619047761,.494047612,.494047612,.494047612,.3511904776,.2083333284,.1607142836,.0257936511,.0079365084,.0079365084,.0209235214,.0277262423,.0277262423,.0277262423,.0197897349,.0197897349,.0197897349,.0068027214,0,0,.0024630541,.0024630541,.0060344827,.0060344827,.0060344827,.0135532795,.0135532795,.0110902255,.0110902255,.0075187972,.0075187972,.0075187972,0,0,0,0,0,0,.0238095243,.0238095243,.0238095243,.0476190485,.0476190485,.0476190485,.0476190485,.0238095243,.0238095243,.0238095243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,0,0,0,0,0,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0057142857,.0057142857,.0057142857,.0057142857,.0057142857,.0057142857,.0176190473,.0119047621,.0119047621,.0119047621,.0119047621,.0119047621,.0119047621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0238095243,.0416666679,.0416666679,.0620748326,.0620748326,.0620748326,.0620748326,.0382653065,.0204081647,.0204081647,0,0,0,0,0,0,0,0,0
Cuba,CUB,Americas,Latin America and the Caribbean,Caribbean,1,.,.,Americas,https://www.countryflags.io/cu/flat/64.png,11338138,11.33813763,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,.1428571492,.1428571492,.2857142985,.2857142985,.4285714328,.7142857313,.7142857313,.571428597,.571428597,.4285714328,.7142857313,.7142857313,.7142857313,.7857142687,.8928571343,.8928571343,.9214285612,.6561224461,.5989795923,.3132653236,.2894558012,.2251700759,.2691261172,.2442176938,.2380952537,.1615975499,.1794546843,.1428246498,.1203756705,.1002291515,.1116037443,.1107108817,.1110181063,.0993721411,.0883831307,.0753641278,.0603009611,.050365407,.039888002,.0353767239,.0291655436,.0291655436,.0336811431,.027276706,.0221746657,.0280055702,.0229930375,.0258501805,.0285974331,.0166926719,.0143507514,.0143507514,.0056043956,.0056043956,.0027472528,0,.0042016809,.0081699351,.0081699351,.0119293332,.0119293332,.0119293332,.0119293332,.0077276523,.0037593986,.0147484103,.0109890113,.0109890113,.0109890113,.0109890113,.0109890113,.0109890113,0,0,0,0,0,.0178571437,.0178571437,.0178571437,.0178571437,.0178571437,.0178571437,.0178571437,.0158730168,.0158730168,.0158730168,.0158730168,.0158730168,.0158730168,.0158730168,0,0,.0035714286,.0035714286,.0035714286,.0035714286,.0035714286,.0035714286,.0035714286,0,0,0,0,0,0,0,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,0,0,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,0,.012987013,.012987013,.0349650346,.0349650346,.0349650346,.0406793207,.0406793207,.0276923086,.0325349234,.0105569009,.0105569009,.0135964146,.0201270264,.0263382066,.0263382066,.0214955918,.0274479724,.0304241646,.0338781551,.0216332581,.0188644193,.0188644193,.0270276852,.0210753027,.0180991124,.0116056064,.0211294163,.0176870748,.0224489812,.0191283301,.0250807106,.027502019,.0318310224,.0246491339,.0246491339,.0198872276,.0239731856,.0439948291,.0415735245,.0372445174,.0349025987,.0349025987,.0349025987,.0259740259,0,.0034013607,.0034013607,.0034013607,.0034013607,.0034013607,.0034013607,.0034013607,0,0,0,0,.0035714286,.0058755758,.0058755758,.0168645866,.0168645866,.0168645866,.0188215338,.0152501063,.0129459584
Costa Rica,CRI,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/cr/flat/64.png,4999441,4.999441147,0,0,0,0,0,.1428571492,.1428571492,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,.0158730168,.0158730168,.0158730168,.0158730168,.0158730168,.0158730168,.0158730168,.0059523811,.0059523811,.0059523811,.0059523811,.0134711778,.0223997496,.0223997496,.016447369,.016447369,.016447369,.016447369,.0089285718,0,0,0,0,0,0,0,0,0,0,0,0,0,.0285714287,.0285714287,.0285714287,.0404761918,.0404761918,.1833333373,.2071428597,.1785714328,.1785714328,.1785714328,.1666666716,.1666666716,.0238095243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0476190485,.0476190485,.0571428575,.0571428575,.0571428575,.0571428575,.0571428575,.0095238099,.0095238099,0,0,0,0,0,0,0,0,0,0,.008163265,.0107606677,.0107606677,.0150896721,.0167508014,.0186060891,.0186060891,.0104428241,.0105408393,.0302452724,.025916269,.0280646626,.0262093749,.0274098553,.0315506421,.0321774818,.0214016214,.0261111986,.0252171252,.026907742,.0304065105,.0332587324,.0375050604,.0326874889,.0294816718,.0280239452,.0310952328,.0298682079,.0279443245,.0226614475,.0249644462,.0292915888,.0310991704,.0278780963,.028374128,.0247853883,.0256307907,.022138875,.0195110459,.0190802068,.0198352933,.0219460651,.0229202714,.0215653554,.0217045005,.0241744537,.0234179087,.0227960981,.019098023,.0181778818,.0170830358,.0163560789,.013523153,.0136382133,.0154626491,.0149684884,.0165480915,.0171357747,.0171434283,.0189010259,.0191710982,.0180790313,.0176052675,.0166707281,.0154016921,.017447874,.0144225005,.0145615805,.0130879404,.0132780476,.0126937134,.0126937134,.0156907942,.0194851942,.0191210303,.0233362,.0238914359,.0233488884,.0233488884,.0228510629,.0195203051,.0195634868,.0168810356,.0171175878,.0184184518,.0184184518,.0150395492,.0153924963,.015787527,.0150565766,.014649028,.0141388513,.0141388513,.0131649571,.01320602,.0131135397,.0127805509,.0121010244,.0121817077,.0121817077,.0124188885,.0131185129,.0126067065,.0129606305,.0130299404,.0133480914,.0133480914,.0129950931,.0119682644,.0109391222,.011734602,.0113049122,.0108006811,.0108006811,.0101837376,.0109702107,.0116575612,.0111129619,.0121634956,.012220527
Cabo Verde,CPV,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/cv/flat/64.png,543767,.5437669754,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,0,0,0,.012987013,.012987013,.012987013,.012987013,.012987013,.012987013,.012987013,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,0,0,.0204081647,.0204081647,.0204081647,.0204081647,.0346938781,.0346938781,.0346938781,.0142857144,.0238095243,.0238095243,.0238095243,.0095238099,.0095238099,.0095238099,.0095238099,.0084033618,.0560224093,.0560224093,.0560224093,.0798319355,.0798319355,.0798319355,.0714285746,.0287356321,.0346880145,.0346880145,.0176812112,.0176812112,.0176812112,.0233954955,.0184693877,.0125170071,.0125170071,.0057142857,.0057142857,.0057142857,0,.0044642859,.0044642859,.0044642859,.0044642859,.0044642859,.0044642859,.0062279543,.0017636685,.0017636685,.0017636685,.0017636685,.0050859274,.0050859274,.0033222591,.007786545,.007786545,.0096913064,.0156436879,.0147844832,.0147844832,.0211336892,.0223836899,.0223836899,.0204789266,.0184947997,.0160317458,.0160317458,.0096825399,.0077276523,.0106431041,.017445825,.0134775713,.0134775713,.0166521743,.0166521743,.0128927762,.0099773249,.0031746032,.0031746032,.0056376574,.0024630541,.0024630541,.0050604567,.0112716369,.0112716369,.0112716369,.0105942972,.0105942972,.0105942972,.0132879,.0070767198,.0070767198,.0070767198,.0073918458,.0073918458,.0106385993,.0053475937,.0053475937,.0115587739,.0155270277,.0157303344,.0198711213,.0197299588,.0197299588,.0216604602,.0199135654,.0159453116,.017304169,.015018669,.0119130788,.0138178412,.0144847417,.0202245377,.0202245377,.0185184814,.0183638744,.0198836308,.0179788694,.019583147,.025862582,.0280603841,.0299644396,.0282637607,.0304070078,.0335816108,.0313920006,.0149084851,.0178127252,.0177612435,.0177612435,.0169745591,.0196707975,.01969954,.022805132,.0177030899,.0173497871,.0187503472,.0212989841,.0154281426
Comoros,COM,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/km/flat/64.png,832322,.8323220015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0285714287,.0285714287,.0285714287,.0285714287,.0285714287,.0285714287,.0285714287,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.4285714328,.4285714328,.4285714328,.4285714328,.4285714328,.2967033088,.2967033088,.0109890113,.0109890113,.0109890113,.0109890113,.0109890113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,COL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/co/flat/64.png,49648685,49.64868546,0,0,0,0,0,0,0,0,.2857142985,.4285714328,.4285714328,.571428597,.8571428657,.8571428657,.8571428657,1.142857194,1.285714269,1.571428537,1.452380896,1.452380896,1.666666627,1.777777791,1.242063522,1.024672151,.7707039118,.7680584192,.8394870162,.6566298604,.620706737,.621727109,.5627208948,.5521913171,.5372384787,.2685309649,.2638881207,.2156152576,.1986373961,.2042015791,.1922444403,.1950179785,.1199754626,.1066668332,.0879737139,.0881083757,.086905241,.0890176892,.0847253501,.084012121,.0825350359,.0803663135,.0945899487,.1147467196,.1258721948,.1427217573,.1412028521,.1437659562,.1510564834,.1319789439,.1104995683,.0996302888,.0891304314,.0891195461,.0839314386,.0793451667,.07154084,.0709811747,.0678759962,.066246964,.0655733272,.0647869334,.0678061619,.0687787831,.0677560717,.0650369152,.0667716563,.0617568083,.060611181,.0607391894,.064857237,.0618766136,.0647441894,.0614122711,.0647744611,.071004279,.0709548816,.0707794204,.0726959482,.0783105195,.0820827708,.0854787454,.0819718167,.0765354633,.0751227364,.0758712813,.0720692128,.0686554536,.066171065,.0662710294,.0673271045,.070416227,.0693540573,.0688917339,.0688886568,.0723391175,.0768776238,.0825388283,.0969545171,.0968070701,.0930929109,.0970341712,.0998149887,.0968141556,.0961627364,.075869523,.0764416084,.0815293714,.0807643086,.0732224882,.0712728053,.0705462322,.0714949071,.0700287148,.0687994361,.0650768802,.0654630736,.0652371421,.0613292791,.0623226576,.062390428,.0643036813,.0637821108,.0659442917,.0683929771,.0713561475,.0712951124,.07422667,.0722186491,.078215085,.0767748877,.0708930492,.0666986629,.0663683638,.0686972514,.0662000254,.0614748523,.0575412214,.0563194528,.0545400344,.051600609,.0445445813,.043491222,.0421144329,.0420534015,.0439960845,.0454188511,.0438718051,.0420812182,.0389920659,.0379259735,.0353124216,.0341935605,.0332849696,.0326076448,.031918548,.0340381861,.032032147,.0324777961,.0311800819,.0302155837,.0299202297,.0299857892,.0287552532,.0283222031,.0284076408,.0273201484,.0262374468,.0253395773,.0246101823,.0226055626,.0216951501,.0209875088,.021699246,.0212066304,.0214432217,.0206559002,.0206013378,.0206985082,.0206899047,.0165665783,.0194411632,.0190738365,.0201341454,.0178730972,.0205575097,.0178181455,.0238259211,.021422239,.0218128469,.0221607164,.0256459471,.0235916618,.0272120014,.0250719916,.0250903573,.0247194283,.0240000021,.0242045727,.0238853227,.0202649832,.0232927129,.0229628589,.0236550942,.0242967047,.0237448532,.0242564417,.0275472775,.0236827787,.0241691675,.0238463469,.0234847907,.024506066,.0258699562,.0269456021,.0277207457,.028536791
Congo (Brazzaville),COG,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cg/flat/64.png,5244363,5.244362831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2857142985,.2857142985,.2857142985,.7142857313,.7142857313,.7142857313,.7142857313,.4285714328,.4285714328,.4285714328,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,.2857142985,.2857142985,.2952381074,.2952381074,.2952381074,.2952381074,.4380952418,.1523809582,.1523809582,.1428571492,.1428571492,.1428571492,.1428571492,.0084033618,.0084033618,.0084033618,.5798319578,.5798319578,.5798319578,.5798319578,.571428597,.571428597,.571428597,.0109890113,.0109890113,.0109890113,.0109890113,.0109890113,.0109890113,.0262951348,.0153061226,.0153061226,.0153061226,.1581632644,.1581632644,.1581632644,.1428571492,.1428571492,.1428571492,.4285714328,.2857142985,.2857142985,.3214285672,.3214285672,.3214285672,.3214285672,.0357142873,.0357142873,.4642857015,.4285714328,.4285714328,.4285714328,.4285714328,.4285714328,.4285714328,1.428571463,1.428571463,1.428571463,1.428571463,1.428571463,1.428571463,1.428571463,0,0,.571428597,.571428597,1,1,1,1,1,.8571428657,.8571428657,.4285714328,.4285714328,.4285714328,.4285714328,.4285714328,0,.1428571492,.2857142985,.2857142985,.2857142985,.4285714328,.4285714328,.4285714328,.2857142985,.1436734647,.1436734647,.1436734647,.4293877482,.4293877482,.4293877482,.4293877482,.4285714328,.4285714328,.4285714328,.571428597,.571428597,.571428597,.571428597,.571428597,.571428597,.571428597,0,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,2.571428537,2.571428537,2.285714388,2.428571463,2.428571463,2.428571463,2.428571463,.1428571492,.1432700306,.1432700306,.0004128819,.0004128819,.0004128819,.0004128819,.0004128819,0,0,3.428571463,3.428571463,3.428571463,3.428571463,3.428571463,3.428571463,5.142857075,1.714285731,1.714285731,2.428571463,2.428571463,2.428571463,2.428571463,.7142857313,.7142857313,.7142857313,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0031055901,.0031055901,.0031055901,.0031055901,.0031055901,.0983436853,.0983436853,.095238097,.095238097,.095238097,.095238097,.095238097,0,0,0,0
