Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020
Guinea,GIN,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gn/flat/64.png,12414318,12.41431808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0268507171,.0268507171,.0805521458,.0537014343,.1074028686,.0537014343,.0805521458,.0268507171,.0268507171,0,.0268507171,.0268507171,.0268507171,0,0,0,0,0,0,.0537014343,.0805521458,.1074028686,.0537014343,.0268507171,0,0,0,0,.0805521458,.1074028686,.1074028686,.0537014343,.0268507171,.0268507171,.0537014343,.0537014343,.0537014343,.0268507171,.0537014343,.0537014343,.0268507171,0,0,.0537014343,.0537014343,.0805521458,.0268507171,.0268507171,0,0,0,0,0,0,0,0,0,0,.0268507171,.0537014343,.0537014343,.0537014343,.0268507171,.0268507171,0,0
Ghana,GHA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gh/flat/64.png,29767108,29.76710892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.011198042,.011198042,.0223960839,.011198042,.033594124,.0223960839,.0223960839,.011198042,.011198042,.011198042,0,0,0,0,0,0,0,0,.011198042,.011198042,.011198042,.0223960839,.0223960839,.0223960839,0,0,0,0,.011198042,.011198042,.011198042,0,0,0,.011198042,.011198042,.0223960839,.011198042,.067188248,.0559902079,.067188248,.011198042,.0223960839,.011198042,.011198042,0,0,0,0,.0447921678,.0447921678,.0447921678,0,.0223960839,.0223960839,.067188248,.0559902079,.0559902079,.011198042,.0223960839,.0223960839,.0223960839,0,0,.011198042,.011198042,.033594124,.0223960839,.0223960839,0,.011198042,.0223960839,.0223960839,.033594124,.0223960839,.0223960839,.0447921678,.067188248,.067188248,.067188248,.0447921678,.0447921678,0,0,0,.067188248,.067188248,.1119804159,.1343764961,.1343764961,.1343764961
Georgia,GEO,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/ge/flat/64.png,3726549,3.72654891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0894482657,.1788965315,.1788965315,.1788965315,.0894482657,.0894482657,0,0,0,0,0,0,0,0,.0894482657,.0894482657,.0894482657,0,.0894482657,.0894482657,.0894482657,0,.0894482657,.0894482657,.0894482657,0,0,.0894482657,.1788965315,.2683447897,.1788965315,.0894482657,0,0,.0894482657,.0894482657,.0894482657,.0894482657,.0894482657,.0894482657,.0894482657,.0894482657,.0894482657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0894482657,.0894482657,.0894482657,0,0,0,0,0,0,0,0,.0894482657,.0894482657,.0894482657,0,0,0,0
United Kingdom,GBR,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/gb/flat/64.png,66460344,66.46034241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0050155222,.0100310445,.0100310445,.0100310445,.0250776112,.0250776112,.0300931334,.0150465667,.1053259671,.1705277562,.2758537233,.2658226788,.3611176014,.4664435685,.5667540431,.6770955324,.6369713545,.8275611997,1.294004798,2.051348686,2.598040581,3.275135994,3.816812515,3.972293615,4.423690796,4.865056515,7.152134895,8.546449661,10.21160316,10.66300011,10.62287617,9.890609741,11.28492546,13.24097919,15.92428303,16.4960537,15.51802635,13.42655373,11.38022041,12.40840244,13.19082355,14.62024784,14.07355595,15.44279289,12.77955055,10.8937149,11.17959976,12.87986183,13.72246933,12.8848772,12.9149704,11.37520504,8.02985096,8.360876083,10.24169636,11.92691231,11.07427311,10.20157242,8.401000023,6.138999462,6.500116825,8.175301552,9.434197426,9.098157883,7.578454494,6.219247818,4.132790565,5.542152405,6.675660133,7.769043922,6.550271988,6.419868469,5.125864029,4.002387047,4.38858223,5.356577873,6.249341011,5.276329517,4.870072365,3.766657352,2.613087177,1.870789886,3.345353365,4.629327297,5.582276344,4.594218254,3.270120621,4.433721542,4.980413914,6.214231968,4.308333874,4.473845959,3.696439981,3.19990325,1.685215473,2.096488237,2.939096212,3.420586348,2.99928236,2.678288937,2.101503849,1.278958201,1.539765358,2.282062769,2.768568277,2.399927378
Gabon,GAB,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/ga/flat/64.png,2119275,2.119275093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1572864801,.1572864801,.1572864801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1572864801,.3145729601,.3145729601,.1572864801,0,0,0,0,0,.3145729601,.3145729601,.4718594551,.1572864801,.1572864801,.3145729601,.3145729601,.3145729601,0,.1572864801,.1572864801,.1572864801,.1572864801,.1572864801,.3145729601,.1572864801,.1572864801,.1572864801,.1572864801,.1572864801,0,0,0,.3145729601,.3145729601,.3145729601,0,.1572864801,.4718594551,.4718594551,.3145729601,.4718594551,.4718594551,.6291459203,.1572864801,.1572864801,0,0,0,.1572864801,.3145729601,.3145729601,.1572864801,0,.6291459203,.9437189102,1.101005435,.786432445,.7077891827
France,FRA,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/fr/flat/64.png,66977107,66.97710419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0049768253,.0049768253,.0049768253,0,0,0,0,0,0,0,0,.0049768253,.0049768253,.0049768253,0,0,.0049768253,.0099536506,.0099536506,.0149304755,.0248841252,.0348377749,.0646987259,.0497682504,.1094901487,.1443279237,.1443279237,.2289339602,.2140034735,.2140034735,.3434009254,.2836790383,.2836790383,.4727983773,1.503001213,2.060405493,2.145011663,2.040498257,2.677531958,3.269774199,4.160625935,4.454258442,4.892219067,4.528910637,5.121152878,6.016981602,8.943354607,11.76023769,14.85084629,15.71183681,13.3926363,11.96428776,13.7758522,13.89031887,16.41854668,14.27851105,14.74633312,10.86440945,8.808979988,9.356431007,13.71115303,14.602005,14.67665768,10.72505856,8.923447609,7.858407021,7.276118279,8.037572861,7.888267994,7.211419582,6.340475082,4.976825237,5.215712547,5.205759048,6.126471519,5.389901638,4.64835453,3.349403381,2.582972288,3.010979176,3.827178478,4.518957138,3.886900425,3.45391655,2.483435631,1.950915456,2.050451994,3.384241104,3.438986063,3.866993189,2.657624722,2.244548082,3.389217854,3.523592234,2.453574657,.1094901487,-.1293974519,1.318858624,.9953650236,.7465237379,.8261529803,.9754577279,1.139692903,1.015272379,.9107589722,.8659675717,.6967555285,.5773116946,.8261529803,1.074994206,1.14964664,.846060276,.5972189903,.4479142725,.4827520251,.7465237379,.796292007,.6668945551,.3881923556,.3931691945,.2936326861,.2986094952,.7216396332,.8261529803,.8211761713,.4180532992
Fiji,FJI,Oceania,Melanesia,,.,.,.,Oceania,https://www.countryflags.io/fj/flat/64.png,883483,.8834829926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/fi/flat/64.png,5515525,5.515524864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0604354702,.0604354702,.0604354702,0,.1208709404,.2417418808,.3626128137,.3626128137,.3626128137,.3626128137,.4834837615,.3626128137,.3626128137,.1813064069,.4834837615,.5439192057,.4230482876,.5439192057,.7252256274,.9065320492,.8460965753,.5439192057,.8460965753,.6647901535,.9065320492,.9669675231,.9669675231,1.087838411,1.087838411,1.148273945,.9669675231,3.082208872,3.323950768,4.472224712,2.175676823,2.236112356,1.087838411,.9669675231,.7856611013,.9669675231,1.087838411,1.148273945,.8460965753,1.148273945,1.329580307,1.571322203,1.329580307,.9065320492,.8460965753,.7856611013,.7252256274,.6647901535,.6043546796,1.027402997,.9669675231,1.087838411,.7856611013,.6647901535,.4230482876,.2417418808,.3626128137,.3626128137,.3021773398,.1208709404,.0604354702,.1208709404,.3626128137,.3626128137,.3021773398,.1208709404,.1813064069,.4230482876,.2417418808,.2417418808,.0604354702,.2417418808,.1208709404,.0604354702,.0604354702,.0604354702,.1208709404,.0604354702,.1208709404,.0604354702,.0604354702,.0604354702,.0604354702,.0604354702,0,0,0
Ethiopia,ETH,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/et/flat/64.png,109224559,109.224556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0061036334,.0061036334,.0061036334,0,0,.0030518167,.0030518167,.0030518167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0030518167,.0030518167,.0030518167,0,.0030518167,.0030518167,.0030518167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0030518167,.0030518167,.0061036334,.0061036334,.0061036334,.0122072669,.0122072669,.0183109008,.0183109008,.0183109008,.0152590843,.0091554504,.0274663512,.0244145337,.0366218016,.0244145337,.039673619,.0457772501,.0610363372,.0518808849,.039673619,.0183109008,.0183109008,.0152590843,.0183109008
Estonia,EST,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/ee/flat/64.png,1321977,1.321977019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.252147615,.252147615,.252147615,0,.5042952299,.5042952299,.7564427853,.5042952299,2.01718092,2.01718092,2.01718092,1.00859046,1.765033245,2.01718092,2.269328356,1.260738015,.7564427853,0,.252147615,1.00859046,1.765033245,2.52147603,2.01718092,1.765033245,.7564427853,1.00859046,.5042952299,1.260738015,1.00859046,1.260738015,.7564427853,.5042952299,1.00859046,1.00859046,1.00859046,.252147615,.5042952299,.5042952299,.7564427853,.7564427853,.7564427853,.5042952299,0,.252147615,.252147615,1.260738015,1.00859046,1.260738015,.252147615,.252147615,.252147615,.5042952299,.5042952299,.252147615,.252147615,.252147615,.252147615,0,0,0,0,.252147615,.252147615,.5042952299,.252147615,.5042952299,.252147615,.5042952299,.252147615,.252147615,.252147615,.252147615,.252147615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/es/flat/64.png,46796540,46.79653931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.007123034,.014246068,.0213691015,.0284921359,.0569842719,.0997224748,.1638297737,.17807585,.2635522485,.1923219115,.6980572939,1.004347801,1.666789889,1.488714099,2.407585382,2.379093409,3.476040602,3.632747173,5.356521606,6.709897995,9.032007217,10.20730782,13.3556881,14.63071156,16.59666824,16.63228416,17.36595726,18.36318207,17.67937088,18.40592003,18.74782562,19.47437477,18.23496628,16.33311653,15.26466179,14.94412518,15.32164574,15.00110912,14.50249672,12.92118359,12.55078602,11.93108177,10.3283987,10.67742729,11.10480976,13.86142349,9.509250641,8.106012344,6.054578781,8.825438499,9.003515244,9.295558929,8.846808434,8.440794945,7.358093739,7.101664543,6.553191185,7.728491783,7.27974081,5.135707378,5.876502991,5.135707378,6.303884983,3.654116392,4.223958969,4.572987556,4.886401176,4.423404217,3.924791574,3.169749975,3.148380995,3.440425396,4.109990597,3.839315176,3.269472599,1.723774195,1.7807585,1.531452298,2.314985991,1.64542079,6.054578781,5.627196789,5.783903599,.883256197,2.542922974,2.015818596,2.030064583,.0284921359,.0569842719,.0569842719,.042738203,.014246068,.007123034,.042738203,.0498612374,.0498612374,.0213691015,.014246068,.007123034,0,0,0,0,0,0,0,0,0,0
Eritrea,ERI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/er/flat/64.png,3213972,3.213972092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,EGY,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/eg/flat/64.png,98423595,98.42359161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0033867219,.0033867219,.0033867219,0,0,.0033867219,.0033867219,.0033867219,0,.0067734439,.0135468878,.0135468878,.0135468878,.0135468878,.0270937756,.0372539423,.0338672176,.0237070527,.0169336088,.0338672176,.0508008301,.0541875511,.0372539423,.0338672176,.0406406634,.0575742722,.0677344352,.0643477142,.0677344352,.0643477142,.0778946057,.0846680477,.1117618233,.1388555914,.1456290483,.1388555914,.0982149318,.1083751023,.0812813267,.1083751023,.0914414898,.1388555914,.1456290483,.1524024904,.1354688704,.1253087074,.1253087074,.1016016603,.1049883813,.1016016603,.1456290483,.1761095375,.2133634835,.1862697005,.1591759324,.1185352653,.1253087074,.1016016603,.1253087074,.1354688704,.1557892114,.1727228165,.1524024904,.1456290483,.1016016603,.1016016603,.1049883813,.1286954284,.1625626534,.1896564215,.1998165995,.1794962585,.1591759324,.1693360955,.1727228165,.1625626534,.1862697005,.2302970886,.2573908567,.2099767625,.1761095375,.2099767625,.2777111828,.328512013,.3860862851,.4267269671,.4707543552,.4368871152,.4097933471,.3860862851,.3725394011,.375926137,.3556058109,.365765959,.3556058109,.358992517,.3928597271,.4809145033,.67057091,.8466804624,.9550555944,.9313485026,.9008679986,.8737742305
Ecuador,ECU,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/ec/flat/64.png,17084357,17.08435631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0390220545,.0390220545,.0390220545,0,0,.0195110273,.0585330799,.0975551307,.2146212906,.2536433339,.3902205229,.2731543779,.3121764362,.1755992472,.3902205229,.4682646394,.4682646394,.5267977118,.6828859448,1.170661569,1.36577189,1.541371107,1.170661569,.8975072503,.9365292788,1.209683657,1.580393195,1.502349019,1.424304962,1.190172672,1.1316396,1.053595424,1.073106527,.9365292788,1.014573336,1.326749802,1.385282874,1.677948356,1.248705745,1.229194641,1.034084439,1.092617512,.7609300613,.3121764362,1.69745934,5.75575304,5.98988533,4.62411356,3.746117115,9.521381378,12.95532131,9.872579575,3.86318326,1.053595424,1.658437252,2.633988619,1.93159163,9.228715897,8.604362488,11.90172672,4.038782597,3.765628099,5.209444046,6.906903267,7.765388489,3.999760389,2.946165085,2.965676069,2.731543779,4.233892918,4.058293343,3.29736352,2.868120909,2.087679863,3.258341551,2.146213055,2.555944443,1.151150584,.8779962063,.4682646394,2.029146671,2.497411489,2.497411489,1.873058558,2.380345345,2.633988619,2.107190847,1.59990418,1.93159163,1.521860123,2.692521811,3.004698038,3.433940649,1.970613718,1.873058558,2.165724039,3.082742214,3.424185276
Algeria,DZA,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/dz/flat/64.png,42228429,42.22842789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0078935763,.0157871526,.0236807298,.0236807298,.0157871526,.0078935763,.0236807298,.0394678824,.0552550368,.0631486103,.0631486103,.0473614596,.0315743051,.0315743051,.0631486103,.0552550368,.0631486103,.0473614596,.0710421875,.1184036508,.21312657,.4025724232,.4815081656,.5683375001,.5209760666,.5367631912,.49729532,.4183595777,.4894017577,.49729532,.5525503755,.4578274488,.4499338567,.4025724232,.3394238055,.2762751877,.2999559045,.2447008789,.21312657,.1578715295,.1973394156,.21312657,.1815522611,.1815522611,.1341907978,.142084375,.1341907978,.142084375,.1499779522,.142084375,.1262972206,.1184036508,.1026164964,.0947229192,.0868293419,.1026164964,.142084375,.142084375,.142084375,.1499779522,.1499779522,.1657651067,.1578715295,.1736586839,.1657651067,.1578715295,.1499779522,.1499779522,.1499779522,.1578715295,.1578715295,.1657651067,.1894458383,.1973394156,.21312657,.1973394156,.1815522611,.1657651067,.1657651067,.1815522611,.1815522611,.1815522611,.1657651067,.1578715295,.1578715295,.1815522611,.1973394156,.2052329928,.1973394156,.2052329928,.1973394156,.2052329928,.21312657,.2210201472,.2052329928,.2052329928,.2210201472,.2525944412,.2683815956,.2723284066
Dominican Republic,DOM,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/do/flat/64.png,10627165,10.62716484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0313661583,.0313661583,.0627323166,.0313661583,.0313661583,.0313661583,.0313661583,.1254646331,.2195631117,.2195631117,.4391262233,.5645908713,.9096186161,.6900554895,.721421659,.5645908713,.5645908713,.5332247019,.3450277448,.6900554895,.5645908713,.940984726,.8155201077,1.003717065,.8782524467,.8468862772,1.725138664,1.599674106,1.505575538,.5018585324,.5959569812,.5332247019,.8782524467,.940984726,1.097815514,.8782524467,1.066449404,.940984726,.6900554895,.4077600539,.4077600539,.470492363,.4077600539,.470492363,.5959569812,.8468862772,1.035083175,1.003717065,1.035083175,.8782524467,.9096186161,.8468862772,.8155201077,.721421659,.470492363,.4077600539,.5332247019,.6586893201,.9096186161,.6900554895,.5959569812,.1881969422,.3136615753,.4077600539,.5645908713,.4391262233,.470492363,.3763938844,.3136615753,.1254646331,.3136615753,.5018585324,.7841539383,.6273231506,.7527877688,.5332247019,.4391262233,.5332247019,.4391262233,.5645908713,.3136615753,.6273231506,.5645908713,.4391262233,.2509292662,.3763938844,.6900554895,.7527877688,.8468862772,.9723508954,1.160547853,1.191913962,1.28601253,.940984726,.940984726
Denmark,DNK,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/dk/flat/64.png,5793636,5.793635845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0575343966,.1150687933,.1726031899,.1726031899,.1150687933,.1726031899,.2876719832,.5178095698,.4027407765,.8630159497,1.093153477,1.20822227,.978084743,1.150687933,1.783566236,1.783566236,1.438359857,1.438359857,1.841100693,2.646582127,2.819185257,3.27946043,3.221926212,2.761651039,2.41644454,2.24384141,2.876719713,2.531513453,2.41644454,2.071238279,2.186306953,2.24384141,2.071238279,2.071238279,2.128772497,2.128772497,1.956169486,1.610963106,1.38082552,1.668497443,1.726031899,1.89863503,1.956169486,1.610963106,1.38082552,.9205503464,1.20822227,1.438359857,1.495894313,1.841100693,1.841100693,1.89863503,1.610963106,1.265756726,1.20822227,1.093153477,1.150687933,.8630159497,.6328783631,.0575343966,.2301375866,.2301375866,.5753439665,.5753439665,.5753439665,.6328783631,.4602751732,.4027407765,.7479471564,.5753439665,.4027407765,.0575343966,.1150687933,.1150687933,.1726031899,.2876719832,.2876719832,.3452063799,.3452063799,.4602751732,.5178095698,.3452063799,.3452063799,.3452063799,.4027407765,.4027407765,.4027407765,.3452063799,.2301375866,0,.0575343966,.2301375866,.2301375866,.2301375866,.0575343966,.0575343966,.1150687933,.1726031899
Djibouti,DJI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/dj/flat/64.png,958920,.958920002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3476132751,.6952265501,.6952265501,.3476132751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3476132751,.3476132751,.3476132751,0,0,0,0,0,0,.3476132751,.3476132751,.3476132751,1.042839885,1.042839885,1.738066435,1.042839885,1.042839885,.3476132751,0,1.3904531,1.3904531,2.7809062,2.08567977,2.08567977,1.3904531,1.3904531,1.3904531,1.042839885,.6952265501,.6952265501,.3476132751,0,.6952265501,1.738066435,2.7809062,2.08567977,2.08567977,1.3904531,2.433293104,2.08567977,1.738066435,.6952265501,0,0,0
