Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020
Netherlands,NLD,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/nl/flat/64.png,17231624,17.2316246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0058032833,.0058032833,.0174098499,.0174098499,.0232131332,.0290164165,.0290164165,.058032833,.0696393996,.1160656661,.1334755123,.2437379062,.319180578,.4236396849,.5919349194,.760230124,1.009771347,1.178066492,1.532066822,1.94990325,2.379346132,2.919051409,3.371707678,4.033281803,4.398888588,5.240365028,5.768463612,6.534497261,7.027776241,7.515252113,7.729973316,7.666137218,8.484399796,8.57144928,8.890629768,8.542432785,8.530826569,8.112990379,7.753186703,7.509448528,7.938891411,8.403154373,7.880858898,7.851842403,7.474628925,7.196071148,7.387579918,7.642924309,7.857645512,7.799612999,7.399186134,6.731808662,6.14567709,5.600168228,5.959971905,6.058627605,5.669807911,5.41446352,5.10108614,4.602003574,4.404692173,4.230593681,4.468528271,4.602003574,4.126134396,3.743117809,3.267248631,3.035117149,2.936461449,2.948067904,2.75655961,2.704329967,2.274887085,1.944099903,1.700361967,1.787411213,1.85124743,1.613312721,1.445017576,1.346361756,1.085214019,1.079410672,1.108427167,1.212886214,1.253509164,1.178066492,1.050394297,1.009771347,.9053121805,.8995088935,.9285253286,.8646892309,.8124596477,.638361156,.4932790697,.4642626643,.4990823567,.4758692384,.4990823567,.4642626643,.4004265368,.3481970131,.3423937261,.3540002704,.3598035574,.2901641726,.2727543116,.2669510245,.214721486,.220524773,.220524773,.2031149119,.1915083528,.1799017787,.1566886455,.1508853734,.1392787993,.1450820863,.1624919325,.1450820863,.1682952195,.1566886455,.1450820863,.1566886455,.1740985066,.1740985066,.1334755123,.1276722401,.1102623865,.0986558199,.0522295497,.0522295497,.0522295497,.0348196998,.0058032833,-.0058032833,0,-.0058032833,.0116065666
Nicaragua,NIC,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/ni/flat/64.png,6465513,6.465513229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0154666761,.0154666761,.0154666761,.0154666761,.0154666761,.0154666761,.0154666761,.0154666761,.0154666761,.0154666761,0,0,0,0,0,0,0,0,0,0,0,0,.0154666761,.0154666761,.0154666761,.0154666761,.0154666761,.0309333522,.0309333522,.0309333522,.0309333522,.0309333522,.0154666761,.0154666761,.0154666761,.0154666761,.0154666761,.0309333522,.0309333522,.0309333522,.0309333522,.0309333522,.0309333522,.0309333522,.0309333522,.0309333522,.0773333833,.0464000292,.0464000292,.0464000292,.0464000292,.0464000292,.0464000292,.1856001168,.1856001168,.1856001168,.1392000914,.1392000914,.1392000914,.1392000914,.4176002443,.4176002443,.4176002443,.2784001827,.2784001827,.2784001827,.2784001827,.4485336244,.4485336244,.4485336244,.1701334417,.1701334417,.1701334417,.1701334417,.309333533,.309333533,.309333533,.1392000914,.1392000914,.1392000914,.1392000914,.2784001827,.2784001827,.2784001827,.1392000914,.1392000914,.1392000914,.1392000914,.293866843,.293866843,.293866843,.1546667665,.1546667665,.1546667665,.1546667665,.293866843,.293866843,.293866843,.1392000914,.1392000914,.1392000914,.1392000914,.2629334927,.2629334927,.2629334927,.1237334087,.1237334087,.1237334087,.1237334087,.2474668175,.2474668175,.2474668175,.1237334087,.1237334087,.1237334087,.1237334087,.2629334927,.2629334927
Nigeria,NGA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ng/flat/64.png,195874740,195.8747406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0005105304,.0005105304,.0005105304,.0005105304,.0005105304,.0005105304,.0005105304,.0010210607,.0010210607,.0010210607,.0005105304,.0015315911,.0015315911,.0020421215,.0020421215,.0025526518,.0025526518,.0025526518,.0025526518,.004084243,.004084243,.0030631821,.0035737124,.0035737124,.004084243,.0056158337,.0066368948,.0071474249,.0076579554,.0061263642,.0091895461,.0107211377,.0107211377,.0117421979,.0137843192,.0117421979,.012763259,.0153159108,.0183790922,.0234843958,.02910023,.0285896994,.0311423521,.0321634114,.0321634114,.0342055336,.0372687168,.0393108353,.0433950797,.0418634899,.0372687168,.0393108353,.0377792455,.0372687168,.0372687168,.0382897779,.0377792455,.0326739438,.02910023,.0311423521,.0321634114,.02910023,.0301212911,.0316528827,.0372687168,.0367581844,.0347160622,.0352265947,.0372687168,.0388003066,.0398213677,.047479324,.0454372019,.0459477305,.042884551,.0449266694,.0485003851,.051053036,.0469687916,.0485003851,.0449266694,.0433950797,.0469687916,.0495214425,.046458263,.0576899312,.0587109886,.0582004599,.0622847043,.0633057654,.0668794736,.0643268228,.0643268228,.0622847043,.0638162941,.0505425036,.0454372019,.0459477305,.0439056084,.042884551,.0433950797,.046458263,.0485003851,.0469687916,.0490109138,.051053036,.0566688702,.0607531108,.059221521,.0607531108,.0617741719,.0633057654,.059221521,.0612636432,.0587109886,.0587109886,.0525846258,.0479898527,.051053036,.0469687916,.0413529575,.0372687168
Niger,NER,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ne/flat/64.png,22442948,22.44294739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429,.0133672282,.0133672282,.0222787131,.0222787131,.0222787131,.0311901998,.0401016846,.0401016846,.0445574261,.0445574261,.0356459431,.0356459431,.0267344564,.0311901998,.0311901998,.0267344564,.0178229716,.0178229716,.0311901998,.0356459431,.0401016846,.0401016846,.0401016846,.0445574261,.0534689128,.0445574261,.0579246543,.066836141,.0490131713,.0534689128,.0534689128,.0534689128,.0579246543,.0579246543,.0534689128,.0579246543,.0490131713,.0401016846,.0579246543,.0579246543,.0579246543,.0623803996,.0579246543,.0534689128,.0579246543,.0579246543,.0579246543,.0579246543,.0534689128,.0490131713,.0445574261,.0534689128,.0623803996,.0579246543,.0534689128,.0490131713,.0490131713,.0534689128,.0401016846,.0401016846,.0401016846,.0267344564,.0178229716,.0222787131,.0178229716,.0178229716,.0133672282,.0089114858,.0089114858,.0044557429,.0044557429,.0044557429,.0044557429,0,0,.0044557429,.0044557429,.0044557429,.0044557429,.0089114858,.0089114858,.0089114858,.0089114858,.0089114858,.0089114858,.0044557429,.0044557429,.0044557429,.0044557429,0,0,0,0,0,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429,0,0,0,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429,.0044557429
New Caledonia,NCL,Oceania,Melanesia,,.,.,.,Oceania,https://www.countryflags.io/nc/flat/64.png,284060,.2840600014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,NAM,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/na/flat/64.png,2448255,2.448255062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0408454165,.0408454165,.0408454165,.0408454165,.081690833,.081690833,.081690833,.081690833,.081690833,.1225362495,.1225362495,.2450724989,.2450724989
Malaysia,MYS,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/my/flat/64.png,31528585,31.52858543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0063434499,.0063434499,.0063434499,.0095151747,.0126868999,.0317172483,.0444041491,.0507475995,.0634344965,.0729496703,.0761213973,.0792931244,.104666926,.1078386456,.1236972734,.1110103726,.1141820997,.1173538193,.1173538193,.1205255464,.1141820997,.1141820997,.0951517448,.0951517448,.085636571,.0888082981,.0824648514,.0761213973,.0792931244,.0697779506,.0697779506,.0729496703,.0729496703,.0697779506,.0602627732,.0602627732,.0539193228,.0570910498,.0444041491,.0475758724,.0444041491,.0412324257,.0380606987,.0348889753,.0412324257,.0348889753,.0317172483,.0317172483,.0285455249,.0253737997,.0285455249,.0253737997,.0222020745,.0253737997,.0190303493,.0190303493,.0190303493,.0190303493,.0222020745,.0190303493,.0190303493,.0190303493,.0190303493,.0190303493,.0190303493,.0158586241,.0190303493,.0126868999,.0095151747,.0095151747,.0063434499,.0063434499,.0063434499,.003171725,.003171725,.003171725,0,0,0,0,.003171725,.0063434499,.0063434499,.0063434499,.0063434499,.0095151747,.0095151747,.0126868999,.0158586241,.0190303493,.0158586241,.0126868999,.0126868999,.0126868999,.0126868999,.0095151747,.0095151747,.0063434499,.003171725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.003171725,.003171725,.003171725,.003171725,.003171725,.003171725,.003171725,.003171725,.0063434499,.0063434499,.003171725,.003171725
Malawi,MWI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/mw/flat/64.png,18143315,18.14331436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0055116722,.0055116722,.0055116722,.0055116722,.0110233445,.0110233445,.0110233445,.0110233445,.0110233445,.0110233445,.0055116722,.0055116722,.0055116722,.0055116722,0,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,.0055116722,0,0,0,0,0,0,0,0,0,0,.0055116722,.0110233445,.0110233445,.0110233445,.0110233445,.0220466889,.0220466889,.0220466889,.0385817066,.0385817066,.0330700316,.0275583602,.0330700316,.0385817066,.0385817066,.0275583602,.0275583602,.0330700316,.0275583602,.0275583602,.0275583602,.0330700316,.0275583602,.0330700316,.0330700316,.0606283918,.0661400631,.0936984271,.0936984271,.1212567836,.1267684549,.1267684549,.1433034688,.1763735116,.1984201968,.1708618402,.1873968542,.1708618402,.1708618402,.2094435394
Mauritius,MUS,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/mu/flat/64.png,1265303,1.265303016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0790324509,.1580649018,.1580649018,.1580649018,.1580649018,.1580649018,.1580649018,.1580649018,.2370973527,.2370973527,.3161298037,.3161298037,.3951622546,.3951622546,.3951622546,.3951622546,.3951622546,.3951622546,.3161298037,.3161298037,.3161298037,.2370973527,.1580649018,.1580649018,.1580649018,.1580649018,.1580649018,.1580649018,.1580649018,.1580649018,0,0,0,0,0,0,0,.0790324509,.0790324509,.0790324509,.0790324509,.0790324509,.0790324509,.0790324509,.0790324509,.0790324509,.0790324509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,MRT,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/mr/flat/64.png,4403319,4.403318882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0227101427,.0227101427,.0227101427,.0227101427,.0227101427,.0227101427,.0227101427,.0227101427,.0227101427,.0227101427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0227101427,.0227101427,.0454202853,.0681304261,.0681304261,.0681304261,.0681304261,.0681304261,.0908405706,.1135507151,.0908405706,.0908405706,.1362608522,.2043912858,.2725217044,.340652138,.3633622825,.3633622825,.4087825716,.386072427,.5677535534,.6358839869,.681304276,.681304276,.7494347095,.8175651431,.8856955767,.9311158657,1.090086818,1.158217311,1.135507107,1.112797022,1.090086818,1.090086818,.9992462993,.9084057212,.8629854321,.9311158657,.8402752876,.8402752876,.7040144205,.7040144205,.6585941315,.6358839869,.6131738424,.5904636979,.6585941315,.5904636979,.4769130051,.4087825716,.386072427,.340652138,.295231849,.2498115748,.295231849,.3179419935,.295231849,.3633622825,.386072427,.4087825716,.4087825716,.4087825716,.4087825716,.4314927161,.386072427,.3633622825,.3179419935,.2498115748,.2043912858,.1816811413,.1816811413
Mozambique,MOZ,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/mz/flat/64.png,29495962,29.49596214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0033902945,.0033902945,.0033902945,.006780589,.006780589,.006780589,.006780589,.006780589,.006780589,.006780589,.0033902945,.0033902945,.0033902945,0,0,0,0,0,0,0,.0033902945,.0033902945,.006780589,.006780589,.006780589,.006780589,.006780589,.0101708835,.0101708835,.0101708835,.006780589,.006780589,.0033902945,.0033902945,.0033902945,.006780589,.006780589,.0033902945,.0033902945,.0033902945,.006780589,.0101708835,.0101708835,.0101708835,.0101708835,.0101708835,.0101708835,.0101708835,.0101708835,.0101708835,.006780589,.0033902945,.0033902945,.0033902945,.006780589,.0033902945,.006780589,.006780589,.006780589
Mongolia,MNG,Asia,Eastern Asia,,.,.,.,Asia,https://www.countryflags.io/mn/flat/64.png,3170208,3.170207977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,MNE,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/me/flat/64.png,622227,.6222270131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,.3214260936,.3214260936,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,0,0,.1607130468,.1607130468,.3214260936,.3214260936,.3214260936,.4821391404,.4821391404,.4821391404,.4821391404,.4821391404,.3214260936,.3214260936,.3214260936,.3214260936,.4821391404,.3214260936,.3214260936,.3214260936,.3214260936,.3214260936,.4821391404,.4821391404,.3214260936,.3214260936,.1607130468,.1607130468,.1607130468,.1607130468,.3214260936,.3214260936,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,.1607130468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3214260936,.3214260936,.4821391404,.4821391404,.4821391404,.6428521872,.8035652637,.8035652637,.8035652637,1.285704374,.9642782807,1.285704374,1.124991298,1.767843485,1.767843485,1.767843485,1.607130527,1.607130527,1.607130527,1.446417451,2.089269638,2.089269638,2.089269638,1.928556561,2.571408749
Myanmar,MMR,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/mm/flat/64.png,53708395,53.7083931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,.0055857194,.0055857194,.0037238128,.0037238128,.0055857194,.0055857194,.0055857194,.0055857194,.0055857194,.0055857194,.0037238128,.0037238128,.0037238128,.0037238128,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,0,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,.0018619064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,MLT,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/mt/flat/64.png,484630,.4846299887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2063429952,.4126859903,.4126859903,.6190289855,.6190289855,.6190289855,.6190289855,.6190289855,.6190289855,.6190289855,.4126859903,.2063429952,.2063429952,0,0,0,0,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.4126859903,.4126859903,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,.2063429952,0,0,0,0,.2063429952,.2063429952,.6190289855,.6190289855,.6190289855,.6190289855,.6190289855,.6190289855,.6190289855,.6190289855,.4126859903,.4126859903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,MLI,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ml/flat/64.png,19077690,19.07769012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0052417247,.0104834493,.0104834493,.0157251749,.0157251749,.0157251749,.0157251749,.0262086242,.0262086242,.0262086242,.0314503498,.0262086242,.0262086242,.0209668986,.0314503498,.0366920717,.0524172485,.0419337973,.0419337973,.0419337973,.0314503498,.0366920717,.0366920717,.0366920717,.0419337973,.0576589704,.0419337973,.0419337973,.0524172485,.0524172485,.0576589704,.0576589704,.0629006997,.0629006997,.0471755229,.0314503498,.0419337973,.0576589704,.0471755229,.0471755229,.0576589704,.0629006997,.0629006997,.0681424215,.0733841434,.0891093239,.0891093239,.0733841434,.0838675946,.104834497,.0891093239,.0838675946,.0891093239,.1100762188,.1153179407,.0995927677,.0995927677,.1100762188,.1153179407,.0943510458,.104834497,.104834497,.1100762188,.0891093239,.0838675946,.0786258727,.0733841434,.0943510458,.0891093239,.104834497,.0943510458,.0995927677,.0943510458,.0995927677,.0995927677,.12055967,.1310431212,.0995927677,.0891093239,.0733841434,.0891093239,.0786258727,.0733841434,.0681424215,.0629006997,.0524172485,.0366920717,.0419337973,.0471755229,.0471755229,.0314503498,.0366920717,.0366920717,.0366920717,.0366920717,.0314503498,.0314503498,.0314503498,.0314503498,.0314503498,.0314503498,.0314503498,.0262086242,.0262086242,.0262086242,.0209668986,.0209668986,.0157251749,.0104834493,.0104834493,.0104834493,.0052417247,.0052417247,0,.0052417247,.0104834493
North Macedonia,MKD,Europe,Southern Europe,,.,.,.,,,2082958,2.082957983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0480086505,.0960173011,.0960173011,.1440259516,.1440259516,.1440259516,.1920346022,.2880519032,.3360605538,.4320778549,.4800865054,.4320778549,.4800865054,.6721211076,.7201297283,.9601730108,1.056190252,1.104198933,1.104198933,1.104198933,1.104198933,1.104198933,1.248224854,1.296233535,1.296233535,1.104198933,1.104198933,.9601730108,1.008181691,1.056190252,1.008181691,1.056190252,.8641557097,.6241124272,.6721211076,.7201297283,.7681384087,1.056190252,1.056190252,1.104198933,1.248224854,1.248224854,1.344242215,1.344242215,1.296233535,1.296233535,1.152207613,.9121643305,.8641557097,.6721211076,.4800865054,.4800865054,.5280951262,.4800865054,.5280951262,.4800865054,.5761038065,.6721211076,.7201297283,.9121643305,.9601730108,.9601730108,.8641557097,.8641557097,.7681384087,.8641557097,.8641557097,.8161470294,.9601730108,1.008181691,1.056190252,1.344242215,1.344242215,1.536276817,1.632294059,1.584285378,1.536276817,1.536276817,1.440259457,1.248224854,1.488268137,1.392250896,1.440259457,1.632294059,1.968354583,2.112380505,2.400432587,2.736493111,2.880518913,3.120562315,3.312596798,3.312596798,3.648657322,3.456622839,3.408614159,3.456622839,3.216579437,3.216579437,3.360605478,3.648657322,3.312596798,3.264588118,3.552639961,3.696666002,3.600648642,3.648657322,3.744674683,3.552639961,3.504631519,3.072553635,3.168570757,3.360605478,2.928527594,2.736493111,2.64047575,2.496449709,2.64047575,2.64047575,2.64047575,2.880518913,3.072553635,2.68848443,2.880518913
