date,country,iso3,confirmed,deaths,death_pos,pos_test,test_wom
4/20/20,Panama,PAN,4467,126,.028206849,.2339846,19091
4/20/20,Peru,PER,16325,445,.027258806,.11029585,148011
4/20/20,Philippines,PHL,6459,428,.06626413,.10777933,59928
4/20/20,Poland,POL,9593,380,.039612219,.044777721,214236
4/20/20,Portugal,PRT,20863,735,.035229832,.088448264,235878
4/20/20,Romania,ROU,8936,478,.053491496,.090729102,98491
4/20/20,Russia,RUS,47121,405,.0085948939,.022948699,2053319
4/20/20,San Marino,SMR,462,39,.084415585,.26767093,1726
4/20/20,Saudi Arabia,SAU,10484,103,.0098244948,.058244444,180000
4/20/20,Serbia,SRB,6630,125,.018853696,.15856692,41812
4/20/20,Singapore,SGP,8014,11,.001372598,.084539428,94796
4/20/20,Sint Maarten,SXM,67,10,.14925373,.41104296,163
4/20/20,Slovak Republic,SVK,1173,13,.011082694,.025099499,46734
4/20/20,Slovenia,SVN,1335,77,.057677902,.031936269,41802
4/20/20,South Africa,ZAF,3300,58,.017575758,.027158258,121510
4/20/20,Spain,ESP,200210,20852,.10415065,.21522634,930230
4/20/20,Sweden,SWE,15124,2159,.14275324,.20273459,74600
4/20/20,Switzerland,CHE,27944,1429,.051137991,.12450433,224442
4/20/20,Tanzania,TZA,254,10,.039370079,,
4/20/20,Thailand,THA,2792,47,.01683381,.019580754,142589
4/20/20,Tunisia,TUN,884,38,.042986427,.051136691,17287
4/20/20,Turkey,TUR,90980,2140,.023521652,.13498917,673980
4/20/20,Ukraine,UKR,5710,151,.026444834,.098290674,58093
4/20/20,United Arab Emirates,ARE,7265,43,.0059187887,.0091962023,790000
4/20/20,United Kingdom,GBR,130147,19049,.14636527,.25957808,501379
4/20/20,United States,USA,790259,44647,.056496669,.19627132,4026360
4/20/20,Uruguay,URY,535,10,.018691588,.039937295,13396
4/21/20,Afghanistan,AFG,1092,36,.032967035,.17004049,6422
4/21/20,Albania,ALB,609,26,.042692941,.10121323,6017
4/21/20,Algeria,DZA,2811,392,.13945216,.43246153,6500
4/21/20,Andorra,AND,717,37,.051603906,.42857143,1673
4/21/20,Argentina,ARG,3031,147,.048498847,.082789324,36611
4/21/20,Armenia,ARM,1401,24,.017130621,.10058152,13929
4/21/20,Australia,AUS,6645,67,.010082769,.015136674,439000
4/21/20,Austria,AUT,14873,491,.033012841,.078685626,189018
4/21/20,Azerbaijan,AZE,1480,20,.013513514,.01440193,102764
4/21/20,Bangladesh,BGD,3382,110,.032525133,.11434174,29578
4/21/20,Belarus,BLR,6723,55,.0081808716,.061937444,108545
4/21/20,Belgium,BEL,40956,5998,.14644985,.24508408,167110
4/21/20,Bolivia,BOL,598,34,.056856189,.16755393,3569
4/21/20,Bosnia and Herzegovina,BIH,1342,51,.038002979,.069914043,19195
4/21/20,Brazil,BRA,43079,2741,.063627288,.14757024,291922
4/21/20,Bulgaria,BGR,975,45,.046153847,.036908053,26417
4/21/20,Burkina Faso,BFA,600,38,.063333333,,
4/21/20,Cameroon,CMR,1163,43,.036973346,,
4/21/20,Canada,CAN,39402,1910,.048474696,.069141112,569878
4/21/20,Channel Islands,CHI,496,24,.048387095,.1493976,3320
4/21/20,Chile,CHL,11700,147,.012564102,.095621824,122357
4/21/20,China,CHN,83853,4636,.055287227,,
4/21/20,Colombia,COL,4149,196,.047240298,.063665241,65169
4/21/20,Cote d'Ivoire,CIV,916,13,.01419214,,
4/21/20,Croatia,HRV,1908,48,.025157232,.071702369,26610
4/21/20,Cuba,CUB,1137,38,.033421285,.037381642,30416
4/21/20,Cyprus,CYP,784,12,.015306123,.021142904,37081
4/21/20,Czech Republic,CZE,7033,201,.028579554,.03937475,178617
4/21/20,Democratic Republic of Congo,COD,350,25,.071428575,,
4/21/20,Denmark,DNK,7695,370,.048083171,.07653442,100543
4/21/20,Dominican Republic,DOM,5044,245,.048572563,.29717788,16973
4/21/20,Ecuador,ECU,10398,520,.050009616,.31141993,33389
4/21/20,Egypt,EGY,3490,264,.075644702,.063454546,55000
4/21/20,Estonia,EST,1552,43,.027706185,.036765926,42213
4/21/20,Finland,FIN,4014,141,.035127055,.064951457,61800
4/21/20,France,FRA,156921,20765,.13232774,.33843833,463662
4/21/20,Germany,DEU,148291,5033,.033940025,.085798822,1728357
4/21/20,Greece,GRC,2401,121,.050395668,.043132253,55666
4/21/20,Honduras,HND,494,46,.093117408,.1948718,2535
4/21/20,Hungary,HUN,2098,213,.10152526,.041916408,50052
4/21/20,Iceland,ISL,1778,10,.0056242971,.040564898,43831
4/21/20,India,IND,20080,645,.032121513,.044840246,447812
4/21/20,Indonesia,IDN,7135,616,.086334966,.14165178,50370
4/21/20,Iran,IRN,84802,5297,.062463149,.23187494,365723
4/21/20,Iraq,IRQ,1602,83,.051810239,.02633266,60837
4/21/20,Ireland,IRL,16040,730,.045511223,.14374821,111584
4/21/20,Israel,ISR,13942,184,.013197533,.05801842,240303
4/21/20,Italy,ITA,183957,24648,.13398783,.12685378,1450150
4/21/20,Japan,JPN,11641,303,.026028691,.093464471,124550
4/21/20,Kazakhstan,KAZ,1995,19,.0095238099,.015742501,126727
4/21/20,Kenya,KEN,296,14,.047297299,.020130577,14704
4/21/20,Kosovo,XKX,598,15,.025083613,,
4/21/20,Kuwait,KWT,2080,11,.0052884617,,
4/21/20,Lebanon,LBN,677,21,.031019202,.031106414,21764
4/21/20,Lithuania,LTU,1350,38,.028148148,.019080464,70753
4/21/20,Luxembourg,LUX,3618,78,.021558871,.10348378,34962
4/21/20,Malaysia,MYS,5482,92,.016782196,.050657943,108216
4/21/20,Mali,MLI,258,14,.054263566,,
4/21/20,Mexico,MEX,9501,857,.090201035,.19166835,49570
4/21/20,Moldova,MDA,2614,72,.027543994,.22222222,11763
4/21/20,Morocco,MAR,3209,145,.045185417,.17729282,18100
4/21/20,Netherlands,NLD,34134,3916,.11472432,.19913076,171415
4/21/20,New Zealand,NZL,1445,13,.0089965397,.016143808,89508
4/21/20,Niger,NER,657,20,.0304414,.13596854,4832
4/21/20,Nigeria,NGA,665,22,.033082705,.083093837,8003
4/21/20,North Macedonia,MKD,1231,55,.044679124,.099756889,12340
4/21/20,Norway,NOR,7191,182,.025309414,.049497861,145279
4/21/20,Pakistan,PAK,10076,212,.021040095,.09012039,111806
4/21/20,Panama,PAN,4658,136,.02919708,.22185178,20996
4/21/20,Peru,PER,17837,484,.027134608,.11454239,155724
4/21/20,Philippines,PHL,6599,437,.066222154,.10176575,64845
4/21/20,Poland,POL,9856,401,.040685877,.043930378,224355
4/21/20,Portugal,PRT,21379,762,.035642453,.078610249,271962
4/21/20,Romania,ROU,9242,498,.053884439,.09100756,101552
4/21/20,Russia,RUS,52763,456,.0086424202,.024625642,2142604
4/21/20,San Marino,SMR,476,40,.084033616,.26153848,1820
4/21/20,Saudi Arabia,SAU,11631,109,.009371507,.023262,500000
4/21/20,Serbia,SRB,6890,130,.018867925,.15191269,45355
4/21/20,Singapore,SGP,9125,11,.0012054795,.096259333,94796
4/21/20,Sint Maarten,SXM,67,10,.14925373,.26907632,249
4/21/20,Slovak Republic,SVK,1199,14,.011676397,.024257505,49428
4/21/20,Slovenia,SVN,1344,77,.057291668,.031273268,42976
4/21/20,South Africa,ZAF,3465,58,.016738817,.027297005,126937
4/21/20,Spain,ESP,204178,21282,.10423258,.21949196,930230
4/21/20,Sweden,SWE,15831,2236,.14124186,.16752382,94500
4/21/20,Switzerland,CHE,28063,1478,.052667212,.12332457,227554
4/21/20,Tanzania,TZA,254,10,.039370079,,
4/21/20,Thailand,THA,2811,48,.017075773,.019714003,142589
4/21/20,Tunisia,TUN,884,38,.042986427,.048665017,18165
4/21/20,Turkey,TUR,95591,2259,.023631932,.13399187,713409
4/21/20,Ukraine,UKR,6125,161,.026285714,.098795101,61997
4/21/20,United Arab Emirates,ARE,7755,46,.0059316568,.0098164557,790000
4/21/20,United Kingdom,GBR,134907,20273,.15027389,.25200152,535342
4/21/20,United States,USA,816297,47195,.057815965,.19494162,4187392
4/21/20,Uruguay,URY,543,12,.022099448,.039000217,13923
4/21/20,Venezuela,VEN,285,10,.03508772,.00082076743,347236
4/22/20,Afghanistan,AFG,1176,40,.034013607,.18312052,6422
4/22/20,Albania,ALB,634,27,.042586751,.10113256,6269
4/22/20,Algeria,DZA,2910,402,.13814433,.4476923,6500
4/22/20,Andorra,AND,723,37,.051175658,.43215781,1673
4/22/20,Argentina,ARG,3144,152,.048346058,.080146834,39228
4/22/20,Armenia,ARM,1473,24,.01629328,.098423094,14966
4/22/20,Australia,AUS,6652,67,.010072159,.014702469,452441
4/22/20,Austria,AUT,14925,510,.034170855,.073961563,201794
4/22/20,Azerbaijan,AZE,1518,20,.01317523,.014026852,108221
4/22/20,Bangladesh,BGD,3772,120,.031813361,.11559914,32630
4/22/20,Belarus,BLR,7281,58,.0079659391,.063337825,114955
4/22/20,Belgium,BEL,41889,6262,.14949033,.24439323,171400
4/22/20,Bolivia,BOL,609,37,.060755335,.13778281,4420
4/22/20,Bosnia and Herzegovina,BIH,1368,53,.038742691,.067975156,20125
4/22/20,Brazil,BRA,45757,2906,.063509412,.15674393,291922
4/22/20,Bulgaria,BGR,1024,49,.047851563,.037925925,27000
4/22/20,Burkina Faso,BFA,609,39,.064039409,,
4/22/20,Cameroon,CMR,1163,43,.036973346,,
4/22/20,Canada,CAN,41663,2078,.049876388,.068055443,612192
4/22/20,Channel Islands,CHI,498,28,.056224901,.15000001,3320
4/22/20,Chile,CHL,12164,160,.013153568,.094498225,128722
4/22/20,China,CHN,83868,4636,.05527734,,
4/22/20,Colombia,COL,4356,206,.047291093,.060923077,71500
4/22/20,Cote d'Ivoire,CIV,952,14,.014705882,,
4/22/20,Croatia,HRV,1950,48,.024615385,.070616357,27614
4/22/20,Cuba,CUB,1189,40,.033641715,.039091267,30416
4/22/20,Cyprus,CYP,790,13,.016455697,.021304712,37081
4/22/20,Czech Republic,CZE,7132,208,.029164329,.038155768,186918
4/22/20,Democratic Republic of Congo,COD,359,25,.06963788,,
4/22/20,Denmark,DNK,7912,384,.048533872,.072945192,108465
4/22/20,Dominican Republic,DOM,5300,260,.049056605,.29023603,18261
4/22/20,Ecuador,ECU,10850,537,.049493089,.32495731,33389
4/22/20,Egypt,EGY,3659,276,.075430445,.06652727,55000
4/22/20,Estonia,EST,1559,44,.02822322,.035726562,43637
4/22/20,Finland,FIN,4129,149,.03608622,.060231648,68552
4/22/20,France,FRA,154715,21309,.13773067,.33368057,463662
4/22/20,Germany,DEU,150648,5279,.035041951,.072683096,2072669
4/22/20,Greece,GRC,2408,121,.050249171,.04228716,56944
4/22/20,Honduras,HND,510,46,.090196081,.20118344,2535
4/22/20,Hungary,HUN,2168,225,.10378229,.041136958,52702
4/22/20,Iceland,ISL,1785,10,.005602241,.040141225,44468
4/22/20,India,IND,21370,681,.031867102,.04619332,462621
4/22/20,Indonesia,IDN,7418,635,.085602589,.13310127,55732
4/22/20,Iran,IRN,85996,5391,.062688962,.22786675,377396
4/22/20,Iraq,IRQ,1631,83,.050889026,.025938295,62880
4/22/20,Ireland,IRL,16671,769,.046128009,.14940314,111584
4/22/20,Isle of Man,IMN,307,15,.048859935,.11567445,2654
4/22/20,Israel,ISR,14498,189,.013036281,.060332164,240303
4/22/20,Italy,ITA,187327,25085,.13391022,.1237911,1513251
4/22/20,Japan,JPN,12037,323,.026833929,.092176095,130587
4/22/20,Kazakhstan,KAZ,2135,19,.0088992976,.015336872,139207
4/22/20,Kenya,KEN,303,14,.046204619,.020606637,14704
4/22/20,Kosovo,XKX,604,18,.029801324,,
4/22/20,Kuwait,KWT,2248,13,.0057829181,,
4/22/20,Latvia,LVA,761,11,.014454665,.019346146,39336
4/22/20,Lebanon,LBN,682,22,.032258064,.029842909,22853
4/22/20,Lithuania,LTU,1370,38,.027737226,.017798448,76973
4/22/20,Luxembourg,LUX,3654,80,.021893814,.1012553,36087
4/22/20,Malaysia,MYS,5532,93,.01681128,.04863083,113755
4/22/20,Mali,MLI,293,17,.058020476,.1448344,2023
4/22/20,Mexico,MEX,10544,970,.091995448,.21270929,49570
4/22/20,Moldova,MDA,2778,75,.02699784,.23616424,11763
4/22/20,Morocco,MAR,3446,149,.043238539,.17329645,19885
4/22/20,Netherlands,NLD,34842,4054,.11635382,.20326109,171415
4/22/20,New Zealand,NZL,1451,14,.0096485186,.015306392,94797
4/22/20,Niger,NER,662,22,.033232629,.13700332,4832
4/22/20,Nigeria,NGA,873,28,.032073312,.10908409,8003
4/22/20,North Macedonia,MKD,1259,56,.044479746,.096846156,13000
4/22/20,Norway,NOR,7338,187,.025483783,.049362287,148656
4/22/20,Pakistan,PAK,11155,237,.021246077,.094517879,118020
4/22/20,Panama,PAN,4821,141,.029247044,.22011688,21902
4/22/20,Peru,PER,19250,530,.027532468,.11296948,170400
4/22/20,Philippines,PHL,6710,446,.066467956,.097910464,68532
4/22/20,Poland,POL,10169,426,.041892026,.042583931,238799
4/22/20,Portugal,PRT,21982,785,.035711035,.077199981,284741
4/22/20,Qatar,QAT,7141,10,.0014003641,.1019968,70012
4/22/20,Romania,ROU,9710,524,.053964984,.091296293,106357
4/22/20,Russia,RUS,57999,513,.00884498,.025777332,2250000
4/22/20,San Marino,SMR,488,40,.081967212,.26068377,1872
4/22/20,Saudi Arabia,SAU,12772,114,.0089257751,.063859999,200000
4/22/20,Serbia,SRB,7144,134,.018756999,.14688708,48636
4/22/20,Singapore,SGP,10141,12,.0011833153,.10697709,94796
4/22/20,Sint Maarten,SXM,71,11,.15492958,.27519381,258
4/22/20,Slovak Republic,SVK,1244,14,.011254019,.023628179,52649
4/22/20,Slovenia,SVN,1353,79,.058388766,.030448971,44435
4/22/20,South Africa,ZAF,3635,65,.017881706,.027172694,133774
4/22/20,Spain,ESP,208389,21717,.10421375,.2240188,930230
4/22/20,Sweden,SWE,16553,2322,.14027669,.17516401,94500
4/22/20,Switzerland,CHE,28268,1509,.053381916,.12422546,227554
4/22/20,Tanzania,TZA,284,10,.035211269,,
4/22/20,Thailand,THA,2826,49,.017338995,.0198192,142589
4/22/20,Tunisia,TUN,909,38,.04180418,.048194688,18861
4/22/20,Turkey,TUR,98674,2376,.024079291,.13139994,750944
4/22/20,Ukraine,UKR,6592,174,.026395632,.097630329,67520
4/22/20,United Arab Emirates,ARE,8238,52,.0063122115,.010427848,790000
4/22/20,United Kingdom,GBR,140397,21120,.15043056,.25073802,559935
4/22/20,United States,USA,845594,49629,.058691286,.1954976,4325342
4/22/20,Uruguay,URY,549,12,.021857923,.037778694,14532
4/22/20,Venezuela,VEN,288,10,.034722224,.00082940707,347236
4/23/20,Afghanistan,AFG,1279,42,.032838155,.19915915,6422
4/23/20,Albania,ALB,663,27,.040723983,.10185897,6509
4/23/20,Algeria,DZA,3007,407,.13535085,.46261537,6500
4/23/20,Andorra,AND,723,37,.051175658,.43215781,1673
4/23/20,Argentina,ARG,3435,165,.048034936,.082204565,41786
4/23/20,Armenia,ARM,1523,24,.015758371,.095426068,15960
4/23/20,Australia,AUS,6662,75,.01125788,.014275949,466659
4/23/20,Austria,AUT,15002,522,.034795359,.072883621,205835
4/23/20,Azerbaijan,AZE,1548,20,.012919896,.014304063,108221
4/23/20,Bahamas,BHS,72,11,.15277778,,
4/23/20,Bangladesh,BGD,4186,127,.030339226,.11598781,36090
4/23/20,Belarus,BLR,8022,60,.0074794316,.065462738,122543
4/23/20,Belgium,BEL,42797,6490,.15164614,.23820311,179666
4/23/20,Bolivia,BOL,703,43,.061166428,.15904978,4420
4/23/20,Bosnia and Herzegovina,BIH,1413,54,.038216561,.06592945,21432
4/23/20,Brazil,BRA,50036,3331,.06657207,.17140195,291922
4/23/20,Bulgaria,BGR,1097,52,.047402006,.040629629,27000
4/23/20,Burkina Faso,BFA,616,41,.066558443,,
4/23/20,Cameroon,CMR,1334,43,.032233883,,
4/23/20,Canada,CAN,43299,2241,.051756393,.069825724,620101
4/23/20,Channel Islands,CHI,521,29,.055662189,.1569277,3320
4/23/20,Chile,CHL,12680,168,.013249211,.093823761,135147
4/23/20,China,CHN,83884,4636,.055266798,,
4/23/20,Colombia,COL,4561,215,.047138784,.06379021,71500
4/23/20,Cote d'Ivoire,CIV,1004,14,.013944224,,
4/23/20,Croatia,HRV,1981,50,.025239779,.068658374,28853
4/23/20,Cuba,CUB,1235,43,.034817815,.036065765,34243
4/23/20,Cyprus,CYP,795,13,.016352201,.019511597,40745
4/23/20,Czech Republic,CZE,7187,210,.029219424,.036719888,195725
4/23/20,Democratic Republic of Congo,COD,377,25,.066312999,,
4/23/20,Denmark,DNK,8073,394,.048804656,.069224238,116621
4/23/20,Dominican Republic,DOM,5543,265,.047808047,.30354306,18261
4/23/20,Ecuador,ECU,11183,560,.050076008,.32098162,34840
4/23/20,Egypt,EGY,3891,287,.073759958,.043233335,90000
4/23/20,Estonia,EST,1592,45,.028266331,.035236049,45181
4/23/20,Finland,FIN,4284,172,.040149394,.060338028,71000
4/23/20,France,FRA,157026,21825,.13898972,.3386648,463662
4/23/20,Germany,DEU,153129,5575,.036407214,.073880106,2072669
4/23/20,Greece,GRC,2463,125,.050751116,.041575935,59241
4/23/20,Guatemala,GTM,384,11,.028645834,.053333335,7200
4/23/20,Honduras,HND,519,47,.090558767,.20473373,2535
4/23/20,Hungary,HUN,2284,239,.10464098,.041234881,55390
4/23/20,Iceland,ISL,1789,10,.0055897147,.039673563,45093
4/23/20,India,IND,23077,721,.031243229,.046104025,500542
4/23/20,Indonesia,IDN,7775,647,.08321543,.12972386,59935
4/23/20,Iran,IRN,87026,5481,.062981181,.22342603,389507
4/23/20,Iraq,IRQ,1677,83,.049493141,.025846923,64882
4/23/20,Ireland,IRL,17607,794,.045095701,.15779144,111584
4/23/20,Isle of Man,IMN,307,16,.052117262,.11480927,2674
4/23/20,Israel,ISR,14803,192,.012970344,.061601397,240303
4/23/20,Italy,ITA,189973,25549,.13448754,.120243,1579909
4/23/20,Japan,JPN,12469,351,.028149812,.091695286,135983
4/23/20,Kazakhstan,KAZ,2289,20,.0087374402,.01491283,153492
4/23/20,Kenya,KEN,320,14,.043749999,.021762786,14704
4/23/20,Kosovo,XKX,630,18,.028571429,,
4/23/20,Kuwait,KWT,2399,14,.005835765,,
4/23/20,Latvia,LVA,778,11,.014138818,.018956654,41041
4/23/20,Lebanon,LBN,688,22,.031976745,.028418008,24210
4/23/20,Lithuania,LTU,1398,40,.028612303,.016724288,83591
4/23/20,Luxembourg,LUX,3665,83,.022646658,.099346727,36891
4/23/20,Malaysia,MYS,5603,95,.016955202,.047723286,117406
4/23/20,Mali,MLI,309,21,.067961164,.15274344,2023
4/23/20,Mexico,MEX,11633,1069,.091893747,.23467824,49570
4/23/20,Moldova,MDA,2926,80,.027341081,.24874607,11763
4/23/20,Morocco,MAR,3568,155,.043441705,.16257347,21947
4/23/20,Netherlands,NLD,35729,4177,.11690784,.19106416,187000
4/23/20,New Zealand,NZL,1456,17,.011675824,.014376413,101277
4/23/20,Niger,NER,671,24,.035767511,.13886589,4832
4/23/20,Nigeria,NGA,981,31,.031600408,.12257903,8003
4/23/20,North Macedonia,MKD,1300,56,.043076921,.095245071,13649
4/23/20,Norway,NOR,7401,194,.026212674,.048660375,152095
4/23/20,Pakistan,PAK,11940,253,.02118928,.095865883,124549
4/23/20,Panama,PAN,5166,146,.028261712,.22755705,22702
4/23/20,Peru,PER,20914,572,.0273501,.1129034,185238
4/23/20,Philippines,PHL,6981,462,.066179633,.096494623,72346
4/23/20,Poland,POL,10511,454,.043192845,.04192343,250719
4/23/20,Portugal,PRT,22353,820,.036684114,.074379839,300525
4/23/20,Qatar,QAT,7764,10,.0012879958,.10569449,73457
4/23/20,Romania,ROU,10096,545,.053981774,.089080259,113336
4/23/20,Russia,RUS,62773,555,.0088413805,.026137818,2401616
4/23/20,San Marino,SMR,501,40,.079840317,.25972006,1929
4/23/20,Saudi Arabia,SAU,13930,121,.0086862883,.069650002,200000
4/23/20,Serbia,SRB,7276,139,.019103903,.14176604,51324
4/23/20,Singapore,SGP,11178,12,.0010735373,.11791637,94796
4/23/20,Sint Maarten,SXM,73,12,.16438356,.27443609,266
4/23/20,Slovak Republic,SVK,1325,15,.011320755,.023075182,57421
4/23/20,Slovenia,SVN,1366,79,.05783309,.029888628,45703
4/23/20,Somalia,SOM,328,16,.048780486,,
4/23/20,South Africa,ZAF,3953,75,.018972931,.027533608,143570
4/23/20,Spain,ESP,213024,22157,.10401175,.22900143,930230
4/23/20,Sweden,SWE,17311,2411,.13927561,.18318519,94500
4/23/20,Switzerland,CHE,28496,1549,.054358505,.12522742,227554
4/23/20,Tanzania,TZA,284,10,.035211269,,
4/23/20,Thailand,THA,2839,50,.017611835,.019910371,142589
4/23/20,Tunisia,TUN,918,38,.041394334,.047292773,19411
4/23/20,Turkey,TUR,101790,2491,.024471952,.12853798,791906
4/23/20,Ukraine,UKR,7170,187,.026080893,.09917561,72296
4/23/20,United Arab Emirates,ARE,8756,56,.0063956142,.011083544,790000
4/23/20,United Kingdom,GBR,145540,21802,.14980075,.24942759,583496
4/23/20,United States,USA,879025,52101,.059271351,.18715784,4696704
4/23/20,Uruguay,URY,557,12,.021543985,.038329203,14532
4/23/20,Venezuela,VEN,311,10,.03215434,.00089564448,347236
4/24/20,Afghanistan,AFG,1351,43,.031828277,.2103706,6422
4/24/20,Albania,ALB,678,27,.039823011,.1001773,6768
4/24/20,Algeria,DZA,3127,415,.13271506,.48107693,6500
4/24/20,Andorra,AND,731,40,.054719564,.43693963,1673
4/24/20,Argentina,ARG,3607,176,.048794013,.080776639,44654
4/24/20,Armenia,ARM,1596,27,.016917294,.096423395,16552
4/24/20,Australia,AUS,6677,79,.011831661,.013842043,482371
4/24/20,Austria,AUT,15071,530,.035166878,.070860326,212686
4/24/20,Azerbaijan,AZE,1592,21,.013190955,.013914867,114410
4/24/20,Bahamas,BHS,73,11,.15068494,,
4/24/20,Bangladesh,BGD,4689,131,.027937727,.11878103,39476
4/24/20,Belarus,BLR,8773,63,.0071811238,.067059562,130824
4/24/20,Belgium,BEL,44293,6679,.15079132,.23427145,189067
4/24/20,Bolivia,BOL,807,44,.054522924,.16156156,4995
4/24/20,Bosnia and Herzegovina,BIH,1421,55,.038705137,.066302724,21432
4/24/20,Brazil,BRA,54043,3704,.068538018,.18512821,291922
4/24/20,Bulgaria,BGR,1234,54,.043760128,.045703705,27000
4/24/20,Burkina Faso,BFA,629,41,.065182827,,
4/24/20,Cameroon,CMR,1430,43,.03006993,,
4/24/20,Canada,CAN,44919,2402,.053474031,.068047956,660108
4/24/20,Channel Islands,CHI,523,34,.065009557,.15753011,3320
4/24/20,Chile,CHL,13174,174,.013207833,.092600532,142267
4/24/20,China,CHN,83899,4636,.055256914,,
4/24/20,Colombia,COL,4881,225,.046097111,.062514409,78078
4/24/20,Cote d'Ivoire,CIV,1077,14,.012999072,,
4/24/20,Croatia,HRV,2009,51,.025385763,.066494554,30213
4/24/20,Cuba,CUB,1285,49,.038132295,.035562076,36134
4/24/20,Cyprus,CYP,804,14,.017412934,.01846493,43542
4/24/20,Czech Republic,CZE,7273,214,.029423896,.035718143,203622
4/24/20,Democratic Republic of Congo,COD,394,25,.063451774,,
4/24/20,Denmark,DNK,8210,403,.049086481,.065507583,125329
4/24/20,Dominican Republic,DOM,5749,267,.046442859,.31482396,18261
4/24/20,Ecuador,ECU,22719,576,.025353229,.40201369,56513
4/24/20,Egypt,EGY,4092,294,.071847506,.045466665,90000
4/24/20,Estonia,EST,1605,46,.028660435,.034679458,46281
4/24/20,Finland,FIN,4395,177,.040273037,.058993287,74500
4/24/20,France,FRA,158636,22214,.14003126,.34213716,463662
4/24/20,Germany,DEU,154999,5760,.037161529,.074782319,2072669
4/24/20,Ghana,GHA,1279,10,.0078186085,.014503107,88188
4/24/20,Greece,GRC,2490,130,.052208837,.040549122,61407
4/24/20,Guatemala,GTM,430,11,.025581395,.059722222,7200
4/24/20,Honduras,HND,591,55,.093062609,.19021565,3107
4/24/20,Hungary,HUN,2443,262,.10724519,.041939195,58251
4/24/20,Iceland,ISL,1789,10,.0055897147,.039504483,45286
4/24/20,India,IND,24530,780,.0317978,.045275927,541789
4/24/20,Indonesia,IDN,8211,689,.083911829,.12818871,64054
4/24/20,Iran,IRN,88194,5574,.063201576,.22052525,399927
4/24/20,Iraq,IRQ,1708,86,.050351288,.025381541,67293
4/24/20,Ireland,IRL,18184,1014,.055763308,.16296244,111584
4/24/20,Isle of Man,IMN,308,18,.058441557,.11195929,2751
4/24/20,Israel,ISR,15058,194,.012883517,.049747102,302691
