Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020
Hungary,HUN,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/hu/flat/64.png,9775564,9.775564194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0146136982,.0146136982,.0146136982,.0146136982,.0146136982,.0438410938,.0584547929,.0730684921,.0876821876,.1169095859,.1315232813,.1315232813,.102295883,.102295883,.102295883,.1169095859,.102295883,.1461369842,.1607506722,.2338191718,.3068876565,.3068876565,.3361150622,.4530246258,.5553205013,.6576164365,.745298624,.774526,.9498903751,1.037572503,1.096027374,1.110641003,1.110641003,1.154482126,1.271391749,1.315232873,1.315232873,1.329846501,1.329846501,1.417528749,1.549052,1.315232873,1.212936878,1.183709502,1.139868498,1.096027374,1.066799998,.8914355636,1.066799998,.9937314391,1.037572503,1.052186251,1.066799998,1.037572503,1.008345127,1.022958875,1.066799998,1.022958875,.9060492516,.8329808116,.774526,.7306848764,.6283890009,.5553205013,.5991616249,.6137753129,.5845479369,.5407068133,.4968657196,.4968657196,.5114794374,.4237972498,.4676383436,.5114794374,.5260931253,.5991616249,.6137753129,.5845479369,.5260931253,.4822520316,.4237972498,.4384109378,.3653424382,.3068876565,.2922739685,.3068876565,.2630465627,.2484328598,.204591766,.189978078,.204591766,.2338191718,.2192054689,.2192054689,.2338191718,.2192054689,.189978078,.1607506722,.1169095859,.1315232813,.1169095859,.1315232813,.1315232813,.1461369842,.1169095859,.1607506722,.189978078,.1753643751,.1461369842,.1461369842,.1461369842,.1607506722,.1169095859,.0584547929,.0584547929,.0438410938,.0584547929,.0730684921,.0876821876,.0876821876,.0876821876,.0876821876,.0876821876,.0584547929,.0292273965,.0146136982,.0146136982,.0146136982,.0146136982,.0146136982,.0146136982,.0146136982,0,0
Haiti,HTI,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/ht/flat/64.png,11123176,11.12317562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0128431972,.0128431972,.0128431972,.0128431972,.0256863944,.0256863944,.0256863944,.0256863944,.0256863944,.0256863944,.0256863944,.0128431972,.0128431972,.0128431972,0,0,0,.0128431972,.0256863944,.0256863944,.0385295935,.0385295935,.0385295935,.0385295935,.0256863944,.0385295935,.0385295935,.0256863944,.0385295935,.0642159879,.077059187,.077059187,.0513727888,.0513727888,.0513727888,.077059187,.0642159879,.0513727888,.077059187,.1027455777,.1027455777,.1027455777,.0642159879,.0642159879,.0642159879,.0513727888,.0642159879,.0642159879,.077059187,.077059187,.077059187,.154118374,.154118374,.1155887768,.1284319758,.1926479638,.2311775535,.2311775535,.154118374,.1798047721,.2054911554,.1926479638,.1155887768,.0899023861,.1155887768,.1412751675,.1284319758,.1798047721,.1798047721,.2568639517,.2440207601,.2825503349,.308236748,.308236748,.2568639517,.2953935564,.2311775535,.2311775535,.154118374,.1155887768,.1284319758,.154118374,.1412751675,.154118374,.154118374,.2183343619,.2054911554,.1926479638,.1798047721,.154118374,.1669615656,.1669615656,.1027455777,.154118374,.2054911554,.1669615656,.3210799396,.3339231312,.3339231312,.3596095443,.308236748,.2568639517,.2825503349,.1412751675,.0899023861,.0899023861,.0642159879,.1284319758,.1412751675,.1155887768,.1284319758,.1412751675,.1412751675
Croatia,HRV,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/hr/flat/64.png,4087843,4.087842941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0349468291,.0349468291,.0349468291,.0349468291,.0349468291,.0349468291,.0349468291,.0698936582,.0698936582,.1397873163,.1747341454,.1747341454,.1747341454,.1747341454,.1397873163,.1747341454,.2446277887,.3145214617,.3494682908,.4193619192,.4543087482,.4543087482,.4543087482,.3145214617,.2795746326,.3145214617,.4543087482,.4892555773,.5242024064,.5242024064,.6290429235,.8387238383,.7688301802,.5940960646,.5242024064,.5242024064,.5242024064,.5242024064,.2795746326,.4193619192,.5242024064,.6639897227,.6639897227,.8387238383,.8037770391,.8387238383,.7338833809,.6989365816,.6290429235,.5940960646,.3844150901,.3494682908,.3844150901,.3844150901,.2795746326,.3145214617,.2795746326,.3145214617,.2795746326,.1747341454,.1397873163,.1747341454,.0698936582,.1048404798,.1397873163,.1397873163,.1397873163,.1747341454,.1747341454,.1747341454,.1747341454,.1397873163,.1397873163,.1397873163,.1048404798,.0698936582,.0698936582,.0349468291,0,.0349468291,.0349468291,.0349468291,.1048404798,.1048404798,.1048404798,.1397873163,.1048404798,.1048404798,.1048404798,.0349468291,.0349468291,.0349468291,0,0,0,0,0,0,0,0,0,0,0,0,.0349468291,.1048404798,.1747341454,.2096809596,.2096809596,.2096809596,.2096809596,.2096809596,.1747341454,.1747341454,.1747341454,.2096809596,.2096809596,.2446277887,.2096809596,.1747341454,.1048404798,.0698936582,.0349468291,.1048404798,.1048404798,.1747341454,.2795746326,.2795746326,.4543087482,.5591492653
Honduras,HND,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/hn/flat/64.png,9587522,9.587521553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0149003202,.0149003202,.0149003202,.0447009616,.1043022424,.1043022424,.1490032077,.1937041581,.2086044848,.2086044848,.2831060886,.2235048115,.2235048115,.1788038462,.134102881,.1192025617,.134102881,.0447009616,.0447009616,.0596012808,.134102881,.1788038462,.2682057619,.327807039,.3129067421,.3129067421,.2980064154,.2235048115,.1788038462,.2086044848,.1937041581,.1937041581,.2235048115,.2682057619,.2980064154,.3576076925,.2980064154,.2533054352,.3427073658,.327807039,.4321092963,.4917105734,.5066108704,.4768102467,.4768102467,.3874083161,.4917105734,.4172089696,.3576076925,.4172089696,.4023086429,.4470096231,.5066108704,.4470096231,.3874083161,.3576076925,.3427073658,.4917105734,.4321092963,.5662121773,.5364115238,.6109131575,.7003150582,.5960128307,.4321092963,.5066108704,.4768102467,.5215111971,.5513118505,.5960128307,.7003150582,.7748166323,.7301157117,.6854147315,.6705144048,.6854147315,.8344179392,.7599163651,.8642185926,.8940192461,.8046172857,.8940192461,.8791189194,.6854147315,.7301157117,.6407137513,.715215385,.7599163651,1.087723374,1.117524028,1.206925988,1.236726642,1.817839146,1.802938819,1.728437185,1.34102881,1.370829463,1.862540007,2.458552837,1.996642947,2.235048056,2.384051323,2.547954798,2.682057619,2.264848709,1.683736205,2.160546541,2.115845442,2.011543274,1.98174262,1.93704164,1.951941967,1.951941967,1.594334245,1.788038492,1.877440333,2.175446749,2.696958065,2.696958065,2.622456312,3.039665461,3.084366322,3.218469143
Guyana,GUY,Americas,Latin America and the Caribbean,South America,1,1,.,Americas,https://www.countryflags.io/gy/flat/64.png,779004,.7790039778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,0,0,0,0,0,0,0,0,0,0,0,0,.1833843589,.1833843589,.5501530766,.5501530766,.5501530766,.5501530766,.5501530766,.5501530766,.7335374355,.3667687178,.3667687178,.3667687178,.3667687178,.3667687178,.1833843589,0,0,0,0,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,.3667687178,.3667687178,.3667687178,.1833843589,.1833843589,.3667687178,.3667687178,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,0,0,0,0,0,0,0,0,0,0,0,0,0,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,.3667687178,.3667687178,.1833843589,.1833843589,.1833843589,.1833843589,.1833843589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1833843589,.3667687178,.3667687178,.3667687178,.5501530766,.5501530766,.7335374355,.5501530766,.3667687178,.3667687178,.5501530766,.3667687178,.3667687178,.1833843589,.3667687178,.5501530766,.5501530766,.3667687178,.3667687178,.3667687178,.3667687178,.1833843589,0,.1833843589,.1833843589,.1833843589
Guatemala,GTM,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/gt/flat/64.png,17247807,17.24780655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.008282627,.008282627,.008282627,.008282627,.008282627,.008282627,.008282627,0,0,0,0,0,0,0,0,0,0,0,0,.008282627,.008282627,.016565254,.016565254,.016565254,.016565254,.016565254,.008282627,.02484788,.016565254,.016565254,.016565254,.016565254,.0331305079,.0331305079,.016565254,.016565254,.016565254,.02484788,.04969576,.0331305079,.04969576,.0662610158,.0662610158,.0662610158,.0662610158,.0414131321,.0414131321,.0331305079,.016565254,.0331305079,.0331305079,.0414131321,.0579783879,.0662610158,.0579783879,.07454364,.0579783879,.0662610158,.0662610158,.04969576,.04969576,.07454364,.0579783879,.07454364,.1325220317,.1325220317,.1573699117,.17393516,.1822177917,.2070656717,.19878304,.1656525284,.1905004084,.2650440633,.323022455,.3892834485,.4141313434,.472109735,.4969576001,.6211969852,.64604491,1.04361093,1.060176253,1.19269824,1.250676632,1.374916077,1.432894468,1.457742333,1.118154645,1.134719849,1.09330678,1.09330678,1.068458796,.9607846737,.9525020719,1.09330678,1.217546105,1.217546105,1.225828767,1.358350754,1.399763942,1.441177011,1.565416455,1.59026432,1.623394847,1.648242712,1.581981659,1.78904736,1.822177887,1.722786307,1.772482157,1.822177887,1.946417212,1.913286805,1.954699874,2.062374115,2.145200253,2.087221861,2.252874374,2.178330898,2.468222857,2.459940195,2.58417964,2.517918587,2.294287682,2.203178644,2.136917591,1.896721482,1.847025752,1.88843894,1.871873617,2.070656776,2.062374115
Greece,GRC,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/gr/flat/64.png,10731726,10.73172569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0133116655,.0133116655,.0133116655,.0399349965,.053246662,.053246662,.0665583313,.053246662,.0665583313,.0665583313,.1331166625,.1464283168,.1730516553,.1996749789,.2262983173,.266233325,.2928566337,.2529216409,.3061683178,.3461033106,.3860383034,.372726649,.3594149649,.465908289,.4792199731,.465908289,.4792199731,.4259732962,.4392849505,.4525966346,.3860383034,.3327916265,.3327916265,.266233325,.266233325,.2529216409,.2396099865,.2129866481,.2262983173,.1996749789,.2262983173,.266233325,.2529216409,.266233325,.2928566337,.266233325,.2795449793,.266233325,.2262983173,.2396099865,.1996749789,.1331166625,.1730516553,.1331166625,.1331166625,.106493324,.106493324,.106493324,.1331166625,.106493324,.0931816623,.0665583313,.079869993,.106493324,.106493324,.1331166625,.1464283168,.1597399861,.1863633245,.1730516553,.1464283168,.1597399861,.1198049933,.1198049933,.106493324,.0931816623,.106493324,.0931816623,.0931816623,.079869993,.053246662,.053246662,.0931816623,.079869993,.079869993,.0665583313,.0665583313,.0665583313,.0665583313,.0399349965,.053246662,.053246662,.0399349965,.0399349965,.0399349965,.0399349965,.026623331,.026623331,.053246662,.0665583313,.079869993,.0931816623,.0931816623,.079869993,.0665583313,.0399349965,.0399349965,.026623331,.0133116655,.0133116655,.0133116655,.026623331,.026623331,.0133116655,.0133116655,.0133116655,.0133116655,.0133116655,.0133116655,.0133116655,.0133116655,.0133116655,.0133116655,.0133116655,.0133116655,0,0,0,.0133116655,.0133116655,.0133116655,.026623331,.053246662,.0931816623,.106493324,.0931816623,.0931816623,.106493324
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/gq/flat/64.png,1308974,1.308974028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1091367304,.1091367304,.1091367304,.1091367304,.1091367304,.1091367304,.1091367304,0,0,0,0,0,.2182734609,.2182734609,.3274101913,.3274101913,.3274101913,.3274101913,.3274101913,.1091367304,.1091367304,.2182734609,.3274101913,.3274101913,.3274101913,.3274101913,.3274101913,.3274101913,.1091367304,.3274101913,.4365469217,.4365469217,.4365469217,.5456836224,.5456836224,.5456836224,.2182734609,.1091367304,.1091367304,.1091367304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.182734489,2.182734489,2.182734489,2.182734489,2.182734489,2.182734489,2.182734489,0,0,0,0,0,0,0,0,0,2.073597908,2.073597908,2.073597908,2.073597908,2.073597908,2.073597908,2.073597908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gw/flat/64.png,1874309,1.874308944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,0,0,0,.0762185678,.0762185678,.0762185678,.1524371356,.1524371356,.1524371356,.1524371356,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,.2286556959,.2286556959,.2286556959,.2286556959,.1524371356,.1524371356,.2286556959,.0762185678,.0762185678,.1524371356,.1524371356,.1524371356,.1524371356,.0762185678,.0762185678,.0762185678,0,.3048742712,.3048742712,.3048742712,.3048742712,.3048742712,.3048742712,.3048742712,.2286556959,.2286556959,.2286556959,.2286556959,.2286556959,.2286556959,.2286556959,.1524371356,.1524371356,.1524371356,.3048742712,.3048742712,.3048742712,.3048742712,.3810928464,.3810928464,.3810928464,.3810928464,.3810928464,.3810928464,.3810928464,.2286556959,.2286556959,.2286556959,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,.0762185678,0,0,0,0,0,0,0,0,0,0
Gambia,GMB,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gm/flat/64.png,2280102,2.280102015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0626538396,.0626538396,.0626538396,.0626538396,.0626538396,.0626538396,.0626538396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0626538396,.0626538396,.0626538396,.0626538396,.0626538396,.0626538396,.0626538396,0,0,0,0,0,0,0,0,0,.0626538396,.0626538396,.0626538396,.0626538396,.0626538396,.0626538396,.0626538396,0,0,0,0,0,.0626538396,.0626538396,.0626538396,.0626538396,.1253076792,.1253076792,.1879615188,.1253076792,.1253076792
Guinea,GIN,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gn/flat/64.png,12414318,12.41431808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0115074497,.0115074497,.0345223509,.0345223509,.0575372502,.0575372502,.0690447018,.0575372502,.0575372502,.0345223509,.0460297987,.0230148993,.0230148993,.0115074497,.0115074497,.0115074497,.0115074497,0,0,.0230148993,.0345223509,.0460297987,.0460297987,.0460297987,.0460297987,.0460297987,.0230148993,.0115074497,.0345223509,.0460297987,.0460297987,.0575372502,.0575372502,.0575372502,.0805521458,.0460297987,.0345223509,.0460297987,.0460297987,.0460297987,.0460297987,.0230148993,.0230148993,.0460297987,.0345223509,.0345223509,.0345223509,.0345223509,.0345223509,.0345223509,.0115074497,.0115074497,0,0,0,0,0,0,.0115074497,.0230148993,.0230148993,.0345223509,.0345223509,.0345223509,.0345223509,.0345223509,.0230148993,.0230148993,.0115074497,.0230148993,.0345223509,.0345223509,.0230148993,.0345223509,.0460297987,.0460297987,.0575372502,.0460297987,.0460297987,.0460297987,.0460297987,.0345223509,.0345223509,.0115074497,.0115074497,.0345223509,.0460297987,.0345223509,.0345223509,.0345223509,.0460297987,.0460297987,.0345223509,.0230148993,.0230148993,.0230148993,.0345223509,.0345223509,.0345223509,.0345223509,.0345223509,.0345223509,.0460297987
Ghana,GHA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gh/flat/64.png,29767108,29.76710892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0047991606,.0047991606,.0095983213,.0095983213,.0191966426,.0191966426,.0191966426,.0191966426,.0191966426,.0143974824,.0143974824,.0047991606,.0047991606,.0047991606,0,0,0,0,.0047991606,.0047991606,.0047991606,.0143974824,.0143974824,.0143974824,.0143974824,.0095983213,.0095983213,.0095983213,.0047991606,.0047991606,.0047991606,.0047991606,.0047991606,.0047991606,.0095983213,.0047991606,.0095983213,.0095983213,.033594124,.033594124,.0383932851,.033594124,.0383932851,.033594124,.033594124,.0095983213,.0095983213,.0047991606,.0047991606,.0191966426,.0191966426,.0191966426,.0191966426,.0287949648,.0287949648,.0479916073,.033594124,.033594124,.033594124,.0431924462,.033594124,.033594124,.0143974824,.0095983213,.0143974824,.0143974824,.0143974824,.0143974824,.0143974824,.0143974824,.0191966426,.0191966426,.0191966426,.0191966426,.0191966426,.0191966426,.0383932851,.0431924462,.0383932851,.0575899296,.0479916073,.0479916073,.0479916073,.0287949648,.0191966426,.0479916073,.0287949648,.0479916073,.0863848925,.0863848925,.1055815369,.1775689572,.1487739831,.1487739831,.1775689572,.1391756684,.1391756684,.1583723128,.0863848925,.1295773387,.1295773387,.0815857351,.1055815369,.1055815369,.067188248,.067188248,.0479916073,.0815857351,.0815857351,.0575899296,.0575899296,.0863848925,.0863848925,.0815857351,.0479916073,.0479916073,.0479916073,.0479916073,.0431924462,.0479916073,.0431924462,.067188248,.067188248,.067188248,.067188248,.0815857351,.0767865703,.0959832147
Georgia,GEO,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/ge/flat/64.png,3726549,3.72654891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0383349694,.0766699389,.0766699389,.115004912,.115004912,.115004912,.115004912,.0766699389,.0383349694,.0383349694,0,0,0,0,.0383349694,.0383349694,.0383349694,.0383349694,.0766699389,.0766699389,.0766699389,.0383349694,.0766699389,.0766699389,.0766699389,.0383349694,.0383349694,.0766699389,.115004912,.115004912,.115004912,.115004912,.115004912,.115004912,.115004912,.0766699389,.0383349694,.0766699389,.0766699389,.0766699389,.115004912,.0766699389,.0766699389,.0766699389,.0383349694,.0383349694,.0383349694,0,0,0,0,0,0,0,0,0,0,0,0,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,0,0,0,0,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,0,0,0,0,0,0,0,0,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694,.0383349694
United Kingdom,GBR,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/gb/flat/64.png,66460344,66.46034241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0021495095,.004299019,.004299019,.0064485287,.0150465667,.0150465667,.0193455871,.0193455871,.0558872484,.0881298929,.1332695931,.1590637118,.232147038,.320276916,.3955097497,.4771911204,.5201812983,.6319558024,.9178406,1.246715546,1.54764688,2.080725193,2.592308521,2.977070808,3.621923685,4.122759342,5.160972595,6.169092655,7.093381405,8.095052719,9.019342422,9.436347008,10.84642506,11.62884712,12.61332226,13.55480766,13.72676849,13.81704807,14.19536114,14.21470642,13.802001,13.62789059,13.16359711,13.7547121,13.35060406,12.95294476,13.22378254,13.21303558,12.56388378,12.71434879,12.12968254,11.96202087,11.48697948,10.9238081,10.83352852,10.71960449,10.14783478,9.670643806,9.444945335,9.337470055,8.871026039,8.563646317,8.275611877,8.032717705,7.439452648,7.340575218,7.175063133,7.037494183,6.702170849,6.461425781,5.93909502,6.229278564,6.016477108,5.906852245,5.730592728,5.457604885,5.264149189,5.20826149,4.784808159,5.367325306,5.285644054,4.400046349,4.559109688,4.726771355,4.75901413,4.645090103,3.944350004,3.920705557,4.32911253,4.161450386,3.647717714,3.615475178,3.566036463,3.484354973,3.363982439,3.284450531,3.037256956,2.983519316,2.652494907,2.60090661,2.512776613,2.476235151,2.362311125,2.220443487,2.188200712,2.121566057,2.007642031,2.022688627,1.973249793,1.833531618,1.769046426,1.794840455,1.818485141,1.753999829,1.738953233,1.760448337,1.726056218,1.773345351,1.644374847,1.541198373,1.470264554,1.440171361,1.420825839,1.420825839,1.31335032,1.30475235,1.11559546,1.289705753,1.287556291,1.276808739,1.240267038,1.15213716,1.111296415,1.253164053,1.021017075,1.033914089,1.036063671,.9758773446,.9629802704,.9350366592,.9543822408,.9995219707,.9715783596
Gabon,GAB,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/ga/flat/64.png,2119275,2.119275093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0674084947,.0674084947,.0674084947,.0674084947,.0674084947,.0674084947,.0674084947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0674084947,.1348169893,.1348169893,.1348169893,.1348169893,.1348169893,.1348169893,.0674084947,0,.1348169893,.1348169893,.2022254765,.2022254765,.2022254765,.3370424807,.3370424807,.2022254765,.2022254765,.2022254765,.2022254765,.2022254765,.1348169893,.1348169893,.2022254765,.2022254765,.1348169893,.2022254765,.2022254765,.1348169893,.1348169893,.0674084947,.0674084947,.2022254765,.1348169893,.1348169893,.1348169893,.2022254765,.3370424807,.3370424807,.2022254765,.404450953,.404450953,.4718594551,.404450953,.2696339786,.2696339786,.2696339786,.0674084947,.1348169893,.1348169893,.1348169893,.1348169893,.1348169893,.404450953,.5392679572,.5392679572,.6066764593,.7414934635,.7414934635,.7414934635,.808901906,.6740849614,.6066764593,.5392679572,.404450953,.404450953,.404450953,.2022254765,.2022254765,.2022254765,.1348169893,.2696339786,.2696339786,.2696339786,.2696339786,.2696339786,.2696339786,.2696339786,.1348169893,.1348169893,.1348169893,0,0,0,0,0,0,0,0,0,.0674084947,.0674084947,.2022254765,.2022254765,.2022254765
