Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020
Eritrea,ERI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/er/flat/64.png,3213972,3.213972092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3111414611,.3111414611,.3111414611,.3111414611,.3111414611,.3111414611,.5185691118,.7259967327,.7259967327,.2074276507,.6222829223,.6222829223,1.348279715,.7259967327,.7259967327,0,0,.4148553014,.4148553014,.4148553014,.7259967327,.7259967327,.7259967327,.1037138253,.1037138253,.1037138253,0,.1037138253,.1037138253,.1037138253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,EGY,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/eg/flat/64.png,98423595,98.42359161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0033867219,.0033867219,.0033867219,0,0,0,0,0,0,0,0,0,.0880547687,.0880547687,.0880547687,0,-.0203203317,0,.0169336088,.0372539423,.0169336088,.0237070527,.0304804966,.0812813267,.0575742722,.1320821494,.1320821494,.1557892114,.1219219863,.0880547687,.1016016603,.1151485443,.1219219863,.1591759324,.1727228165,.1998165995,.2099767625,.1557892114,.1456290483,.1185352653,.1964298636,.3014182448,.365765959,.4097933471,.8161999583,.6942780018,.5520356894,0,.0237070527,.1930431426,.3793128431,.4605941772,.5926763415,.5723559856,.68750453,.6197701097,.6942780018,.6062232256,.5825161934,.5452622175,.6434771419,.5384888053,.4910746813,.5283285975,.6333169937,.6129966378,.5825161934,.7044381499,.8568406701,.8636140823,.7281451821,.6333169937,.6367037296,.7687858939,1.097297907,1.391942739,1.537571788,1.601919413,1.571438909,1.849150181,2.170888662,2.68228364,2.783885479,2.63148284,2.140408278,2.147181749,1.998165965,1.781415701,1.351302028,1.347915292,1.554505348,1.639173388,1.652720332,2.296197414,3.169971704,3.840542555,4.4467659,4.433218956,4.719397068
Ecuador,ECU,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/ec/flat/64.png,17084357,17.08435631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0585330799,.0585330799,.0585330799,0,0,0,0,0,0,0,.9950623512,1.073106527,1.209683657,.2146212906,.8194631338,.6828859448,.6828859448,0,.7804410458,4.663135529,5.228955269,5.287488461,3.16078639,4.468025208,5.560642719,5.443576336,4.702157497,2.770565748,4.448513985,4.350958824,6.087440491,3.882694244,3.921716452,3.472962856,3.102253199,2.029146671,.7414190173,3.726606131,3.726606131,3.726606131,.0195110273,6.945925713,11.2188406,33.98820877,29.65676117,25.38384628,2.59496665,0,0,0,0,0,0,0,0,0,0,0,0,.4682646394,2.419367313,2.419367313,1.951102734,0,.0585330799,281.8562927,281.8562927,290.0314026,8.233653069,23.15958786,14.92593575,22.76936913,7.843432903,16.17464066,8.331208229,8.331208229,0
Algeria,DZA,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/dz/flat/64.png,42228429,42.22842789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0631486103,.0631486103,.0947229192,.0315743051,.0315743051,0,0,.1578715295,.1578715295,.1578715295,.2604880333,.2604880333,-.0631486103,0,-.28416875,.0394678824,-.2683815956,.0157871526,.0631486103,.1184036508,.2368073016,.1894458383,.1262972206,.2289137244,.2289137244,.2210201472,.1815522611,1.160355806,2.028649092,2.304924488,1.760267615,1.926032662,1.547141075,1.823416233,.92354846,1.436630964,1.223504424,1.468205214,2.083904266,1.997074842,2.036542892,1.239291549,2.020755529,2.020755529,2.17073369,1.20771718,1.184036493,1.357695222,1.531353831,1.744480491,1.341907978,1.341907978,1.239291549,1.397163033,1.539247394,2.060223579,2.565412521,3.157430649,2.754858255,2.802219629,2.95219779,3.567896605,2.999559164,2.502263784,2.154946327,2.77064538,2.754858255,2.794326067,2.660135269,3.638938904,3.449492931,4.025723934,3.615258217,5.699162483,3.87574625,3.883639812,2.723284006,4.183595657,3.97836256,3.315302134,3.717874527,3.725768089,4.08887291,3.709980965,3.181111336,2.723284006
Dominican Republic,DOM,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/do/flat/64.png,10627165,10.62716484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0940984711,.0940984711,.0940984711,0,0,0,.0313661583,.0627323166,.1881969422,.3763938844,.3450277448,.2195631117,.0313661583,.5332247019,.6273231506,1.035083175,1.474209428,1.944701791,1.819237232,1.599674106,1.693772554,1.693772554,2.415194273,1.97606802,3.324812651,3.262080431,4.64219141,4.64219141,4.736289978,6.837822437,5.175415993,9.40984726,7.559244156,10.31946564,7.214216232,10.75859261,9.974438667,9.660777092,6.963286877,7.935637951,9.566678047,12.0446043,13.2992506,11.10361958,9.190284729,11.95050621,19.57248306,21.92494392,18.31783676,19.98024368,14.36570072,15.08712196,10.53902912,15.83990955,78.28993225,95.85498047,90.55410004,40.61917496,23.61871719,30.08014488,22.33270454,24.05784416,22.36407089,21.32898712,20.60756683,20.92122841,22.96002769,24.05784416,50.40541458,51.03273773,47.61382675,20.85849571,18.22373772,18.77264595
Denmark,DNK,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/dk/flat/64.png,5793636,5.793635845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0575343966,.0575343966,.0575343966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.37821579,62.59742355,68.58100128,22.38088036,13.69318581,10.64386272,11.9671545,16.91511154,20.59731293,16.22469902,19.21648788,22.26581001,26.58089066,32.21926117,35.95899582,45.3371048,50.28506088,63.2303009,64.32345581,53.10424805,49.07683945,54.42753601,61.67687225,47.5234108,33.48501968,24.22198105,24.91239357,26.00554657,32.27679443,33.77268982,34.98091125,30.09048843,25.37266731,20.6548481,23.41649818,29.11240387,35.84392929,36.30420303,34.52063751,29.11240387,23.07129288,28.01925087,25.66033936,27.44390678,21.80553627,25.54527092,24.27951431,19.67676353,17.77812767,17.77812767,19.67676353,20.02196884,17.26031876,14.78633976,11.50687885,11.9671545,11.85208511,12.4274292,11.27674103,12.71510124,10.47126007,9.895915985,9.320571899,10.93153477,11.9671545,11.30550861
Djibouti,DJI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/dj/flat/64.png,958920,.958920002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7809062,2.7809062,3.128519535,.3476132751,.3476132751,5.561812401,5.561812401,9.385559082,3.823746204,3.823746204,1.738066435,5.909425735,12.16646481,11.1236248,7.995105743,1.738066435,10.08078575,9.037945747,12.51407814,28.15667534,52.14199448,75.7796936,66.04652405,55.27051163,51.09915161,43.45166016,65.35129547,57.35619354,60.48471069,30.24235535,15.29498482,14.25214481,20.50918388,23.98531723,29.89474297,27.46145058,27.46145058,16.68543816,16.68543816,18.07589149,18.42350388,11.47123814,17.03305054,17.38066483,23.29009056,28.85190201,28.85190201,27.80906296,12.86169147,10.77601147,4.171359539,3.128519535,5.214199066,5.214199066,42.06120682,56.31335068,56.31335068,35.10894012,91.42229462,97.33171844,111.5838623,45.88495255,57.00857925,40.67075348
Germany,DEU,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/de/flat/64.png,82905782,82.90578461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0040206281,.0040206281,.0040206281,0,0,.0442269109,.0442269109,.0442269109,.0080412561,.0080412561,.0080412561,0,0,.0040206281,.0080412561,.0080412561,.0040206281,0,0,0,0,0,.0040206281,.0080412561,.0080412561,.0040206281,0,.0281443968,.0281443968,.1125775874,.0844331905,.0844331905,.0844331905,.0844331905,.2372170687,.1849488914,.4543309808,.5146403909,.6151561141,.3457740247,12.10209084,13.19168091,21.73953629,13.73044491,19.83778,14.22498226,27.50913811,30.63316536,38.15174103,35.94441605,34.07482529,30.95883751,25.16913223,16.58509064,38.92370224,70.76305389,95.31703186,71.69583893,44.6289711,31.7348175,41.76226425,43.4227829,49.45372772,51.06197739,59.96364975,51.46403885,44.22690964,33.71698761,39.40215683,45.8351593,47.44341278,58.70117188,41.81453323,34.97946548,18.89695168,30.55677414,33.77327728,36.18565369,38.19596863,34.57740402,28.5464592,23.31964302,24.52583122,37.39184189,36.18565369,26.53614616,13.6701355,10.85569572,15.74880028,15.68044949,17.28870201,18.82860184,17.6787014,15.68044949,14.9205513,13.84704304,12.38755512,11.88095665,12.2468338,13.60178471,11.05672741,8.821258545,8.584041595,9.050434113,10.20837498,8.688577652,9.15899086,8.395071983,8.009091377,5.576611042,6.83908844,8.447340012,9.154970169,7.840224743
Czech Republic,CZE,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/cz/flat/64.png,10629928,10.62992764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0940740183,.0940740183,.0940740183,0,.0313580073,.0940740183,.0940740183,.0627160147,.1254320294,.1254320294,.1254320294,.0313580073,.0313580073,.0313580073,.4390120804,1.066172242,1.5679003,1.317036271,.8466661572,.5330861211,.9093821645,1.536542296,2.947652578,4.296046734,5.644441128,5.456293106,5.581725121,5.111354828,5.424934864,7.243699551,11.13209248,14.20517635,16.68245888,12.79406643,10.22270966,12.07283211,16.49431038,21.66838264,18.59529686,19.37924767,14.55011463,12.32369614,14.26789284,15.52221298,17.65455818,15.30270672,13.29579449,11.06937599,8.560735703,13.64073277,17.09011269,19.37924767,17.68591499,12.76270866,7.588637352,3.229874611,9.344685555,13.86023903,17.96813774,16.61974335,15.42813873,11.75925255,6.930119514,8.153081894,9.532834053,11.53974628,8.937031746,9.37604332,6.710613251,4.766417027,4.923206806,7.086909294,9.15653801,8.717525482,7.212341309,5.519009113,3.073084593,4.45283699,4.390120983,5.989378929,5.236786842,5.785552025
Cyprus,CYP,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/cy/flat/64.png,1189265,1.189265013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8408554792,.8408554792,.8408554792,0,.2802851498,3.363421917,3.363421917,3.083136797,1.961996078,2.242281199,3.643707037,1.681710958,1.401425838,1.401425838,2.522566319,4.764847755,3.923992157,4.204277515,2.242281199,3.083136797,2.522566319,3.363421917,1.961996078,1.121140599,0,3.363421917,3.363421917,3.923992157,1.121140599,1.121140599,5.325417995,4.764847755,4.764847755,0,14.01425838,14.01425838,14.01425838,0,0,41.48220444,41.48220444,41.48220444,0,0,0,0,29.1496563,29.1496563,29.42994118,.2802851498,.2802851498,13.45368767,13.45368767,22.42281342,8.969124794,18.49882126,9.529695511,9.529695511,0,.2802851498,12.89311695,12.89311695,21.86224174,9.249410629,9.249410629,0,0,53.25418091,53.25418091,54.9358902,1.681710958,1.681710958,0,0,0,0
Cuba,CUB,Americas,Latin America and the Caribbean,Caribbean,1,.,.,Americas,https://www.countryflags.io/cu/flat/64.png,11338138,11.33813763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0293993019,.0293993019,.0293993019,.0881979093,.0881979093,.0881979093,0,.1175972074,.2351944149,.2645937204,.2057951093,.0881979093,.0587986037,.0881979093,.3527916372,.3527916372,.293993026,.7055832744,1.4699651,1.881555319,2.057951212,1.616961598,1.734558821,1.4699651,1.763958097,2.234346867,2.469541311,2.734135151,2.41074276,2.528339863,2.351944208,3.14572525,2.822333097,3.998305082,3.20452404,4.057103634,3.41031909,4.586291313,4.086503029,4.35109663,4.292298317,4.762686729,5.55646801,5.115478516,4.556891918,3.645513535,4.086503029,4.762686729,4.439294815,4.027704239,3.910107136,4.527492523,4.35109663,3.939506531,3.292721748,2.351944208,2.293145657,2.293145657,2.881131649,2.734135151,2.881131649,2.528339863,2.146149158,1.117173433,1.028975606,.8819790483,1.499364376,2.087350368,2.20494771,1.94035399,.9407776594,.6173853278,.382190913,.5291874409
Costa Rica,CRI,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/cr/flat/64.png,4999441,4.999441147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1333482414,.1333482414,.1333482414,0,0,0,.0666741207,.0666741207,.0666741207,.0666741207,.0666741207,.0666741207,.1333482414,.4667188227,.6000670791,.6667411923,.4667188227,.7334153056,.8667635322,.8000894189,1.200134158,1.333482385,1.733527064,1.333482385,1.133460045,.7334153056,.8000894189,1.466830611,2.000223637,2.533616543,2.400268316,3.533728361,4.533840179,4.800536633,4.400491714,4.133795261,4.533840179,4.7338624,4.267143726,3.933773041,3.400380135,3.267031908,3.267031908,3.200357676,2.933661222,2.733638763,2.800312996,3.067009449,3.200357676,3.467054129,3.733750582,3.733750582,2.666964769,1.733527064,1.200134158,1.466830611,1.600178838,2.000223637,2.200245857,1.733527064,1.133460045,1.133460045,1.533504725,1.666852951,1.866875291,1.866875291,1.800201178,1.266808271,1.200134158,1.266808271,1.266808271,1.533504725,1.533504725,1.600178838,1.066785932,.7334153056,.5000559092
Cabo Verde,CPV,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/cv/flat/64.png,543767,.5437669754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6130076647,.6130076647,.6130076647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6130076647,.6130076647,1.839022994,9.808122635,9.808122635,17.77722359,11.64714622,11.64714622,3.065038443,.6130076647,4.291053772,11.03413868,11.03413868,8.582107544,1.226015329,3.065038443,5.51706934,5.51706934,14.09917641,10.42113018,11.03413868,.6130076647,.6130076647,6.130076885,6.130076885,34.94143677,36.78046036,36.78046036,7.969099998,0,0,0,7.356091976,23.29429245,23.29429245,42.91053772,27.58534622,28.19835281,1.839022994
Comoros,COM,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/km/flat/64.png,832322,.8323220015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201458097,1.201458097,1.201458097,0,0,0,2.002430201,2.002430201,6.007290363,4.004860401,5.206318378,1.201458097,1.201458097,1.201458097,1.201458097,1.201458097,.8009720445,.8009720445,.8009720445,.4004860222,.4004860222,11.61409473,16.82041359
Colombia,COL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/co/flat/64.png,49648685,49.64868546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0067138402,.0067138402,.0067138402,0,0,.0134276804,.0134276804,.0335692018,.0335692018,.0335692018,.0268553607,.0134276804,.0134276804,.0335692018,.1409906447,.1947013587,.2685536146,.1611321568,.3088366389,.2215567231,.2215567231,.100707598,.2349843979,.5773902535,.6512424946,.6109594703,.6445286274,.819088459,.9399375916,1.221918941,1.550897002,1.879875183,1.221918941,1.080928206,1.141352773,1.141352773,1.067500591,.8258023262,1.336054206,1.322626472,1.383051038,1.389764905,1.349481821,1.866447568,1.537469387,1.900016785,1.712029219,1.900016785,1.718743086,2.329702616,2.860095978,3.309923172,2.759388208,2.826526642,2.719105244,2.692249775,2.698963642,2.873523474,3.578476667,3.283067703,3.048083305,2.638539076,2.974231243,3.108507872,3.39048934,3.54490757,3.524765968,3.101794004,3.927596331,4.632549763,5.324075222,7.351655006,5.820899487,7.895475864,5.532204151,6.04245615,11.39338684,18.48991585,27.78858376,26.41896057,26.48609924
Congo (Brazzaville),COG,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cg/flat/64.png,5244363,5.244362831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.127120629,.127120629,.127120629,0,0,0,0,.190680936,.190680936,.190680936,0,0,0,.381361872,.381361872,.381361872,0,0,.3178015649,.3178015649,.3178015649,0,.190680936,.190680936,.190680936,0,0,0,0,.381361872,.381361872,.381361872,.0635603145,.0635603145,.3178015649,.2542412579,.444922179,.190680936,.190680936,1.27120626,1.27120626,1.27120626,2.161050558,2.161050558,2.161050558,0,1.461887121,2.860213995,2.860213995,1.716128349,.3178015649,.953404665,.6356031299,.6356031299,0,.889844358,.889844358,.889844358,0,1.144085646,1.144085646,1.144085646,0,0,0
Congo (Kinshasa),COD,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cd/flat/64.png,84068091,84.06809235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0079300795,.0079300795,.0079300795,0,0,.0039650397,.0039650397,.0039650397,0,0,.0079300795,.0237902384,.0237902384,.015860159,.015860159,.0277552791,.0277552791,.015860159,.015860159,.0198251996,.0237902384,.0198251996,.0198251996,.0118951192,.0079300795,.0356853567,.0753357559,.0793007985,.0515455194,.015860159,.0118951192,.0079300795,.0277552791,.0356853567,.0911959186,.0753357559,.0634406358,.0079300795,.0198251996,.059475597,.0674056783,.0911959186,.158601597,.1506715119,.1308463067,.043615438,.0634406358,.0475804769,.0634406358,.2616926134,.4837348461,.4480494857,.237902388,.0793007985,.1268812716,.1229162365,.0872308761,.0396503992,.0555105582,.0991259962,.1110211164,.1903219074,.1744617522,.237902388,.2497975081,.2656576633,.2141121477,.2141121477,.1744617522,.162566632,.0773182735
Cameroon,CMR,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cm/flat/64.png,25216237,25.21623611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0264379922,.0264379922,.0264379922,0,.0396569893,.0396569893,.0396569893,.0660949796,.0660949796,.1586279571,.0925329775,.0925329775,0,.343693912,.5684168339,.5684168339,.7270448208,.5023218393,.5023218393,0,.4230078757,.8856727481,.8724537492,.4494458735,.1586279571,1.863878489,1.863878489,2.009287357,1.216147661,4.79849577,4.481239796,3.965698957,1.559841514,1.811002493,2.881741285,1.956411481,1.705250502,.2511609197,.2511609197,.2511609197,.2511609197,0,.6212928295,.6477308273,.6477308273,3.06680727,6.120395184,6.900316238,3.859946966,1.031081676,.3833509088,.5684168339,.3172559142,.1850659549,0,0,.3701319098,3.185778141,3.370844126,3.000712156,.7534828186,.5684168339,2.300105333,1.731688499,1.731688499,17.5812645,20.78026199,20.78026199,4.005355835,1.427651644,1.427651644,1.004643679,.5750263333
Cote d'Ivoire,CIV,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ci/flat/64.png,25069229,25.06922913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0132965129,.0132965129,.0132965129,0,0,0,0,.0132965129,.0265930258,.0265930258,.0132965129,0,.0132965129,.0398895405,.0531860515,.0664825663,.1196686178,.1595581621,.2127442062,.2925232947,.2925232947,.2127442062,.1462616473,.1462616473,.1462616473,.1329651326,.4387849271,.4919709861,.7446047068,.3855988681,.7579012513,1.050424576,1.662064195,1.515802503,.8908663988,.8509768248,.6648256779,1.316354752,1.542395473,1.449319959,1.449319959,1.063721061,1.409430385,1.183389664,.9972384572,.9573489428,.8642733693,1.050424576,1.276465297,1.050424576,.9041628838,.6515291333,.7047151923,.6382326484,.6914187074,.8509768248,.6781221628,1.436023474,1.489209414,1.622174621,1.130203605,.9839419723,1.303058267,.8376803398,1.050424576,.7977907658,1.276465297,1.3961339,1.582285047,1.475912929,1.303058267,1.103610635,.9174594283,1.11690712,1.103610635,1.449319959,1.289761782,1.542395473,1.263168693,1.555692077,1.655415893
China,CHN,Asia,Eastern Asia,,.,.,.,Asia,https://www.countryflags.io/cn/flat/64.png,1392730000,1392.72998,.002872057,.002632719,.0045474237,.005265438,.0148389619,.0169930048,.0184290335,.0270452034,.0370974056,.0785028934,.095735237,.1359440386,.156048432,.2065487653,.2766748369,.354459703,.4169269502,.4592897892,.4882496893,.4458868504,.5502382517,.7996285558,1.009049416,1.086116195,1.073431373,1.174671292,1.246233463,1.328805089,1.076542735,1.612420678,1.238095999,1.510462642,1.191185713,1.650714755,1.894361019,2.07099247,2.210526705,2.209569216,2.040357113,1.945818663,1.876171231,1.780196667,1.554261565,1.325454354,1.219666958,1.163183093,1.111007452,1.018622875,.9805681705,.9609424472,.9611817598,.9851155877,.8889016509,.7510429025,.6553077102,.6282624602,.5906863809,.5030886531,.4372707009,.3704953492,.340578109,.3377060592,.3271751702,.3446468413,.317601651,.3353126645,.2879237235,.2647079229,.1969752461,.1536550522,.1325933039,.1294819117,.1536550522,.131635949,.1110528708,.0861617103,.0883157551,.0911878124,.0741948113,.066296652,.0593558475,.0773062035,.0849650204,.0866403878,-.1550910771,-.1668186486,-.1701693833,.0461922511,.0442775451,.0409268141,.056962464,.0741948113,.0751521587,.0703653991,.0634245947,.0591165088,.0471496023,.035661377,.0361400507,.0268058665,.0385334343,.0524150431,.0679720193,.0586378314,.0442775451,.029438585,.047388941,.0454742387,.0490643084,.0227371193,.018907709,.0150782997,.0141209476,.0112488903,.0107702138,.0069408044,.0040687476,.0009573523,0,.005265438,.0059834523,.0078981565,.0047867619,.0055047763,.0057441141,.0045474237,.0057441141,.0045474237,.0043080854,.0038294094,.0033507333,.0035900713,.0040687476,.0053851069
Chile,CHL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/cl/flat/64.png,18729160,18.72916031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1067853495,.1067853495,.142380476,.035595119,.1957731545,.2491658181,.2491658181,.4627365172,.6941047907,.9432706237,2.011124134,1.690768123,2.829811811,3.185763121,4.823138237,5.232482433,5.036709309,5.357065201,6.585096836,8.845386505,9.717467308,11.97775745,13.33037186,13.97108364,14.16685677,13.91769123,15.62625694,16.58732414,17.35261917,19.54171944,18.49166298,18.77642441,16.62291908,18.65184212,20.07564735,24.16908455,24.20467949,21.71302223,17.79755974,17.156847,18.38487816,22.30034065,23.27920723,26.96330261,26.00223351,24.8631897,20.25362206,20.43159676,22.22915077,25.80645943,26.3047924,25.77086449,25.71747208,25.94884109,31.19912148,36.4849968,44.29812241,56.0445137,63.32371521,63.19913101,62.16687393,58.5717659,68.11125946,68.25363922,71.93773651,73.96665192,70.47833252,77.75753784,95.96443939,121.2547684,136.7386475,122.6429749,117.6774597,112.9789047,-340.0401611,-375.9200439,-420.7520752,-.533926785
