Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020
Bahrain,BHR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/bh/flat/64.png,1569439,1.569439054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.548681259,2.548681259,2.548681259,8.920384407,14.01774693,22.30096245,22.30096245,28.03549385,28.03549385,38.23022079,49.06211472,51.61079788,56.0709877,63.71703339,63.71703339,79.64629364,94.93837738,94.93837738,112.7791519,112.7791519,129.9827423,144.6376648,168.8501434,173.3103333,177.7705231,187.9652405,214.7263947,242.7619019,243.3990631,269.5230408,274.6204224,291.8240051,291.8240051,303.9302368,330.6914063,343.4348145,353.6295471,355.5410461,376.5676575,410.9748535,422.4439392,447.9307556,461.9484863,481.0635986,483.6122742,489.9839783,499.5415344,653.7367554,689.4182739,709.1705933,739.1175537,757.59552,776.0734863,834.6931152,927.0828247,955.7554932,990.7998657,999.0830688,1094.658569,1111.225098,1122.694092,1185.136841,1274.340698,1292.181396,1309.38501,1318.942627,1371.190552,1396.677368,1404.960571,1499.261841,1682.129639,1759.864502,1854.165649,1867.546265,1880.926758,2273.423828,2467.760742,2609.849609,2844.965576,2922.700195,3028.470459,3146.347168,3282.70166,3452.825928,3631.87085,3712.154297,4251.837402,4504.794434,4719.520508,4721.432129,4924.052246,5470.107422,5770.214355,6032.728516,6579.420898,6757.828613,7078.325195,7319.175781,7584.238281,7767.743652,8167.249512,8453.338867,8835.003906,9038.260742,9363.855469,9740.422852,10060.91992,10461.69922,10743.96582,11118.62207,11454.41113,11788.28809,12193.52832,12603.86621,13072.82324,13334.7002,13591.48047
Bulgaria,BGR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/bg/flat/64.png,7025037,7.025036812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.427044034,.427044034,.427044034,.427044034,.5693920255,1.138784051,1.281132102,1.565828085,1.992872119,2.419916153,2.419916153,2.846960068,3.558700323,4.270440102,4.839832306,5.266876221,5.551572323,5.978616238,5.978616238,6.832704544,7.686792374,8.825576782,9.679664612,10.10670853,11.53018856,14.94654083,17.36645699,20.07106972,21.77924538,22.91802979,23.77211761,24.19916153,24.76855278,27.0461216,28.04255676,28.04255676,29.18134117,29.32369041,31.60125732,34.59056473,37.86457062,39.28805161,40.85387802,43.84318542,45.69371033,48.68301773,51.24528122,54.66163635,57.0815506,60.070858,63.20251465,65.62242889,67.75765228,71.03165436,75.58679199,77.57966614,81.5654068,85.12410736,87.11698151,91.95681,97.36603546,103.4869995,109.4656219,115.017189,119.5723267,122.7039871,125.2662506,129.8213806,137.3658295,144.6255798,151.4582825,152.8817596,155.1593323,159.8568115,171.6716919,188.1840668,197.863739,219.9276733,220.3547211,225.9062958,231.0308228,236.8670807,240.283432,244.2691803,245.265625,246.2620544,253.9488525,258.6463318,267.6142578,276.2974854,285.8348083,288.5393982,295.2297668,309.0375366,315.5855408,322.1335449,337.3647766,349.749054,352.3113098,357.0088196,367.542572,380.9232788
Bangladesh,BGD,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/bd/flat/64.png,161356039,161.3560333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0123949498,.0185924247,.0185924247,.0185924247,.0185924247,.0185924247,.0185924247,.0185924247,.0309873763,.0433823243,.0681722239,.0681722239,.0929621235,.0929621235,.1177520305,.1549368799,.1549368799,.1549368799,.1611343473,.1859242469,.204516679,.204516679,.204516679,.204516679,.204516679,.204516679,.2231091112,.2417015284,.2602939606,.2602939606,.3036762774,.3036762774,.3594535589,.4090333581,.4648106396,.5267853737,.5391803384,.5701677203,.6693273187,.6941171885,.7003147006,.7560919523,.8118692636,.8614490628,.9296212792,.9915960431,1.078360677,1.096953154,6.587915897,7.492747307,8.695057869,8.695057869,11.83717728,13.020895,14.9607048,16.42330933,17.98507309,19.50345421,20.82971382,20.82971382,24.05859756,25.51500511,27.10155869,28.41542244,30.94399261,32.27025223,34.71825409,38.36236954,40.19682312,42.76877594,45.45228195,46.97066498,49.11499023,52.21372604,55.87023926,58.1013298,60.61750412,65.67464447,68.91592407,71.82873535,75.36749268,79.3524704,82.58135223,86.16349792,90.23523712,95.05067444,98.53985596,103.7891159,106.9002457,110.4885864,116.0787125,116.0849075,224.7452393,236.6753693,248.91539,266.1505737,272.6455078,279.3635864,289.7629395,295.2167358,307.8038025,319.1389771,329.2904358,336.6344604,345.3666992,358.0901184,369.5182495
Burkina Faso,BFA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/bf/flat/64.png,19751535,19.75153542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2531448901,.2531448901,.2531448901,.3544028401,.5062897801,.5062897801,.6075477004,1.063208461,1.164466381,1.569498181,1.620127201,2.328932762,2.531448841,2.531448841,3.341512442,4.556607723,5.467929363,6.429879665,6.784282684,7.391830444,7.391830444,7.847491264,8.151265144,8.151265144,8.961328506,11.44214821,13.01164627,14.88491917,16.25190163,17.1125946,18.07454491,18.32768822,19.69467163,20.75787926,21.51731491,22.37800789,22.93492508,23.7449894,24.09939194,25.21323013,25.61826134,26.17518044,27.08650208,27.33964729,27.59279251,27.7446785,28.09908104,28.45348358,28.65600014,28.80788612,29.21291924,29.56732178,29.76983833,29.97235298,29.97235298,30.12424088,30.57990074,32.60506058,33.01009369,33.01009369,33.46575165,33.87078476,34.02267075,34.02267075,34.02267075,34.02267075,34.02267075,34.02267075,36.40223312,36.45286179,36.45286179,36.45286179,36.45286179,36.45286179,38.12361908,38.47801971,38.47801971,38.73116684,38.73116684,38.73116684,38.73116684,38.73116684,39.99689102,40.04751968,40.4525528,40.4525528,40.70569611,40.85758209,40.95883942,41.00947189,41.00947189,41.00947189,41.21198654,41.21198654,41.66764832,41.76890564,41.8195343,42.02204895,42.02204895,42.02204895,42.02204895,42.42708206
Benin,BEN,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/bj/flat/64.png,11485048,11.48504829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0870697275,.0870697275,.0870697275,.174139455,.174139455,.43534863,.43534863,.43534863,.43534863,.43534863,.43534863,.43534863,.43534863,.43534863,1.56725502,1.56725502,1.56725502,1.56725502,1.56725502,1.56725502,2.35088253,2.35088253,2.35088253,2.35088253,2.35088253,2.35088253,2.873301029,2.873301029,2.873301029,2.873301029,2.873301029,3.656928539,3.656928539,3.656928539,4.353486061,4.353486061,4.353486061,4.614695549,5.398323059,5.398323059,5.398323059,5.398323059,6.61729908,7.22678709,7.22678709,7.22678709,7.22678709,7.22678709,7.22678709,7.22678709,4.962974548,5.311253071,5.311253071,5.311253071,7.139717579,7.313857079,10.27422714,11.66734314,11.66734314,11.84148312,11.84148312,12.45097065,12.79924965,12.88631916,12.88631916,13.14752865,13.14752865,13.14752865,13.14752865,16.19496918,16.3691082,16.3691082,16.3691082,18.89413071,19.32947922,19.85189819,20.20017624,20.54845428,20.63552475,20.72259521,21.50622177,21.50622177,22.02864075,22.02864075,23.68296623,24.11831474,25.07608032,25.42436028,25.68556976,26.64333534,28.1235218,28.99421883
Belgium,BEL,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/be/flat/64.png,11433256,11.43325615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,.0874641463,2.711388588,2.711388588,.0874641463,23.00307083,23.00307083,23.00307083,40.32097244,47.84288788,59.03829956,75.04423523,92.97438812,118.8637772,133.5577545,148.3391876,186.4735565,218.223053,251.1970367,283.9960938,328.0780029,348.6320801,363.5884705,409.4196777,451.664856,487.0003662,523.5603638,565.2807617,586.6220093,600.7037354,621.607666,661.4038696,696.302063,730.1506958,765.9235229,777.9935913,787.3522339,825.0493164,857.1486206,885.3120728,911.1140137,943.3008423,951.4349976,957.1201782,986.8579712,1012.484985,1040.123657,1068.024658,1076.596191,1082.631226,1088.141479,1113.506104,1135.284668,1154.614258,1172.981689,1193.185913,1197.99646,1201.057617,1218.987793,1234.206543,1250.824829,1264.731567,1279.600464,1281.962036,1284.585938,1298.5802,1310.912598,1322.720337,1325.519165,1335.752441,1337.939087,1339.950684,1352.633057,1361.991699,1371.612793,1379.222168,1389.542969,1392.341797,1393.653687,1395.840332,1403.624634,1409.22229,1416.044556,1424.878418,1426.977539,1427.764771,1433.71228,1439.047607,1442.983521,1447.269287,1450.942749,1452.779541,1454.091431,1459.251831,1462.750366,1465.111938,1466.861206,1466.861206,1466.861206,1466.861206,1466.861206,1477.269409,1479.718384,1481.730103,1481.730103,1481.730103,1485.491089
Burundi,BDI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/bi/flat/64.png,11175378,11.17537785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3579297364,.3579297364,.3579297364,.3579297364,.3579297364,.3579297364,.3579297364,.3579297364,.3579297364,.3579297364,.3579297364,.3579297364,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,.6263770461,1.342236519,1.789648652,1.789648652,1.789648652,1.789648652,1.789648652,1.789648652,1.789648652,1.789648652,1.789648652,1.789648652,1.789648652,1.789648652,2.952920198,2.952920198,2.952920198,2.952920198,2.952920198,2.952920198,2.952920198,4.026709557,4.026709557,4.026709557,4.026709557,4.026709557,4.026709557,4.026709557,4.026709557,4.026709557,4.026709557,6.711182594,6.711182594,6.711182594,6.711182594,6.711182594,8.321866035,8.321866035,8.321866035,8.321866035,8.321866035,8.321866035,10.29047966,10.29047966,10.29047966,10.29047966
Azerbaijan,AZE,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/az/flat/64.png,9939800,9.939800262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3018169403,.3018169403,.3018169403,.3018169403,.6036338806,.6036338806,.6036338806,.6036338806,.6036338806,.6036338806,1.106662035,1.006056428,1.006056428,1.006056428,1.006056428,1.509084702,1.509084702,1.509084702,1.509084702,2.615746737,2.615746737,2.615746737,2.615746737,3.219380617,3.219380617,3.219380617,4.42664814,4.42664814,6.338155746,10.16117001,15.99629688,20.12112808,25.15141106,29.07503128,35.31258011,40.64468002,46.27859497,53.11978149,59.35733032,71.63121796,79.57906342,87.02388,91.24932098,95.37415314,101.9135132,108.6540985,114.5898285,116.9037552,122.8394928,127.4673538,133.302475,137.3267059,141.9545593,144.9727325,148.896347,151.7133026,154.5302734,156.0393524,158.5544891,162.9811401,165.9993134,169.0174866,169.0174866,179.98349,184.410141,189.7422485,195.5773773,202.7203674,206.7445984,221.1312103,226.6645203,235.4172058,241.3529358,252.1177368,262.2789001,275.7600708,283.6072998,291.4545593,304.0302429,314.3926392,334.7149658,344.8761597,352.9245911,358.5585022,368.719696,375.9632874,389.444458,404.8370972,417.4128113,440.3508911,463.3895874,474.8586426,495.9858093,514.6984863,534.1153564,561.6813354,577.3757935,598.4023438,611.1792603,622.9501343,636.3306885,655.5463867,684.0177612,721.1412354,754.8441162,781.5046387,810.7808838,841.4655762,877.180603,908.0665283,942.5742798,977.3838501
Austria,AUT,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/at/flat/64.png,8840521,8.840520859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2262310088,.4524620175,.4524620175,.4524620175,.6786930561,.6786930561,.6786930561,.6786930561,.1131155044,1.018039584,1.018039584,1.018039584,1.018039584,1.018039584,1.018039584,1.018039584,1.018039584,12.66893673,25.45098877,25.45098877,54.18232727,71.94145966,123.8614807,162.4338684,197.8390198,228.7195587,283.5805664,339.1203003,391.7189941,457.6653442,510.3771667,592.7252808,685.9324341,747.0148315,790.3380737,830.6071777,863.4106445,916.0093994,1016.455933,1097.672852,1155.361816,1187.825928,1202.531006,1240.990234,1281.372437,1322.772705,1342.907349,1369.036987,1389.284668,1398.333862,1422.993042,1445.503052,1459.981812,1482.944336,1490.862427,1496.29187,1506.246094,1522.760986,1542.782349,1549.456177,1565.066162,1575.472778,1582.598999,1590.51709,1600.358154,1618.004272,1629.428833,1636.894531,1642.889648,1647.301147,1653.070068,1660.309448,1683.38501,1691.189941,1697.298218,1700.917847,1703.858887,1712.342529,1717.31958,1722.522949,1729.083618,1735.983643,1755.552612,1763.810059,1764.149414,1767.882202,1772.746216,1777.836426,1780.664307,1785.980713,1786.433228,1791.636475,1795.708618,1799.667725,1804.079224,1808.151367,1811.205444,1816.521973,1817.313721,1819.915405,1821.046509,1821.272827,1825.797363,1829.643311,1832.131836,1837.109009,1839.371216,1841.746704,1846.045044,1849.21228,1851.813965,1855.207397,1857.356567,1863.917358
Australia,AUS,Oceania,Australia and New Zealand,,.,.,.,Oceania,https://www.countryflags.io/au/flat/64.png,24982688,24.9826889,0,0,0,0,0,0,0,0,.0800554305,.0800554305,.0800554305,.0800554305,.0800554305,.0800554305,.0800554305,.0800554305,.0800554305,.0800554305,.0800554305,.0800554305,.0800554305,.0800554305,.3202217221,.3202217221,.3202217221,.3202217221,.4002771676,.4002771676,.4002771676,.4002771676,.4403048754,.4403048754,.4403048754,.4403048754,.4403048754,.4403048754,.4403048754,.4403048754,.4403048754,.4403048754,.4403048754,.4403048754,.4403048754,.8405820727,.8405820727,.8405820727,.8405820727,.8405820727,.8405820727,.8405820727,.8405820727,.9206374884,.9206374884,.9206374884,.9206374884,.9206374884,.9206374884,1.040720582,1.040720582,1.040720582,3.522439003,3.522439003,4.603187561,4.763298512,6.884767532,7.765377045,9.766762733,9.766762733,10.28712368,14.32992268,16.89169693,20.81441307,25.9779892,28.05942917,30.30098152,43.22993469,43.22993469,43.22993469,58.92079926,71.7696991,72.29005432,72.29005432,72.29005432,87.50058746,87.50058746,94.26527405,152.4255524,165.0743103,165.0743103,171.7589264,187.93013,197.4167023,202.0198822,205.5823517,215.1890106,221.7935791,223.674881,226.757019,228.7584076,229.8391571,231.1600647,232.7211456,234.1221161,235.6431732,239.1656036,241.4071655,243.2884674,245.0496826,245.8102112,246.8509369,248.6921997,250.9737854,252.0545349,253.535553,254.5362549,254.7363892,255.8571625,256.6977539,257.4182434,258.9793396,259.2995605,259.5797424,260.5003967,261.4210205,262.2615967,262.5818176,263.3423462,263.2222595,264.3830566,264.7433167,264.9034424,265.2236633,265.6239319,266.104248,267.5052185,267.7053833,268.3057861,268.4258728,268.9862671,269.7868042,270.5473328,271.4679871,272.3085632,273.7095337,274.2298889,274.4300232,274.6301575,275.2705994,275.3106384,275.4307251,276.0311279,276.3113403,276.7916565,277.1519165,277.4320984,278.5128479,278.5928955,279.9138184,280.4742126,281.6750488,281.7951355
Armenia,ARM,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/am/flat/64.png,2951776,2.951776028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3387790918,.3387790918,.3387790918,.3387790918,.3387790918,.6775581837,.6775581837,4.742907047,5.420465469,6.098023415,9.485814095,10.16337299,10.16337299,10.16337299,10.16337299,10.50215149,11.17971039,14.56750107,14.56750107,19.31040764,21.00430298,29.47378159,38.62081528,46.75151443,50.47808456,58.60878372,66.73947906,71.48239136,89.77645874,100.6173935,121.2829132,136.1891937,177.1814575,184.6345978,196.4918671,206.3164673,214.4471588,223.2554169,246.6311798,272.0396118,282.2029724,287.284668,293.3826904,304.9011841,314.725769,330.9871826,342.1668701,350.6363525,362.8323975,376.3835754,384.5142822,401.4532166,412.6329346,429.2330933,448.8822937,460.4007874,484.4541016,508.1686401,532.56073,564.4059448,606.7533569,652.1497803,683.9949951,733.117981,819.5065918,874.388855,973.651123,994.6553955,1038.019165,1065.460205,1090.868652,1102.725952,1113.566895,1116.954712,1123.730225,1147.105957,1152.526489,1160.995972,1170.142944,1174.885864,1190.130981,1260.258179,1359.859253,1388.655518,1507.905762,1770.459473,1851.766479,1910.375244,2060.115723,2105.17334,2126.17749,2226.117432,2308.440674,2561.169922,2800.3479,2999.550049,3049.689453,3093.391846,3436.575195,3657.797852,3840.061035,4115.827148,4373.977051,4443.426758,4504.745605,4759.168457
Argentina,ARG,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/ar/flat/64.png,44494502,44.49450302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0224746857,.0224746857,.0224746857,.0674240589,.0674240589,.0674240589,.0674240589,.0674240589,.0674240589,.0674240589,1.168683648,1.168683648,1.415905237,1.618177414,1.618177414,1.618177414,5.124228477,5.393924713,5.573722363,5.753519535,5.978266716,6.270437717,6.292912006,7.304273129,7.59644413,8.045937538,8.203260422,8.428007126,9.888861656,10.51815319,11.57446384,12.56334972,13.39491272,14.18152714,14.96814156,15.39515972,15.93455219,16.56384468,18.8787365,19.59792709,20.65423584,21.9352932,23.14892769,24.87947845,25.62114334,26.11558533,26.78982544,28.22820663,29.03729439,29.66658592,30.4307251,32.40849686,33.08273697,34.25142288,35.98197174,37.28550339,38.83625793,39.48802567,41.2859993,41.84786606,50.92763901,53.60212708,56.11929321,56.95085526,57.73746872,58.99605179,64.54730225,65.91825867,68.14324951,68.81748962,79.33563995,83.87552643,89.87627411,93.65201569,97.74240875,103.765625,107.6087952,107.6087952,119.9249268,124.0827408,128.3079834,132.5107574,134.6907959,136.8258972,138.8935547,155.2776031,164.1775818,170.0884247,179.5952148,187.2590942,196.4961853,204.1375732,214.9479065,222.2971191,228.6574554,236.2539063,240.9511108,266.3475037,274.3260193,286.0578003,295.6095581,305.116333,310.5102539,332.3556519,413.8938293,430.2329102,452.5053406,475.0699158,495.0723877
United Arab Emirates,ARE,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/ae/flat/64.png,9630959,9.630958557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1038318276,.1038318276,.1038318276,.3114954829,.4153273106,.4153273106,.4153273106,.4153273106,.4153273106,.4153273106,.4153273106,.4153273106,.4153273106,.4153273106,.4153273106,.4153273106,.5191591382,.5191591382,.5191591382,.5191591382,.5191591382,.5191591382,.5191591382,.5191591382,.7268227935,.7268227935,.7268227935,1.245981932,1.76514101,1.76514101,1.76514101,1.76514101,2.388131857,2.388131857,2.388131857,2.699627399,3.218786478,3.218786478,3.945609331,3.945609331,3.945609331,4.672431946,5.399254799,5.399254799,5.399254799,5.399254799,6.022245884,6.333741188,6.333741188,6.333741188,9.967855453,11.21383667,12.97897816,14.95178318,17.33991432,19.31271935,24.81580544,27.82692909,43.40170288,61.05311203,70.60564423,88.46471405,96.87509155,107.3621063,113.6958466,123.352211,123.352211,133.5277252,141.2112885,149.8293304,160.5240021,169.972702,182.7440186,195.9306488,205.3793488,217.0085144,226.4572144,241.8243256,252.2075043,264.044342,276.6079712,286.8873291,307.9651794,327.3817444,348.7710876,370.8872681,398.40271,445.9576721,498.808075,558.7190552,624.2369385,677.2949829,719.5545654,760.8796387,823.4901733,883.8164673,994.3973999,1120.449219,1226.150024,1324.374878,1432.671509,1505.042358,1563.291992,1625.694824,1659.440186,1699.830811,1732.43396,1775.212646,1821.833252,1861.912231,1904.067993,1944.354736,1988.690918,2032.196411,2111.62793,2186.802002,2264.156738,2312.854004,2361.135742,2493.729004,2620.092285,2694.020508,2778.643555,2851.429688,2920.685303,2996.690186,3066.880615,3139.978271,3218.371338,3297.075684,3365.708496,3431.226563,3499.444092,3572.333984,3651.246094,3682.811035,3720.709717,3780.620605,3849.668701,3900.546387
Albania,ALB,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/al/flat/64.png,2866376,2.866375923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.697745204,.697745204,.697745204,3.488725901,5.930834293,5.930834293,10.81505013,10.81505013,11.51279545,15.35039425,18.14137459,23.37446404,26.51431656,31.04966164,34.5383873,36.28274918,40.46921921,45.70230865,53.72637939,57.56397629,63.49481201,68.72789764,75.70535278,80.93843842,86.520401,87.56702423,96.63771057,98.73094177,105.35952,109.5459976,114.081337,120.3610458,124.1986465,134.3159485,137.4557953,140.5956573,143.0377655,147.2242279,150.36409,158.73703,163.9701233,170.2498322,181.0648804,185.2513428,189.4378204,198.8573761,207.5791931,211.0679169,216.3010101,218.7431183,226.7671814,228.162674,237.9311066,240.0243378,242.1175842,245.9551849,249.0950317,249.4439087,253.6303711,258.8634644,264.4454346,268.9807739,271.0740051,273.1672363,275.2604675,277.3536987,280.1446838,283.2845459,287.1221313,296.890564,298.9838257,304.2168884,305.9612732,310.8454895,313.2875977,313.2875977,317.4740601,322.7071533,327.2424927,329.6846008,334.9176941,341.8951416,349.2214661,360.7342529,362.4786377,364.2229919,368.0605774,371.2004395,375.7357788,378.8756409,388.6440735,392.8305359,395.621521,404.3433228,416.9027405,424.5779419,436.0907288,452.8366394,469.5825195,482.8396606,501.6788025,509.005127
