Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020
Oman,OMN,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/om/flat/64.png,4829483,4.829483032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4141229987,.4141229987,.8282459974,.8282459974,.8282459974,1.242369056,1.242369056,1.242369056,2.484738111,3.105922461,3.31298399,3.31298399,3.31298399,3.31298399,3.31298399,3.727107048,3.727107048,3.727107048,3.934168577,3.934168577,4.555353165,4.555353165,4.969476223,8.075398445,9.938952446,9.938952446,10.76719761,11.38838291,13.66605854,17.39316559,20.49908829,22.56970406,27.12505722,31.47334862,34.57926941,37.06400681,39.75580978,43.48291397,47.83120728,52.17949677,57.35603714,61.70432663,68.53735352,76.81981659,86.75876617,94.62710571,100.2177658,113.0555801,124.0298386,150.5337067,168.3410034,188.4259644,210.9956665,221.3487396,244.3325653,262.1398621,291.9567261,312.2487488,334.1972656,355.3175354,370.6400757,394.4521484,413.7088623,424.2690125,441.2480469,470.8578491,486.1803894,506.6795044,514.133728,531.7339478,546.0211792,566.3132324,601.0995483,612.487915,644.3753662,667.5662842,703.802063,739.8307495,770.4758301,832.1801758,898.8539429,957.6594238,1041.312256,1073.820923,1113.783813,1174.245728,1251.272583,1318.981812,1406.775879,1502.645264,1608.867798,1608.867798,1680.925293,1733.725952,1865.416992,2033.343872,2158.201904,2368.162354,2530.912598,2650.180176,2802.991455,2964.29248,3123.729736,3316.296875,3495.612305,3620.67749,3768.105225,3910.770508,4131.705078,4362.992676,4571.296875,4862.01123,5077.976074,5232.236816,5399.957031,5552.975098,5729.391602,5914.918945,6102.30957,6434.643066,6707.550293,6944.014648,7226.860352,7461.253906,7651.543457,7899.395996,8087.822266,8296.954102,8529.691406,8811.501953,9096.004883,9339.71582,9561.685547,9884.081055,10145.39258,10395.93652,10710.25586,11101.39551,11325.64258,11598.5498,12046.63086,12334.23926,12681.89551,12956.66602,13291.89844,13563.35645,13802.92676,14163.00684
New Zealand,NZL,Oceania,Australia and New Zealand,,.,.,.,Oceania,https://www.countryflags.io/nz/flat/64.png,4841000,4.84100008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2065688819,.2065688819,.2065688819,.2065688819,.2065688819,.6197066903,.6197066903,.8262755275,1.032844424,1.032844424,1.032844424,1.032844424,1.032844424,1.032844424,1.032844424,1.239413381,1.652551055,1.652551055,2.478826761,4.131377697,5.783928871,8.056186676,10.74158192,21.0700264,21.0700264,32.01817703,42.34662247,58.45899582,76.01734924,93.16256714,106.1764069,121.669075,133.6500702,146.2507782,164.6354065,179.3017883,196.240448,214.6250763,228.4651947,239.6199036,249.948349,255.938858,265.0278931,271.0183716,274.7366333,278.661438,282.1730957,286.3044739,289.4030151,291.0555725,293.7409668,295.6000671,297.459198,298.4920349,299.7314453,300.7643127,301.7971497,303.65625,303.449707,304.069397,304.4825439,304.8956909,305.5153809,306.7547913,307.1679382,307.1679382,306.9613647,307.3745117,307.5810852,307.7876282,308.2007751,308.6139221,309.2336121,309.2336121,309.2336121,309.2336121,309.4401855,309.4401855,309.646759,309.646759,309.646759,310.4730225,310.4730225,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,310.6795959,311.0927429,311.0927429,311.2993164,311.2993164,311.7124634,312.1255798,312.5387268,312.9518738,313.1584473,313.7781372,313.9847107,314.3978577,315.2241211,315.6372681,315.6372681,315.6372681,316.0503845,316.0503845,316.0503845,316.670105,316.8766785,317.2898254,317.4963684,318.1160889,318.5292358,318.7357788,318.9423523,318.9423523,319.1489258,319.5620728,319.7686462,319.9752197,320.1817627,320.8014832,321.0080566,321.2146301
Nepal,NPL,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/np/flat/64.png,28087871,28.08787155,0,0,0,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0356025547,.0712051094,.0712051094,.106807664,.106807664,.1424102187,.1780127734,.1780127734,.1780127734,.1780127734,.1780127734,.2136153281,.2136153281,.320423007,.320423007,.320423007,.320423007,.320423007,.320423007,.320423007,.320423007,.4272306561,.4984357655,.5696408749,.5696408749,.5696408749,1.068076611,1.10367918,1.10367918,1.10367918,1.530909896,1.602115035,1.708922625,1.744525194,1.744525194,1.851332903,1.851332903,1.922538042,2.029345751,2.029345751,2.100550652,2.100550652,2.670191765,2.670191765,2.919409513,3.524652958,3.595858097,3.631460667,3.916280985,3.916280985,4.770742416,7.725754261,8.90063858,8.865036011,9.505882263,10.36034393,10.50275421,13.35095787,14.31222725,15.20229149,16.27036858,18.37091827,20.79189301,21.46833992,24.28094292,27.48517227,31.5438633,37.09786224,43.15029526,49.87918091,55.96721649,64.47622681,74.72976685,81.88587952,93.77713013,103.6746445,115.174263,122.7576141,133.9368134,145.4720459,155.3695526,164.2701874,180.2201385,189.9396362,205.0707245,221.1274719,234.6564484,255.5195465,279.408844,294.575531,306.3599854,321.3486633,340.3960266,359.5502014,381.9442139,397.3957214,418.5080261,438.231842,454.7158508,471.6626587,482.9130554,500.0734863,516.9135132,543.2593994,551.519165,561.9507446,568.3591919,575.6221313,584.7007446,588.5458374,592.7469482,595.2391357,598.1585083,603.2852783,607.4152222,611.545105,617.4907227,621.0865479,623.1159058,628.6699219,635.2919922
Norway,NOR,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/no/flat/64.png,5311916,5.311915874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1882559955,.1882559955,1.129535913,2.823839903,3.576863766,4.706399918,6.024191856,10.54233551,16.3782711,20.33164787,27.67363167,33.13305664,38.59247971,75.30239868,112.5770874,132.1557007,187.5029755,205.1990356,229.8605652,250.9452362,275.4185181,291.7967834,328.6949768,360.3219604,398.7261963,448.9905396,493.4189453,538.9769287,580.5814819,634.234436,706.9012451,755.8478394,806.4886475,836.7979126,873.6960449,915.4888916,968.9536133,1010.934692,1044.820801,1070.611816,1104.12146,1145.725952,1145.725952,1169.257935,1188.648315,1206.532715,1228.370361,1243.054321,1246.819458,1268.845337,1298.213379,1305.931885,1324.569214,1332.475952,1347.159912,1353.748901,1381.422485,1393.282593,1404.954468,1411.731689,1417.002808,1430.557251,1442.040894,1451.453735,1456.724854,1465.196411,1470.091064,1477.244751,1487.975342,1497.576416,1505.294922,1512.448608,1519.22583,1524.685303,1525.814819,1530.897705,1535.604126,1538.992798,1542.946167,1547.276001,1550.664673,1552.923706,1554.429688,1556.312256,1558.947876,1564.218994,1568.54895,1571.18457,1572.314087,1574.57312,1578.150024,1581.538574,1583.421143,1585.491943,1588.315796,1588.880615,1590.010132,1591.704468,1595.846069,1600.928955,1604.317627,1606.011841,1609.023926,1611.659546,1614.483398,1617.871948,1620.507568,1622.766724,1624.272705,1624.837524,1627.849609,1630.296875,1636.321045,1639.33313,1642.721802,1645.733887,1646.298706,1647.428223,1651.381592,1654.393677,1654.393677,1662.67688,1665.3125,1667.006836,1668.324585,1671.525024,1674.725342,1675.854858,1679.431763,1680.373047,1681.125977,1682.255615,1684.326416,1684.891113,1687.714966,1689.409302,1689.973999,1690.727051,1691.29187,1694.492188,1696.374756,1697.127808,1699.010376,1699.575073,1699.575073,1700.70459
Netherlands,NLD,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/nl/flat/64.png,17231624,17.2316246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.058032833,.058032833,.3481970131,.5803283453,1.04459095,1.392788053,2.205247641,4.758692265,7.428202629,10.91017246,15.37870121,18.62854004,22.16854286,29.19051552,29.19051552,46.65839767,55.65348816,65.86726379,82.00039673,98.94598389,119.0253448,142.7607727,173.7503052,210.7172241,243.9700317,275.5979309,322.6625671,372.1065369,431.2419739,499.2564697,566.5165405,630.5847778,681.8858032,730.9235229,790.059021,852.9085693,912.4502563,964.9119263,1035.944092,1091.191406,1136.282837,1192.516724,1262.910522,1340.384399,1416.755615,1484.886108,1540.829712,1591.202271,1633.79834,1695.371216,1767.041748,1833.199219,1895.062134,1938.586792,1980.8927,2021.97998,2073.455078,2120.229492,2158.240967,2196.252686,2219.46582,2229.389404,2251.790039,2281.618896,2309.18457,2335.009033,2354.450195,2365.998535,2384.39502,2397.858643,2424.263672,2442.776123,2459.547607,2473.765625,2483.108887,2494.483398,2507.656738,2523.325684,2534.932129,2545.900391,2553.154541,2561.627197,2567.894775,2579.385254,2594.067627,2604.977783,2615.19165,2625.17334,2637.302002,2645.020508,2656.046631,2666.608643,2676.82251,2684.424805,2695.160889,2701.138184,2707.057617,2712.04834,2724.177246,2736.364258,2746.984131,2760.854004,2770.429443,2779.946777,2790.624756,2800.142334,2812.329102,2822.717041,2831.015625,2840.591064,2848.657715,2855.44751,2862.121338,2868.330811,2872.741211,2878.022217,2881.794434,2885.508545,2890.267334,2896.650879,2901.931885,2905.936035,2910.172607,2914.583008,2917.484619,2921.082764,2925.55127,2929.903564,2933.443604,2937.680176,2939.769287,2941.916504,2944.934082,2947.951904,2950.38916,2955.089844,2960.951172,2965.071533,2968.147217,2974.298828,2980.043945,2986.021484,2993.391602,3001.748291,3012.484375
Nicaragua,NIC,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/ni/flat/64.png,6465513,6.465513229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1546667665,.1546667665,.309333533,.309333533,.309333533,.309333533,.309333533,.309333533,.309333533,.6186670661,.6186670661,.6186670661,.7733337879,.7733337879,.7733337879,.7733337879,.7733337879,.9280005693,.9280005693,.9280005693,.9280005693,1.082667351,1.082667351,1.237334132,1.392000914,1.392000914,1.392000914,1.392000914,1.392000914,1.392000914,1.392000914,1.546667576,1.546667576,1.546667576,1.546667576,1.701334357,1.701334357,1.856001139,2.010667801,2.010667801,2.010667801,2.010667801,2.165334702,2.165334702,2.165334702,2.320001364,2.320001364,2.474668264,2.474668264,2.474668264,2.474668264,2.474668264,2.474668264,2.474668264,3.866669178,3.866669178,3.866669178,3.866669178,3.866669178,3.866669178,3.866669178,39.28535843,39.28535843,43.15202713,43.15202713,43.15202713,43.15202713,43.15202713,117.3920746,117.3920746,117.3920746,117.3920746,117.3920746,117.3920746,117.3920746,172.9174347,172.9174347,172.9174347,172.9174347,172.9174347,172.9174347,172.9174347,226.4321442,226.4321442,226.4321442,226.4321442,226.4321442,226.4321442,226.4321442,281.9575195,281.9575195,281.9575195,281.9575195,281.9575195,281.9575195,281.9575195,335.6268616,335.6268616,335.6268616,335.6268616,335.6268616,335.6268616,335.6268616,389.6055603,389.6055603,389.6055603,389.6055603,389.6055603,389.6055603,389.6055603,440.1816101,440.1816101,440.1816101,440.1816101,440.1816101,440.1816101,440.1816101,486.7362976,486.7362976,486.7362976,486.7362976,486.7362976,486.7362976,486.7362976
Nigeria,NGA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ng/flat/64.png,195874740,195.8747406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0051053036,.0051053036,.0051053036,.0051053036,.0051053036,.0051053036,.0051053036,.0051053036,.0051053036,.0051053036,.0102106072,.0102106072,.0102106072,.0102106072,.0102106072,.0102106072,.0102106072,.0102106072,.0153159108,.0408424288,.0408424288,.0612636432,.1123166755,.1531591117,.204212144,.224633351,.2603704929,.3318447173,.3573712409,.4543720186,.5666887164,.6687947512,.6892159581,.8883228302,.9393758178,1.072113752,1.0925349,1.184430361,1.215062261,1.296747088,1.409063816,1.470327377,1.557117581,1.623486519,1.649013042,1.751119137,1.904278159,2.077858448,2.256544113,2.516914606,2.767074585,3.201025248,3.395026922,3.395026922,4.456930161,5.008302689,5.590307236,6.034468651,6.499051571,6.825790882,7.821324825,8.821964264,9.863446236,11.07850838,12.19146442,13.05936623,14.30506039,15.0606451,16.05617905,18.00130081,19.97194672,21.19211578,22.45823097,23.69371414,24.43908882,25.37846375,26.35357666,27.82390404,28.69691086,30.42250443,31.52524948,32.67904663,34.08811188,35.81880951,37.0696106,38.42251587,40.02047348,41.18959045,42.59865189,44.5846138,45.5137825,47.48953247,50.31276703,51.88009262,54.00389862,55.23427963,57.00581741,58.79267502,60.46721649,62.45317841,63.74481964,65.3529892,68.73780823,70.82587433,74.30258942,77.50361633,80.06137085,82.11880493,85.04414368,87.54574585,90.54255676,94.3460083,97.75124359,101.1258545,103.3517609,106.7978439,109.1054382,112.4187851,115.4513321,118.9433594,122.9203949,125.4219894,128.3115997,131.1756744,135.2088623,138.4047852,140.72258,143.8010864,146.5783691,149.513916,152.0818787,154.4303284,156.9778748,159.9134216,163.3033447,166.2184753,169.256134,171.6198883,174.9025879,177.9402466,181.0034332,184.3371887,187.1757355,190.0449219
Niger,NER,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ne/flat/64.png,22442948,22.44294739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0445574261,.0445574261,.0891148522,.1336722821,.1336722821,.3119019866,.4455742836,.4455742836,.4455742836,.8020337224,1.203050494,1.203050494,3.297249556,4.366627693,5.346891403,6.416269779,8.198566437,11.27302933,12.3869648,15.23863983,18.26854515,19.51615334,21.87769699,23.57087898,23.57087898,25.39773369,26.02153778,26.02153778,27.93750763,28.47219658,28.87321281,28.87321281,29.27422905,29.49701691,29.89803314,30.34360886,30.47727966,31.01196861,31.23475647,31.59121513,31.76944542,32.03678894,32.43780899,32.79426575,33.41807175,33.6408577,33.99731827,34.30921936,34.79935074,35.42315292,36.31430435,36.58164978,37.07178116,38.05204391,38.31938934,39.03230667,39.43332291,39.61155319,40.27991486,40.50270081,40.72549057,40.99283218,41.17106247,41.75030899,42.01765442,42.10676956,42.37411499,42.41867065,42.41867065,42.55234146,42.55234146,42.59690094,42.68601608,42.68601608,42.77513123,42.81968689,42.90880203,43.04247665,43.22070313,43.35437775,43.35437775,43.39893341,43.39893341,43.39893341,43.5771637,43.66627884,43.66627884,43.66627884,45.2703476,45.44857788,45.44857788,45.44857788,46.11693573,46.16149521,46.60707092,46.82985687,46.82985687,47.05264282,47.18631744,47.31998825,47.85467529,47.89923477,47.89923477,47.89923477,48.1665802,48.21113586,48.21113586,48.47848129,48.70126724,48.74582672,48.87949753,48.87949753,48.96861267,48.96861267,48.96861267,48.96861267,48.96861267,49.01316833,49.10228348,49.10228348,49.19139862,49.19139862,49.2359581
New Caledonia,NCL,Oceania,Melanesia,,.,.,.,Oceania,https://www.countryflags.io/nc/flat/64.png,284060,.2840600014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.040766239,7.040766239,14.08153248,14.08153248,28.16306496,35.20383072,49.28536224,49.28536224,52.80574417,52.80574417,52.80574417,52.80574417,56.32612991,56.32612991,63.36689377,63.36689377,59.84651184,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,63.36689377,66.8872757,66.8872757,66.8872757,66.8872757,70.40766144,70.40766144,70.40766144,70.40766144,70.40766144,70.40766144,70.40766144,70.40766144,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,73.92803955,77.44842529,77.44842529,77.44842529,77.44842529,77.44842529,77.44842529
Namibia,NAM,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/na/flat/64.png,2448255,2.448255062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8169083595,.8169083595,.8169083595,.8169083595,.8169083595,1.225362539,1.225362539,1.225362539,1.225362539,1.633816719,2.859179258,2.859179258,3.267633438,3.267633438,3.267633438,4.492995739,4.492995739,4.492995739,5.718358517,5.718358517,5.718358517,5.718358517,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,6.535266876,7.352175236,7.760629177,8.169083595,8.577537537,8.577537537,8.577537537,8.985991478,8.985991478,9.394446373,9.394446373,9.802900314,10.21135426,10.21135426,10.21135426,10.21135426,10.21135426,11.84517097,11.84517097,12.66207981,12.66207981,12.66207981,12.66207981,12.66207981,13.07053375,13.07053375,13.07053375,13.88744164,14.70435047,15.92971325,18.38043785,18.78889275,22.46497917,25.73261261,29.40870094,31.04251671,41.66232681,49.42295456,55.54976654,74.74711609,80.05701447,83.73310852,116.4094391,119.6770706,142.9589539,153.1703186,168.2831268,198.1002808,220.1567993,242.2133179,251.1993103,272.8473816,272.8473816,320.6365356,351.6790466,352.9044189,392.1159973,421.5247192,440.3135986,491.3703613,509.3423462,548.9624023
Malaysia,MYS,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/my/flat/64.png,31528585,31.52858543,0,0,0,.0951517448,.126868993,.126868993,.126868993,.2220207453,.2537379861,.2537379861,.2537379861,.2537379861,.2537379861,.3171724975,.3806069791,.3806069791,.3806069791,.5074759722,.5074759722,.5709105134,.5709105134,.5709105134,.6026277542,.6026277542,.6977794766,.6977794766,.6977794766,.6977794766,.6977794766,.6977794766,.6977794766,.6977794766,.6977794766,.6977794766,.6977794766,.6977794766,.7294967175,.7294967175,.7929312587,.9198002219,.9198002219,1.141821027,1.585862517,1.585862517,2.632531643,2.94970417,3.140007734,3.710918188,4.091525078,4.725870132,4.725870132,6.248298168,7.548705101,13.57498264,17.95196342,21.34570885,25.05662727,28.5455246,32.66876602,37.52150726,41.42272568,48.14678574,51.50881195,56.96417999,64.41773224,68.54097748,73.58401489,78.34160614,83.28949738,87.7299118,92.23375702,98.83094788,105.7135925,110.4711761,116.1485672,120.3035278,125.6954575,130.6433563,134.1005249,137.8431702,143.6791382,148.5318756,152.7819824,158.1739197,160.8698883,164.3587799,166.5472717,168.2600098,170.9242554,172.0660706,173.8739624,175.4598236,177.7117462,180.5028687,182.1204376,183.3256989,184.5943909,185.5776215,188.5590515,190.3669281,192.5554199,195.8857269,199.7552338,201.4996796,202.4512024,203.878479,205.115448,207.2722168,208.9849548,211.1100159,213.3302155,213.8376923,215.0112305,216.2799225,217.4217377,217.9609375,218.6587219,220.1494293,221.3229675,222.3061981,223.8920593,226.3660126,227.8884277,229.7914734,235.2468414,241.1779633,241.653717,241.9709015,245.2377777,246.1892853,247.9971771,249.2024231,249.8367767,252.7864685,261.5721436,262.1747742,263.3483276,263.9509583,264.1729736,264.394989,264.4584351,265.4416504,266.4883423,267.8521729,268.105896,269.406311,269.7552185,270.0723877,270.5164185,270.7067261,271.3727722,271.880249,272.3560181,272.4511719,272.6414795,272.7683411,272.9586487,273.2758179,273.8467407,273.9418945,274.0053101,274.0370178,274.1321716,274.2907715,274.6079407,274.7665405,274.9251099,275.1154175,275.2105713,275.4008789,275.8132019,276.066925,276.5109863,276.7330017,276.8598633,277.0184631,277.1136169,277.6845093,277.9699707,278.4457397,279.1117859
Malawi,MWI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/mw/flat/64.png,18143315,18.14331436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1653501689,.1653501689,.220466882,.220466882,.275583595,.440933764,.440933764,.440933764,.496050477,.6614006758,.7165173888,.881867528,.881867528,.881867528,.881867528,.936984241,.936984241,.936984241,.936984241,.9921009541,1.267684579,1.818851829,1.818851829,1.818851829,1.873968482,1.984201908,1.984201908,1.984201908,2.0393188,2.0393188,2.094435453,2.149552107,2.259785652,2.259785652,2.370018959,2.370018959,2.370018959,3.086536407,3.086536407,3.141653061,3.141653061,3.472353458,3.472353458,3.472353458,3.582586765,3.858170509,3.858170509,3.858170509,3.913287163,3.968403816,4.519571304,4.519571304,4.574687958,5.566788673,5.566788673,5.566788673,11.188694,15.04686451,15.37756538,15.65314865,18.51921844,19.73178673,20.33806992,21.66087151,22.54273987,22.54273987,24.14112473,24.41670799,25.07810783,25.07810783,26.51114273,26.51114273,29.15674591,30.14884567,30.58978081,31.08583069,31.52676392,32.6291008,34.1723671,34.1723671,40.2352066,41.28242493,44.25872803,51.86483383,52.91205215,55.39230347,57.21115494,63.16376114,63.49446106,67.46286774,69.72264862,73.96663666,82.56484985,88.90327454,88.90327454,96.01332855,100.2022018,102.7375717,107.0366745,114.036499,124.6189041,130.295929,133.9336395,137.6264496,144.0751038,149.4765472,154.6024017,154.8779907,160.2243042,164.9092255
